,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
110,“食不厌精，脍不厌细”是（）菜的饮食原则,孔府菜,随园菜,谭家菜,红楼菜,A,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: right
token: 96, 95, 1
time: 0.7s","answer: wrong (C)
token: 88, 87, 1
time: 0.7s",,,"answer: right
token: 115, 111, 4
time: 2.8s","answer: right
token: 115, 111, 4
time: 0.7s","answer: right
token: 115, 111, 4
time: 1.6s","answer: right
token: 542, 240, 1
time: 2.9s",
111,以白煮和生烤为主要烹调方法的民族是,傣族,满族,朝鲜族,苗族,B,"answer: right
token: 92, 86, 6
time: 0.3s",,"answer: wrong (C)
token: 87, 86, 1
time: 0.9s","answer: right
token: 81, 80, 1
time: 0.7s",,,"answer: wrong (C)
token: 106, 102, 4
time: 2.4s","answer: right
token: 106, 102, 4
time: 0.7s","answer: right
token: 106, 102, 4
time: 2.5s","answer: right
token: 1525, 232, 1
time: 11.6s",
112,过年时常以年糕、糕点作祭品的是哪里的习惯?,朝鲜,日本,韩国,台湾,D,"answer: right
token: 90, 85, 5
time: 0.2s",,"answer: wrong (C)
token: 86, 85, 1
time: 0.8s","answer: right
token: 81, 80, 1
time: 0.6s",,,"answer: wrong (B)
token: 111, 107, 4
time: 2.3s","answer: wrong (C)
token: 111, 107, 4
time: 0.7s","answer: right
token: 111, 107, 4
time: 2.4s","answer: wrong (B)
token: 2057, 231, 1
time: 15.3s",
113,中国烹饪在原料利用上的基本原则是,一料多吃,化废为宝,物尽其用,原料广泛,C,"answer: right
token: 93, 86, 7
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.5s","answer: right
token: 81, 80, 1
time: 0.5s",,,"answer: right
token: 110, 106, 4
time: 2.2s","answer: right
token: 110, 106, 4
time: 0.7s","answer: right
token: 110, 106, 4
time: 2.7s","answer: right
token: 500, 234, 1
time: 2.3s",
114,冬季，人们日常选择食用温热助阳之品，以达扶阳散寒之功效，谓之,“药膳”,“食疗,“药补”,“食补”,D,"answer: right
token: 102, 96, 6
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 0.6s","answer: right
token: 96, 95, 1
time: 0.5s",,,"answer: right
token: 121, 117, 4
time: 2.5s","answer: wrong (A)
token: 353, 117, 236
time: 2.3s","answer: right
token: 121, 117, 4
time: 2.4s","answer: right
token: 514, 242, 1
time: 2.4s",
115,中国古代将烹饪风味流派称为,菜系,帮口,道口,风,B,"answer: wrong (A)
token: 82, 81, 1
time: 0.2s",,"answer: wrong (A)
token: 82, 81, 1
time: 0.7s","answer: wrong (A)
token: 75, 74, 1
time: 0.9s",,,"answer: right
token: 96, 92, 4
time: 2.7s","answer: wrong (A)
token: 96, 92, 4
time: 0.8s","answer: right
token: 96, 92, 4
time: 2.9s","answer: right
token: 785, 228, 1
time: 5.3s",
116,现代宴会中入座后不正确姿势是,手肘靠在桌子边缘,手自然平放于大腿,脚踏在本人座位底下,正式用餐还未启动时不随意翻动桌上的碗筷,A,"answer: right
token: 108, 107, 1
time: 0.2s",,"answer: right
token: 108, 107, 1
time: 0.7s","answer: right
token: 103, 102, 1
time: 0.6s",,,"answer: right
token: 144, 140, 4
time: 3.1s","answer: right
token: 144, 140, 4
time: 1.0s","answer: right
token: 144, 140, 4
time: 3.1s","answer: right
token: 707, 258, 1
time: 3.4s",
117,下列关于珠江流域的两广风味说法错误的是,广西风味，主要由桂北菜、桂东南荣、滨海菜和民族菜，四个流派组成,客家菜，用料以肉类为主，口味偏咸，注重酥香浓厚，乡土气息浓郁,“炸虾枣”、“红炖鱼翅”、“烧雁鹅”、“马蹄泥”、“豆酱鸡”是桂北菜肴的代表,广东菜肴的质味重视配套，要求有香、酐、脆、肥、浓之分,C,"answer: right
token: 174, 173, 1
time: 0.2s",,"answer: right
token: 174, 173, 1
time: 0.8s","answer: wrong (D)
token: 173, 172, 1
time: 0.6s",,,"answer: right
token: 400, 256, 144
time: 4.4s","answer: wrong (A)
token: 655, 256, 399
time: 3.5s","answer: right
token: 260, 256, 4
time: 1.8s","answer: wrong (D)
token: 5293, 328, 1
time: 39.5s",
118,（）是国宴的另一种表现形式，时间在晚上举行，其规格和标准与国宴相同，隆重热烈,晚宴,家宴,便宴,早宴,A,"answer: right
token: 98, 97, 1
time: 0.5s",,"answer: right
token: 98, 97, 1
time: 1.4s","answer: right
token: 93, 92, 1
time: 0.6s",,,"answer: right
token: 127, 123, 4
time: 2.3s","answer: right
token: 127, 123, 4
time: 0.9s","answer: right
token: 127, 123, 4
time: 2.7s","answer: right
token: 472, 245, 1
time: 2.0s",
119,区别不同饮食风味流派的重要标志是,制作者,口味,消费者,地区,B,"answer: right
token: 87, 82, 5
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 0.8s","answer: wrong (D)
token: 75, 74, 1
time: 0.8s",,,"answer: right
token: 99, 95, 4
time: 2.1s","answer: right
token: 99, 95, 4
time: 0.8s","answer: right
token: 99, 95, 4
time: 3.5s","answer: wrong (D)
token: 563, 227, 1
time: 3.1s",
120,一日三餐的定制大致在什么时期为民间普遍采用,明,汉,清,唐,B,"answer: wrong (A)
token: 83, 82, 1
time: 0.2s",,"answer: wrong (A)
token: 83, 82, 1
time: 1.3s","answer: wrong (C)
token: 75, 74, 1
time: 0.7s",,,"answer: right
token: 101, 97, 4
time: 3.3s","answer: wrong (A)
token: 101, 97, 4
time: 0.7s","answer: right
token: 101, 97, 4
time: 2.7s","answer: wrong (A)
token: 683, 227, 1
time: 4.7s",
121,下述不属于筷子使用的禁忌的是,品箸留声、交叉十字、当众上香,用前对齐、各指配合、拿法各异,三长两短、仙人指路、品箸留声,乾坤颠倒、定海神针、泪箸移珠,B,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 0.8s","answer: right
token: 120, 119, 1
time: 0.8s",,,"answer: right
token: 158, 154, 4
time: 2.3s","answer: wrong (A)
token: 557, 154, 403
time: 3.3s","answer: right
token: 158, 154, 4
time: 2.5s","answer: right
token: 1064, 273, 1
time: 5.6s",
122,“龙虎斗”又名“龙虎凤大烩”、“菊花龙虎凤”，是驰名中外的（）传统名菜,广东,江西,湖南,福建,A,"answer: right
token: 104, 103, 1
time: 0.3s",,"answer: right
token: 104, 103, 1
time: 0.9s","answer: right
token: 93, 92, 1
time: 0.6s",,,"answer: right
token: 128, 124, 4
time: 2.2s","answer: wrong (D)
token: 128, 124, 4
time: 0.8s","answer: right
token: 128, 124, 4
time: 2.7s","answer: wrong (C)
token: 544, 245, 1
time: 2.6s",
123,人类制作熟肉食品最早采用的方法是,烤,蒸,炒,煮,A,"answer: right
token: 81, 80, 1
time: 0.2s",,"answer: right
token: 81, 80, 1
time: 0.8s","answer: right
token: 74, 73, 1
time: 0.4s",,,"answer: right
token: 99, 95, 4
time: 2.1s","answer: right
token: 99, 95, 4
time: 0.7s","answer: right
token: 99, 95, 4
time: 1.8s","answer: right
token: 460, 224, 1
time: 2.3s",
124,据《周礼·天官宰》中记载，周代已出现了许多种关于酿酒方面的专职官吏，如掌握全国“酒之政令”的官称做,酒人,大酋,酒正,醯人,C,"answer: right
token: 118, 112, 6
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 7.2s","answer: right
token: 105, 104, 1
time: 0.5s",,,"answer: right
token: 140, 136, 4
time: 2.4s","answer: wrong (B)
token: 259, 136, 123
time: 1.8s","answer: right
token: 140, 136, 4
time: 2.7s","answer: right
token: 525, 256, 1
time: 2.6s",
125,烹饪作为食用成品的加工活动，在各个环节都有特定的操作方法与技能以及相应的烹任设备、炊 事用具等，这是指烹饪的什么特点,科学性,艺术性,技术性,文化性,C,"answer: right
token: 117, 111, 6
time: 0.3s",,"answer: right
token: 112, 111, 1
time: 3.1s","answer: right
token: 104, 103, 1
time: 0.9s",,,"answer: right
token: 149, 145, 4
time: 2.3s","answer: right
token: 149, 145, 4
time: 0.8s","answer: right
token: 149, 145, 4
time: 2.4s","answer: right
token: 494, 258, 1
time: 2.2s",
126,关于我国现代宴饮的餐座和座次排放，叙述正确的是,靠近主人为尊，里为尊,右为尊，面门为尊,中为尊，右为尊,左为尊，面门为尊,D,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: wrong (B)
token: 112, 111, 1
time: 1.2s","answer: wrong (C)
token: 105, 104, 1
time: 0.8s",,,"answer: right
token: 141, 137, 4
time: 2.3s","answer: wrong (A)
token: 428, 137, 291
time: 2.8s","answer: wrong (B)
token: 141, 137, 4
time: 2.5s","answer: wrong (B)
token: 822, 257, 1
time: 4.5s",
127,长江中上游文化流域广大地区饮食风味体系的代表,江苏菜,浙江菜,川菜,湖南菜,C,"answer: right
token: 95, 90, 5
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 1.0s","answer: right
token: 82, 81, 1
time: 0.8s",,,"answer: right
token: 113, 109, 4
time: 2.1s","answer: right
token: 113, 109, 4
time: 1.0s","answer: right
token: 113, 109, 4
time: 1.9s","answer: right
token: 1319, 233, 1
time: 9.4s",
128,司马迁《史记·宗微子世家》有记载：“纣为象箸，箕子叹曰：彼为象箸，必为玉杯；为玉杯， 则必思远方珍怪之物而御之。舆马宫室之渐自此始，不可振也。”此段记载中关于箸的叙述正确的是,我国商纣时期已经出现了象箸,商朝时期的象箸只作为玩赏之用,商纣时期象箸已经被普遍使用,商朝已有大量象箸、玉箸和金银箸,A,"answer: right
token: 176, 175, 1
time: 0.2s",,"answer: right
token: 176, 175, 1
time: 0.7s","answer: right
token: 177, 176, 1
time: 0.9s",,,"answer: right
token: 696, 243, 453
time: 9.4s","answer: right
token: 642, 243, 399
time: 4.5s","answer: right
token: 563, 243, 320
time: 7.8s","answer: right
token: 835, 339, 1
time: 4.5s",
129,川菜系由五个分支构成，即高级筵席菜式、三蒸九扣菜式、群众便餐菜式、家常便餐菜式和,民间小吃菜式,寺院风味菜式,市肆风味菜式,官府风味菜式,A,"answer: right
token: 121, 120, 1
time: 0.2s",,"answer: wrong (C)
token: 121, 120, 1
time: 0.9s","answer: wrong (C)
token: 117, 116, 1
time: 0.9s",,,"answer: wrong (C)
token: 154, 150, 4
time: 2.1s","answer: wrong (C)
token: 154, 150, 4
time: 0.7s","answer: right
token: 154, 150, 4
time: 2.7s","answer: right
token: 870, 266, 1
time: 5.1s",
130,从菜肴的名称上体现出菜肴首创人的是,贵妃醉酒,文昌鸡,麻婆豆腐,天女散花,C,"answer: right
token: 95, 88, 7
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 1.3s","answer: right
token: 85, 84, 1
time: 0.7s",,,"answer: right
token: 119, 115, 4
time: 3.0s","answer: right
token: 119, 115, 4
time: 1.0s","answer: right
token: 119, 115, 4
time: 2.6s","answer: right
token: 528, 239, 1
time: 3.1s",
131,“庖丁解牛”出自我国古代著作,《庄子》,《孟子》,《春秋》,《论语》,A,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 0.8s","answer: right
token: 81, 80, 1
time: 0.7s",,,"answer: right
token: 107, 103, 4
time: 2.6s","answer: right
token: 107, 103, 4
time: 0.9s","answer: right
token: 107, 103, 4
time: 2.9s","answer: right
token: 412, 229, 1
time: 2.0s",
132,元代忽思慧的饮食专著在继承我国古代饮食学的经验上，第一次从营养学的角度提出了关于身体健康的重要观点，这部著作是,《饮膳正要》,《食医心鉴》,《饮食须知》,《食疗本草》,A,"answer: right
token: 119, 118, 1
time: 0.6s",,"answer: right
token: 119, 118, 1
time: 0.8s","answer: right
token: 111, 110, 1
time: 0.7s",,,"answer: right
token: 161, 157, 4
time: 2.7s","answer: right
token: 161, 157, 4
time: 0.7s","answer: right
token: 161, 157, 4
time: 2.8s","answer: right
token: 586, 260, 1
time: 11.7s",
133,号称“川菜第一肴”并有“过门香”之称的菜肴是,回锅肉,麻婆豆腐,宫保鸡丁,鱼香肉丝,A,"answer: right
token: 99, 98, 1
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 0.8s","answer: right
token: 93, 92, 1
time: 0.7s",,,"answer: right
token: 127, 123, 4
time: 2.4s","answer: wrong (B)
token: 127, 123, 4
time: 0.9s","answer: right
token: 127, 123, 4
time: 1.9s","answer: wrong (B)
token: 551, 248, 1
time: 3.0s",
134,“龙抄手”、“三大炮”是哪里的地区著名小吃,江苏,安徽,天津,四川,D,"answer: right
token: 91, 86, 5
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.8s","answer: right
token: 79, 78, 1
time: 0.7s",,,"answer: right
token: 107, 103, 4
time: 2.2s","answer: right
token: 107, 103, 4
time: 0.9s","answer: right
token: 107, 103, 4
time: 2.7s","answer: right
token: 428, 228, 1
time: 10.3s",
135,奶酪食品在我国哪一区域的少数民族饮食中最为常见,东北,东南,西北,西南,C,"answer: right
token: 88, 83, 5
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 1.1s","answer: wrong (D)
token: 80, 79, 1
time: 0.8s",,,"answer: right
token: 107, 103, 4
time: 2.8s","answer: right
token: 195, 103, 92
time: 1.2s","answer: right
token: 107, 103, 4
time: 2.5s","answer: right
token: 2093, 231, 1
time: 24.9s",
