,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
110,商业信用有广义的和狭义之分，广义的商业信用包括,分期付款,信贷交换,预付定金,消费信用,D,"answer: wrong (A)
token: 98, 93, 5
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 0.8s","answer: wrong (B)
token: 88, 87, 1
time: 0.7s","answer: wrong (A)
token: 7316, 87, 1
time: 42.9s",,"answer: right
token: 113, 109, 4
time: 2.1s","answer: wrong (A)
token: 436, 109, 327
time: 2.7s","answer: wrong (C)
token: 113, 109, 4
time: 2.3s"
111,企业与其产品或服务的购买者或直接消费者之间的关系是,员工关系,客户关系,顾客关系,股东关系,C,"answer: wrong (B)
token: 96, 90, 6
time: 0.3s",,"answer: wrong (B)
token: 91, 90, 1
time: 1.2s","answer: right
token: 81, 80, 1
time: 0.6s","answer: right
token: 437, 80, 1
time: 3.0s",,"answer: right
token: 114, 110, 4
time: 2.6s","answer: wrong (B)
token: 114, 110, 4
time: 1.5s","answer: right
token: 114, 110, 4
time: 2.4s"
112,当前，一些人之所以会产生“靠我们一家企业走正道也没有用，而且走正道还会碰壁，不如随波逐流”的念头，是因为,地方保护主义,金钱的诱惑,法制不够健全,社会风气不良,D,"answer: wrong (A)
token: 113, 112, 1
time: 0.2s",,"answer: wrong (C)
token: 113, 112, 1
time: 0.6s","answer: right
token: 110, 109, 1
time: 0.7s","answer: wrong (C)
token: 1206, 109, 1
time: 7.5s",,"answer: wrong (C)
token: 154, 150, 4
time: 2.8s","answer: right
token: 154, 150, 4
time: 0.8s","answer: wrong (C)
token: 154, 150, 4
time: 1.6s"
113,2016年，年仅22岁的魏则西因癌症去世。他此前曾相信百度上关于“免疫治疗法”癌症治愈率高达90%的广告，花了高昂医药费用却毫无效果。该事件体现了企业违反了营销的道德的,不欺负弱小、不强买强卖,不搞恶俗、弘扬正能量,不投机取巧、故意混淆,不虚假、夸大宣传,D,"answer: right
token: 147, 146, 1
time: 0.2s",,"answer: right
token: 147, 146, 1
time: 0.9s","answer: right
token: 154, 153, 1
time: 0.7s","answer: right
token: 471, 153, 0
time: 2.6s",,"answer: right
token: 215, 211, 4
time: 2.7s","answer: right
token: 215, 211, 4
time: 0.8s","answer: right
token: 215, 211, 4
time: 2.4s"
114,下面属于跨国企业直接利益相关者的关系整合的是,股东关系,社区关系,媒体关系,竞争者关系,A,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 3.4s","answer: right
token: 82, 81, 1
time: 0.8s","answer: right
token: 388, 81, 1
time: 2.6s",,"answer: right
token: 114, 110, 4
time: 2.6s","answer: right
token: 281, 110, 171
time: 1.9s","answer: right
token: 114, 110, 4
time: 2.5s"
115,跨国企业要建立自己的企业文化所面临的挑战是,成本高,周期短,过程简单,接触少,A,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 2.9s","answer: right
token: 82, 81, 1
time: 1.0s","answer: right
token: 825, 81, 1
time: 5.3s",,"answer: right
token: 108, 104, 4
time: 2.4s","answer: wrong (B)
token: 108, 104, 4
time: 0.9s","answer: right
token: 108, 104, 4
time: 2.4s"
116,所有权的伦理意义反映在它与（B）的关系之中,平等权,财产权,所有制,交换权,C,"answer: wrong (B)
token: 89, 88, 1
time: 0.3s",,"answer: wrong (B)
token: 89, 88, 1
time: 0.7s","answer: wrong (B)
token: 81, 80, 1
time: 0.9s","answer: wrong (B)
token: 4767, 80, 1
time: 25.2s",,"answer: wrong (B)
token: 106, 102, 4
time: 2.3s","answer: wrong (B)
token: 106, 102, 4
time: 0.9s","answer: right
token: 106, 102, 4
time: 3.0s"
117,（ ）是市场经济中最核心，最突出地位也是最主要的道德,先义后利,诚信,贵和宽容 ,互利互惠,B,"answer: right
token: 92, 88, 4
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 1.2s","answer: right
token: 88, 87, 1
time: 1.4s","answer: right
token: 390, 87, 1
time: 3.0s",,"answer: right
token: 117, 113, 4
time: 2.6s","answer: right
token: 117, 113, 4
time: 0.7s","answer: right
token: 117, 113, 4
time: 2.6s"
118,营销本土化伦理关系整合策略的核心是,员工关系策略,顾客关系策略,经销商关系策略,股东关系策略,B,"answer: right
token: 98, 92, 6
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.7s","answer: right
token: 83, 82, 1
time: 1.5s","answer: right
token: 411, 82, 1
time: 3.4s",,"answer: right
token: 116, 112, 4
time: 2.5s","answer: right
token: 116, 112, 4
time: 0.7s","answer: right
token: 116, 112, 4
time: 1.5s"
119,企业在市场营销价格策略中消除价格欺诈的途径主要有明码 标价和,价值相符,加强管理,渠道畅通,规范法制,A,"answer: wrong (D)
token: 96, 90, 6
time: 0.4s",,"answer: wrong (D)
token: 91, 90, 1
time: 2.4s","answer: wrong (D)
token: 92, 91, 1
time: 1.3s","answer: right
token: 754, 91, 1
time: 4.8s",,"answer: right
token: 122, 118, 4
time: 2.8s","answer: wrong (B)
token: 196, 118, 78
time: 1.2s","answer: wrong (D)
token: 122, 118, 4
time: 2.4s"
120,全球第一个可用于第三方认证的社会责任国际标准即,ISO9000,ISO14000,SA8000,SA9000,C,"answer: right
token: 98, 91, 7
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 90, 89, 1
time: 0.6s","answer: right
token: 272, 89, 1
time: 2.0s",,"answer: right
token: 103, 99, 4
time: 2.4s","answer: right
token: 103, 99, 4
time: 0.8s","answer: right
token: 103, 99, 4
time: 2.3s"
121,在下列各项提高会计职业道德水平的措施中，属于深化体制改革、转换政府职能的是,提高会计人员的专业技能,建立道德行为档案,完善公司治理制度,加强社会舆论监督,C,"answer: right
token: 102, 101, 1
time: 0.2s",,"answer: right
token: 102, 101, 1
time: 0.7s","answer: right
token: 101, 100, 1
time: 1.7s","answer: right
token: 819, 100, 1
time: 5.4s",,"answer: right
token: 145, 141, 4
time: 2.6s","answer: right
token: 145, 141, 4
time: 0.7s","answer: right
token: 145, 141, 4
time: 2.5s"
122,在商业行为过程中，从动机到效果，表现为两者的,一致性,不一定一致,其他,非一致性,B,"answer: right
token: 88, 83, 5
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 0.7s","answer: wrong (A)
token: 80, 79, 1
time: 2.0s","answer: right
token: 415, 79, 1
time: 2.6s",,"answer: right
token: 108, 104, 4
time: 4.4s","answer: right
token: 108, 104, 4
time: 1.6s","answer: right
token: 108, 104, 4
time: 2.5s"
123,下列关于商业贿赂的说法正确的是,代理费属于一种商业贿赂,润滑贿赂属于一种商业贿赂,是一种主动行为,是一种被强迫的付出,C,"answer: wrong (B)
token: 93, 92, 1
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 0.7s","answer: wrong (B)
token: 95, 94, 1
time: 0.9s","answer: wrong (B)
token: 1019, 94, 0
time: 6.3s",,"answer: wrong (B)
token: 136, 132, 4
time: 2.6s","answer: wrong (B)
token: 405, 132, 273
time: 2.8s","answer: wrong (B)
token: 136, 132, 4
time: 2.4s"
124,伦理学可以分为“理论伦理学”和,道德伦理学,规范伦理学,应用伦理学,美德伦理学,C,"answer: right
token: 98, 91, 7
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.9s","answer: right
token: 88, 87, 1
time: 0.9s","answer: right
token: 505, 87, 1
time: 3.2s",,"answer: right
token: 113, 109, 4
time: 2.9s","answer: right
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.6s"
125,道德准则是较普遍的标准，用于评价个人和组织行为。下面不属于这个标准的,公正原则,功利原则,平等原则,权利原则,C,"answer: right
token: 97, 96, 1
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 0.6s","answer: wrong (B)
token: 89, 88, 1
time: 0.8s","answer: right
token: 1144, 88, 1
time: 7.6s",,"answer: right
token: 123, 119, 4
time: 2.4s","answer: wrong (A)
token: 315, 119, 196
time: 2.3s","answer: right
token: 123, 119, 4
time: 1.6s"
126,下面不属于企业与竞争者关系构建的原则的是,以诚相待,彼此沟通,公平竞争,相互学习,A,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 1.9s","answer: wrong (D)
token: 82, 81, 1
time: 1.1s","answer: right
token: 861, 81, 1
time: 4.9s",,"answer: right
token: 113, 109, 4
time: 2.3s","answer: right
token: 357, 109, 248
time: 2.3s","answer: right
token: 113, 109, 4
time: 3.9s"
127,下列各项中，明确指出注册会计师执行审计和审阅业务以及其他鉴证业务时，应当从实质上和形式上保持独立性，不得因任何利害关系影响其客观性的是,《审计准则》,《职业道德守则》,《会计准则》,《职业道德基本准则》,B,"answer: right
token: 131, 123, 8
time: 0.3s",,"answer: right
token: 124, 123, 1
time: 1.6s","answer: right
token: 124, 123, 1
time: 0.6s","answer: right
token: 1005, 123, 0
time: 5.8s",,"answer: right
token: 172, 168, 4
time: 2.3s","answer: wrong (A)
token: 503, 168, 335
time: 3.2s","answer: right
token: 172, 168, 4
time: 2.3s"
128,下列选项中，不属于企业股东权利的是,对企业资产的控制权,其他有关法规、规则规定的其他权利,拥有剩余索取权,企业章程的权利,A,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: wrong (D)
token: 96, 95, 1
time: 0.6s","answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 943, 91, 1
time: 6.4s",,"answer: right
token: 130, 126, 4
time: 2.5s","answer: right
token: 305, 126, 179
time: 2.4s","answer: right
token: 130, 126, 4
time: 2.5s"
129,企业文化的核心是,企业人文观,企业道德观,企业伦理观,企业价值观,B,"answer: wrong (D)
token: 82, 77, 5
time: 0.3s",,"answer: wrong (D)
token: 78, 77, 1
time: 1.2s","answer: wrong (D)
token: 72, 71, 1
time: 0.9s","answer: wrong (D)
token: 256, 71, 1
time: 2.2s",,"answer: wrong (D)
token: 101, 97, 4
time: 2.4s","answer: wrong (D)
token: 101, 97, 4
time: 0.7s","answer: wrong (D)
token: 101, 97, 4
time: 2.0s"
130,下列哪项是指生产直接以交换为目的的经济形式,计划经济,商品经济,市场经济,商品交换,B,"answer: right
token: 88, 84, 4
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 1.4s","answer: right
token: 80, 79, 1
time: 0.7s","answer: right
token: 418, 79, 1
time: 2.9s",,"answer: right
token: 110, 106, 4
time: 2.5s","answer: right
token: 165, 106, 59
time: 1.1s","answer: right
token: 110, 106, 4
time: 2.6s"
131,企业员工具备优秀企业诚信品质的首要要求是,保持正直客观立场,企业经营判断与责任能力,笃信虔敬态度,公正平等意识,A,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 1.0s","answer: right
token: 89, 88, 1
time: 0.6s","answer: wrong (C)
token: 431, 88, 1
time: 3.1s",,"answer: right
token: 128, 124, 4
time: 2.4s","answer: right
token: 128, 124, 4
time: 0.7s","answer: wrong (C)
token: 128, 124, 4
time: 2.6s"
132,当利益相关者的利益互相发生冲突时，一般来说处于优先地位 的是,企业利益,个人利益,国家利益,社会利益,D,"answer: right
token: 94, 88, 6
time: 0.3s",,"answer: wrong (C)
token: 89, 88, 1
time: 0.6s","answer: wrong (C)
token: 81, 80, 1
time: 0.7s","answer: wrong (C)
token: 642, 80, 1
time: 4.4s",,"answer: wrong (C)
token: 119, 115, 4
time: 2.3s","answer: wrong (C)
token: 119, 115, 4
time: 0.8s","answer: wrong (C)
token: 119, 115, 4
time: 2.3s"
133,一定社会的伦理受制于一定社会的（）和经济关系,所有制形式,道德形式,财产权形式,法律形式,A,"answer: right
token: 94, 93, 1
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 0.9s","answer: right
token: 84, 83, 1
time: 0.5s","answer: right
token: 576, 83, 1
time: 3.6s",,"answer: right
token: 113, 109, 4
time: 2.4s","answer: right
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.4s"
134,下列哪项是一种借贷行为，是不同所有者之间商品和货币资金的借贷及赊销预付等行为,商业信用,契约,商业诚信,合同,A,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 0.9s","answer: right
token: 95, 94, 1
time: 0.7s","answer: right
token: 453, 94, 1
time: 2.9s",,"answer: right
token: 127, 123, 4
time: 2.5s","answer: right
token: 127, 123, 4
time: 1.0s","answer: right
token: 127, 123, 4
time: 1.5s"
135,真正的关系营销是达到关系双方的,协同一致,双向沟通,信息畅通,互惠互利,D,"answer: right
token: 90, 84, 6
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 1.3s","answer: right
token: 79, 78, 1
time: 0.7s","answer: right
token: 320, 78, 1
time: 2.5s",,"answer: right
token: 106, 102, 4
time: 2.5s","answer: right
token: 106, 102, 4
time: 1.0s","answer: right
token: 106, 102, 4
time: 2.4s"
136,“东京回合”达成的有关协议体现的原则是,三边互惠,单边互惠,双边互惠,多边互惠,C,"answer: wrong (D)
token: 96, 89, 7
time: 0.3s",,"answer: wrong (D)
token: 90, 89, 1
time: 1.0s","answer: right
token: 84, 83, 1
time: 1.0s","answer: wrong (D)
token: 406, 83, 1
time: 2.7s",,"answer: wrong (D)
token: 110, 106, 4
time: 2.4s","answer: wrong (D)
token: 110, 106, 4
time: 0.7s","answer: wrong (D)
token: 110, 106, 4
time: 2.5s"
137,跨国公司伦理关系整合战略的终极目标是,全球化,网络化,本土化,一体化,C,"answer: wrong (D)
token: 88, 84, 4
time: 0.2s",,"answer: wrong (D)
token: 85, 84, 1
time: 0.8s","answer: wrong (D)
token: 81, 80, 1
time: 0.7s","answer: right
token: 860, 80, 1
time: 5.6s",,"answer: wrong (D)
token: 104, 100, 4
time: 2.5s","answer: wrong (D)
token: 104, 100, 4
time: 0.8s","answer: wrong (D)
token: 104, 100, 4
time: 2.5s"
138,商业活动的目的与商业活动手段的关系是目的（）手段， 手段为目的服务,体现,满足,说明,决定,D,"answer: wrong (A)
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 1.9s","answer: right
token: 83, 82, 1
time: 0.7s","answer: right
token: 431, 82, 1
time: 2.8s",,"answer: right
token: 113, 109, 4
time: 2.7s","answer: wrong (B)
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.6s"
139,一个国家的人均国民收入超过（）美元，信用交易将不可避免地成为市场经济的主导经济形式，这个国家也将从市场经济体制转而开始进入信用经济体制,2000,3000,4000,1000,A,"answer: wrong (B)
token: 122, 115, 7
time: 0.3s",,"answer: right
token: 116, 115, 1
time: 1.3s","answer: wrong (B)
token: 115, 114, 1
time: 0.7s","answer: right
token: 552, 114, 1
time: 2.9s",,"answer: wrong (B)
token: 147, 143, 4
time: 2.3s","answer: wrong (B)
token: 147, 143, 4
time: 1.2s","answer: wrong (B)
token: 147, 143, 4
time: 2.5s"
140,下面是品德的充要条件，是品德的最终因素、最终环节的是,道德意志,道德认识,道德观念,道德情感,A,"answer: right
token: 103, 96, 7
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 3.8s","answer: right
token: 88, 87, 1
time: 0.7s","answer: right
token: 5134, 87, 1
time: 29.8s",,"answer: right
token: 114, 110, 4
time: 2.5s","answer: wrong (B)
token: 114, 110, 4
time: 0.7s","answer: right
token: 114, 110, 4
time: 2.3s"
141,下列不属于商业合作中的商业伦理的是,共担责任,平等自愿、互惠互利,商业混淆行为,尊重多元,C,"answer: right
token: 88, 87, 1
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 3.4s","answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 390, 86, 1
time: 2.7s",,"answer: right
token: 117, 113, 4
time: 2.6s","answer: right
token: 117, 113, 4
time: 0.7s","answer: right
token: 117, 113, 4
time: 2.5s"
142,下列不属于商业贿赂方式的是,提供各种佣金或费用、给予回扣,赠送实物,赠送购物卡、赠送有价证券(包括股票、债券等),赠送节日卡片并微信发送祝福,D,"answer: right
token: 108, 107, 1
time: 0.2s",,"answer: right
token: 108, 107, 1
time: 0.6s","answer: right
token: 108, 107, 1
time: 0.7s","answer: right
token: 408, 107, 1
time: 2.4s",,"answer: right
token: 149, 145, 4
time: 2.7s","answer: right
token: 149, 145, 4
time: 0.8s","answer: right
token: 149, 145, 4
time: 2.9s"
143,下面不属于世界贸易组织的基本原则的是,相互协调原则,贸易自由化原则,非歧视性原则,公平贸易原则,A,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.7s","answer: right
token: 84, 83, 1
time: 0.4s","answer: right
token: 458, 83, 1
time: 3.2s",,"answer: right
token: 119, 115, 4
time: 2.4s","answer: wrong (D)
token: 119, 115, 4
time: 1.0s","answer: right
token: 119, 115, 4
time: 3.1s"
144,促使道德认识和道德情感实际发生作用的是,道德理性,道德感性,道德观念,道德意志,D,"answer: right
token: 97, 90, 7
time: 0.4s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 81, 80, 1
time: 0.7s","answer: right
token: 430, 80, 1
time: 3.1s",,"answer: right
token: 107, 103, 4
time: 2.5s","answer: right
token: 107, 103, 4
time: 1.5s","answer: right
token: 107, 103, 4
time: 2.4s"
145,下列说法正确的是,合法与合乎道义并非一一对应关系,不存在既不合法又不合乎道义的产品,符合道义的产品一定是合法的,合法的产品一定是符合道义的,A,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 0.7s","answer: right
token: 98, 97, 1
time: 0.6s","answer: right
token: 474, 97, 1
time: 2.8s",,"answer: right
token: 139, 135, 4
time: 2.5s","answer: right
token: 139, 135, 4
time: 0.7s","answer: right
token: 139, 135, 4
time: 2.6s"
146,权利所保障的贡献，也就是权力所保障的他人应得的利益，我 们称之为,契约,法律,权利,义务,D,"answer: wrong (C)
token: 97, 92, 5
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 0.9s","answer: wrong (C)
token: 88, 87, 1
time: 0.6s","answer: right
token: 557, 87, 0
time: 3.8s",,"answer: right
token: 113, 109, 4
time: 2.3s","answer: right
token: 113, 109, 4
time: 0.8s","answer: right
token: 113, 109, 4
time: 1.5s"
147,由交易当事人双方订立的有关买卖、抵押、租赁等事项的文书，称为,契约精神,契约制度,契约,契约自由,C,"answer: right
token: 103, 97, 6
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 1.0s","answer: right
token: 94, 93, 1
time: 0.7s","answer: right
token: 300, 93, 1
time: 2.0s",,"answer: right
token: 119, 115, 4
time: 2.5s","answer: right
token: 119, 115, 4
time: 0.7s","answer: right
token: 119, 115, 4
time: 2.5s"
148,伦理学的同义词是,商业哲学,商业伦理,企业伦理,道德哲学,D,"answer: right
token: 87, 80, 7
time: 0.3s",,"answer: right
token: 81, 80, 1
time: 1.1s","answer: right
token: 77, 76, 1
time: 0.3s","answer: right
token: 396, 76, 1
time: 2.5s",,"answer: right
token: 101, 97, 4
time: 2.2s","answer: right
token: 101, 97, 4
time: 1.0s","answer: right
token: 101, 97, 4
time: 2.5s"
149,发挥制度规则外在机制和()的作用是实现公正合理的经济伦理秩序的两个缺一不可的途径,政治权利平等,道德内在机制,制度法律,社会公正秩序,B,"answer: right
token: 103, 102, 1
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 1.1s","answer: right
token: 95, 94, 1
time: 0.7s","answer: right
token: 371, 94, 1
time: 2.3s",,"answer: right
token: 138, 134, 4
time: 2.4s","answer: right
token: 138, 134, 4
time: 0.8s","answer: right
token: 138, 134, 4
time: 2.6s"
150,企业自律行为的道德规标准与法律（他律）规的行为标准相比,前者高于后者,前者低于后者,前者和后者相当,二者没有关系,A,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 1.7s","answer: right
token: 91, 90, 1
time: 0.3s","answer: right
token: 370, 90, 1
time: 2.9s",,"answer: right
token: 263, 120, 143
time: 5.4s","answer: right
token: 209, 120, 89
time: 1.9s","answer: right
token: 124, 120, 4
time: 2.5s"
151,道德行为不可缺少的组成部分是商业动机和,商业良心,商业目的,商业手段,商业效果,D,"answer: wrong (A)
token: 83, 82, 1
time: 0.2s",,"answer: wrong (A)
token: 83, 82, 1
time: 1.4s","answer: wrong (A)
token: 81, 80, 1
time: 0.6s","answer: right
token: 443, 80, 1
time: 3.1s",,"answer: wrong (A)
token: 108, 104, 4
time: 2.1s","answer: wrong (C)
token: 108, 104, 4
time: 0.7s","answer: wrong (B)
token: 108, 104, 4
time: 2.4s"
152,伦理上的权利和义务来源于,国家,权力,法律,社会,B,"answer: wrong (D)
token: 82, 77, 5
time: 0.3s",,"answer: wrong (D)
token: 78, 77, 1
time: 1.3s","answer: wrong (D)
token: 70, 69, 1
time: 0.6s","answer: wrong (D)
token: 366, 69, 1
time: 2.7s",,"answer: wrong (D)
token: 93, 89, 4
time: 2.2s","answer: wrong (D)
token: 198, 89, 109
time: 1.6s","answer: wrong (D)
token: 93, 89, 4
time: 2.4s"
153,我们说市场经济就是（），它是现代市场经济的基石,利益经济,信用经济,商业经济,道德经济,B,"answer: right
token: 91, 86, 5
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 82, 81, 1
time: 0.7s","answer: right
token: 372, 81, 1
time: 2.4s",,"answer: right
token: 110, 106, 4
time: 2.5s","answer: right
token: 110, 106, 4
time: 0.7s","answer: right
token: 110, 106, 4
time: 2.6s"
154,主狭义社会责任论的代表是,弗雷德曼,K·R·恩卓斯,亚当·斯密,阿马蒂亚·森,A,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.8s","answer: right
token: 89, 88, 1
time: 0.5s","answer: right
token: 467, 88, 1
time: 2.8s",,"answer: right
token: 118, 114, 4
time: 2.5s","answer: right
token: 118, 114, 4
time: 0.7s","answer: right
token: 118, 114, 4
time: 2.5s"
155,商业领域里建立经济与正义、人道相一致的理想秩序是商业伦理的,过程,对象,目的,方法,C,"answer: right
token: 91, 86, 5
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 382, 83, 1
time: 2.5s",,"answer: right
token: 111, 107, 4
time: 2.3s","answer: right
token: 111, 107, 4
time: 0.8s","answer: right
token: 111, 107, 4
time: 2.4s"
156,厉以宁教授在《超越市场与超越政府——论道德力量在经济中的作用》一书中指出，在经济运行中除了市场调节、政府调节之外的第三种调节方式是,政策调节,伦理调节,习惯与道德调节,法律调节,C,"answer: right
token: 123, 116, 7
time: 0.3s",,"answer: right
token: 117, 116, 1
time: 1.0s","answer: right
token: 113, 112, 1
time: 0.8s","answer: right
token: 528, 112, 1
time: 3.2s",,"answer: right
token: 159, 155, 4
time: 2.1s","answer: right
token: 159, 155, 4
time: 0.7s","answer: right
token: 159, 155, 4
time: 2.4s"
157,下列属于对产品及其相关事项的暗示性描述的是,向客户承诺无条件退款且无其他特别说明,相关鉴定证书,使用有效期,试用期限和无条件退款的期限与情形,A,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: wrong (D)
token: 103, 102, 1
time: 1.7s","answer: wrong (D)
token: 99, 98, 1
time: 0.3s","answer: right
token: 1207, 98, 1
time: 7.8s",,"answer: wrong (B)
token: 142, 138, 4
time: 2.4s","answer: wrong (C)
token: 142, 138, 4
time: 0.9s","answer: right
token: 142, 138, 4
time: 1.5s"
158,金融公众关系是指企业与投资者、股票交易商、股票经纪人、 证券分析家、托管银行、投资公司等的关系，又称,股东关系,合作关系,利益关系,投资关系,A,"answer: wrong (D)
token: 111, 105, 6
time: 0.2s",,"answer: wrong (D)
token: 106, 105, 1
time: 1.0s","answer: right
token: 100, 99, 1
time: 0.6s","answer: right
token: 896, 99, 1
time: 6.4s",,"answer: wrong (D)
token: 139, 135, 4
time: 2.8s","answer: wrong (D)
token: 139, 135, 4
time: 0.8s","answer: right
token: 139, 135, 4
time: 2.6s"
159,下面属于商品流通公式表达的是,W-W,G-W-G,W-G-W,G-W-W,C,"answer: wrong (B)
token: 82, 77, 5
time: 0.3s",,"answer: right
token: 78, 77, 1
time: 1.6s","answer: right
token: 82, 81, 1
time: 0.6s","answer: right
token: 328, 81, 1
time: 2.2s",,"answer: right
token: 100, 96, 4
time: 2.5s","answer: right
token: 149, 96, 53
time: 1.4s","answer: right
token: 100, 96, 4
time: 4.5s"
160,资本主义生产的必要条件是,货币出现,社会分工,对外贸易的发展,技术进步,C,"answer: wrong (B)
token: 90, 84, 6
time: 0.2s",,"answer: wrong (B)
token: 85, 84, 1
time: 1.2s","answer: wrong (B)
token: 76, 75, 1
time: 0.4s","answer: wrong (B)
token: 4003, 75, 1
time: 23.8s",,"answer: wrong (B)
token: 104, 100, 4
time: 2.1s","answer: wrong (B)
token: 104, 100, 4
time: 0.7s","answer: wrong (B)
token: 104, 100, 4
time: 2.4s"
161,所有权实质上是劳动和()的关系，是人与人之间的利益关系,占有,收益,所有权,道德,C,"answer: wrong (A)
token: 90, 89, 1
time: 0.2s",,"answer: wrong (A)
token: 90, 89, 1
time: 0.8s","answer: wrong (A)
token: 82, 81, 1
time: 0.6s","answer: right
token: 1633, 81, 1
time: 10.4s",,"answer: right
token: 108, 104, 4
time: 2.6s","answer: wrong (B)
token: 183, 104, 79
time: 1.3s","answer: right
token: 108, 104, 4
time: 3.2s"
162,维系国际贸易关系和国际经济关系的伦理标准是,谈判协商,平等互利,贸易保护,分工合作,B,"answer: right
token: 94, 88, 6
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 1.0s","answer: right
token: 83, 82, 1
time: 0.6s","answer: right
token: 299, 82, 1
time: 2.1s",,"answer: right
token: 113, 109, 4
time: 2.3s","answer: right
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 4.3s"
163,一个房地产代理商知道他代理的房子的邻居经常举行喧闹的宴会，但他从不把这一点告诉有意向的顾客，该种行为,不属于欺骗,以上答案都不对,若顾客表示希望居住在一个安静的环境中，却没有被告知则为欺骗,属于欺骗,C,"answer: wrong (D)
token: 123, 117, 6
time: 0.3s",,"answer: right
token: 118, 117, 1
time: 0.8s","answer: right
token: 119, 118, 1
time: 0.6s","answer: wrong (D)
token: 1570, 118, 1
time: 9.6s",,"answer: right
token: 180, 176, 4
time: 2.6s","answer: wrong (A)
token: 487, 176, 311
time: 2.7s","answer: right
token: 180, 176, 4
time: 1.5s"
164,关于完全竞争市场，以下说法正确的是,完全竞争市场重视社会总效用最大化,完全竞争市场促使人们逐渐形成忠诚、善良和关怀的美德,完全竞争市场重视需求、发展及平等的正义,完全竞争是市场通过引导买方和卖方以完美的效率划分、使用和分配商品，使他们的效用最大化,D,"answer: right
token: 137, 136, 1
time: 0.2s",,"answer: right
token: 137, 136, 1
time: 3.0s","answer: right
token: 131, 130, 1
time: 0.8s","answer: right
token: 851, 130, 1
time: 5.1s",,"answer: right
token: 202, 198, 4
time: 2.4s","answer: right
token: 553, 198, 355
time: 2.6s","answer: right
token: 202, 198, 4
time: 2.5s"
165,在市场交换中，物与物或物与货币交换的实质是,自由的转让,所有权转让,使用权转让,平等的转让,B,"answer: right
token: 96, 90, 6
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 3.1s","answer: right
token: 89, 88, 1
time: 0.8s","answer: right
token: 504, 88, 1
time: 3.4s",,"answer: right
token: 113, 109, 4
time: 2.2s","answer: right
token: 113, 109, 4
time: 1.5s","answer: right
token: 113, 109, 4
time: 2.4s"
