,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
80,已知向量组 $\boldsymbol{\alpha}_1， \boldsymbol{\alpha}_2， \boldsymbol{\alpha}_3， \boldsymbol{\alpha}_4$ 线性无关， 则向量组( ),$\boldsymbol{\alpha}_1+\boldsymbol{\alpha}_2， \boldsymbol{\alpha}_2+\boldsymbol{\alpha}_3， \boldsymbol{\alpha}_3+\boldsymbol{\alpha}_4， \boldsymbol{\alpha}_4-\boldsymbol{\alpha}_1$ 线性无关,$\boldsymbol{\alpha}_1+\boldsymbol{\alpha}_2， \boldsymbol{\alpha}_2+\boldsymbol{\alpha}_3， \boldsymbol{\alpha}_3+\boldsymbol{\alpha}_4， \boldsymbol{\alpha}_4+\boldsymbol{\alpha}_1$ 线性无关,$\boldsymbol{\alpha}_1-\boldsymbol{\alpha}_2， \boldsymbol{\alpha}_2-\boldsymbol{\alpha}_3， \boldsymbol{\alpha}_3-\boldsymbol{\alpha}_4， \boldsymbol{\alpha}_4-\boldsymbol{\alpha}_1$ 线性无关,$\boldsymbol{\alpha}_1+\boldsymbol{\alpha}_2， \boldsymbol{\alpha}_2+\boldsymbol{\alpha}_3， \boldsymbol{\alpha}_3-\boldsymbol{\alpha}_4， \boldsymbol{\alpha}_4-\boldsymbol{\alpha}_1$ 线性无关,A,"answer: wrong (B)
token: 369, 368, 1
time: 0.2s",,"answer: wrong (C)
token: 369, 368, 1
time: 0.7s","answer: right
token: 2594, 316, 2278
time: 4.7s",,,,,"answer: right
token: 1470, 468, 1002
time: 11.1s","answer: right
token: 2763, 467, 1
time: 13.5s",
81,设两个相互独立的随机变量 $X$ 和 $Y$ 分别服从正态分布 $N(0，1)$ 和 $N(1，1)$， 则,$P\{X-Y \leq 0\}=\frac{1}{2}$,$P\{X+Y \leq 0\}=\frac{1}{2}$,$P\{X-Y \leq 1\}=\frac{1}{2}$,$P\{X+Y \leq 1\}=\frac{1}{2}$,D,"answer: wrong (A)
token: 179, 178, 1
time: 0.2s",,"answer: wrong (C)
token: 179, 178, 1
time: 1.0s","answer: wrong (A)
token: 162, 161, 1
time: 0.5s",,,,,"answer: wrong (A)
token: 742, 214, 528
time: 7.7s","answer: right
token: 792, 304, 1
time: 3.2s",
82,对于任意两个事件 $A$ 和 $B$， 则下述命题正确的是 ( ),若 $A B=\varnothing$， 则 $A， B$ 一定相互独立,若 $A B \neq \varnothing$， 则 $A， B$ 有可能相互独立,若 $A B=\varnothing$， 则 $A， B$ 一定不相互独立,若 $A B \neq \varnothing$， 则 $A， B$ 一定相互独立,B,"answer: right
token: 167, 166, 1
time: 1.0s",,"answer: right
token: 167, 166, 1
time: 0.8s","answer: right
token: 149, 148, 1
time: 1.4s",,,,,"answer: wrong (A)
token: 881, 214, 667
time: 12.4s","answer: right
token: 1094, 308, 1
time: 6.8s",
83,对于任意两个事件 $A$ 和 $B$， 与 $A \bigcup B=B$ 不等价的是（）,$\bar{B} \subset \bar{A}$,$A \bar{B}=\varnothing$,$A \subset B$,$\bar{A} B=\varnothing$,D,"answer: right
token: 123, 122, 1
time: 0.2s",,"answer: right
token: 123, 122, 1
time: 0.9s","answer: right
token: 118, 117, 1
time: 0.8s",,,,,"answer: wrong (A)
token: 596, 150, 446
time: 8.1s","answer: right
token: 752, 259, 1
time: 3.8s",
84,设随机变量 $X， Y$ 相互独立， $X$ 服从标准正态分布 $N(0，1)， Y$ 的分布律为 $P\{Y=0\}=P\{Y=1\}=\frac{1}{2}$， 令 $Z=X Y$， 则 $Z$ 的分布函数的间断点个数为 ( ),2,3,1,0,C,"answer: right
token: 151, 150, 1
time: 0.2s",,"answer: right
token: 151, 150, 1
time: 1.8s","answer: right
token: 140, 139, 1
time: 0.4s",,,,,"answer: wrong (A)
token: 1024, 180, 844
time: 13.1s","answer: right
token: 1539, 293, 1
time: 7.4s",
85,设 $f(x)$ 连续， 则在下列变上限积分中， 必为偶函数的是 ( ).,$\int_0^x f\left(t^2\right) \mathrm{d} t$,$\int_0^x t[f(t)-f(-t)] \mathrm{d} t$,$\int_0^x f^2(t) \mathrm{d} t$,$\int_0^x t[f(t)+f(-t)] \mathrm{d} t$,D,"answer: right
token: 162, 161, 1
time: 0.3s",,"answer: right
token: 162, 161, 1
time: 0.9s","answer: wrong (B)
token: 170, 169, 1
time: 0.5s",,,,,"answer: wrong (A)
token: 1049, 200, 849
time: 12.5s","answer: right
token: 2744, 299, 1
time: 17.8s",
86,函数 $y=x^x$ 在区间 $\left[\frac{1}{\mathrm{e}}，+\infty\right)$ 上 ( ).,最小值是 $\left(\frac{1}{\mathrm{e}}\right)^{\frac{1}{\mathrm{e}}}$,最大值是 $\left(\frac{1}{\mathrm{e}}\right)^{\frac{1}{e}}$,不存在最大值和最小值,最大值是 $\mathrm{e}^{\frac{1}{e}}$,A,"answer: right
token: 169, 168, 1
time: 0.2s",,"answer: right
token: 169, 168, 1
time: 0.6s","answer: right
token: 152, 151, 1
time: 0.8s",,,,,"answer: right
token: 724, 220, 504
time: 9.4s","answer: right
token: 1310, 295, 1
time: 6.8s",
87,若 $D=\left|\begin{array}{cccc}3 & 0 & 4 & 0 \\ 1 & 1 & 1 & 1 \\ 0 & -1 & 0 & 0 \\ 5 & 3 & -2 & 2\end{array}\right|$， 则 $D$ 中第四行元素的余子式之和为 ( ).,0,-1,-3,-2,D,"answer: right
token: 150, 149, 1
time: 0.2s",,"answer: wrong (C)
token: 150, 149, 1
time: 0.6s","answer: right
token: 3499, 145, 3354
time: 8.5s",,,,,"answer: wrong (A)
token: 471, 183, 288
time: 7.0s","answer: right
token: 1794, 293, 3
time: 9.6s",
88,设 $\lim _{x \rightarrow a} f(x)=A， \lim _{x \rightarrow a} g(x)$ 不存在， $\lim _{x \rightarrow a} h(x)$ 不存在， 则(1) $\lim _{x \rightarrow a}[f(x) \cdot g(x)]$ 不存在;(2) $\lim _{x \rightarrow a}[g(x)+h(x)]$ 不存在;(3) $\lim _{x \rightarrow a}[h(x) \cdot g(x)]$ 不存在;(4) $\lim _{x \rightarrow a}[g(x)+f(x)]$ 不存在;以上命题中正确的个数是,0,2,3,1,D,"answer: right
token: 210, 209, 1
time: 0.2s",,"answer: right
token: 210, 209, 1
time: 0.6s","answer: right
token: 207, 206, 1
time: 0.8s",,,,,"answer: wrong (A)
token: 939, 282, 657
time: 10.1s","answer: right
token: 2353, 351, 1
time: 17.2s",
89,设函数 $f(x)=2^{\frac{1}{x-3}}$， 则 ( ),在其有定义的任何区间 $\left(x_1， x_2\right)$ 内， $f(x)$ 必是单调增加的,在其有定义的任何区间 $\left(x_1， x_2\right)$ 内， $f(x)$ 必是单调减少的,在点 $x_1$ 及 $x_2$ 处有定义， 且 $x_1<x_2$ 时， 必有 $f\left(x_1\right)>f\left(x_2\right)$,在点 $x_1$ 及 $x_2$ 处有定义， 且 $x_1<x_2$ 时， 必有 $f\left(x_1\right)<f\left(x_2\right)$,B,"answer: right
token: 253, 252, 1
time: 0.2s",,"answer: right
token: 253, 252, 1
time: 0.7s","answer: wrong (A)
token: 3879, 253, 3626
time: 8.8s",,,,,"answer: wrong (A)
token: 1073, 310, 763
time: 13.5s","answer: right
token: 1453, 385, 1
time: 8.4s",
90,设 $A$ 与 $B$ 相互独立， 且 $P(A) \neq 0， P(B) \neq 0$， 则下列结论中一定正确的是,$A$ 与 $B$ 互不相容,$A$ 与 $B$ 相容,$P(A-B)=P(A)$,$P(A \cup B)=P(A) P(B)$,B,"answer: right
token: 148, 147, 1
time: 0.3s",,"answer: right
token: 148, 147, 1
time: 1.0s","answer: right
token: 145, 144, 1
time: 0.8s",,,,,"answer: wrong (A)
token: 651, 176, 475
time: 9.7s","answer: right
token: 1184, 287, 3
time: 7.1s",
91,设 $f(x)$ 可导， $F(x)=f(x)(1+|\sin x|)$. 若 $F(x)$ 在 $x=0$ 处可导， 则必有（）.,$f(0)-f^{\prime}(0)=0$,$f^{\prime}(0)=0$,$f(0)+f^{\prime}(0)=0$,$f(0)=0$,D,"answer: right
token: 146, 145, 1
time: 0.2s",,"answer: right
token: 146, 145, 1
time: 0.8s","answer: wrong (A)
token: 3889, 144, 3745
time: 12.5s",,,,,"answer: right
token: 861, 176, 685
time: 9.6s","answer: right
token: 2023, 289, 1
time: 11.9s",
92,设 $\lim _{x \rightarrow 0} \frac{(1+x)(1+2 x)(1+3 x)+a}{x}=6$， 则 $a$ 的值为 ().,-1,2,3,1,A,"answer: right
token: 110, 109, 1
time: 0.2s",,"answer: right
token: 110, 109, 1
time: 1.0s","answer: right
token: 765, 104, 661
time: 3.1s",,,,,"answer: right
token: 610, 129, 481
time: 7.8s","answer: right
token: 1106, 256, 1
time: 6.4s",
93,下列函数中， 在 $x=0$ 处不可导的是（）.,$f(x)=\cos \sqrt{|x|}$,$f(x)=|x| \sin \sqrt{|x|}$,$f(x)=\cos |x|$,$f(x)=|x| \sin |x|$,A,"answer: right
token: 125, 124, 1
time: 0.2s",,"answer: right
token: 125, 124, 1
time: 0.7s","answer: right
token: 1237, 123, 1114
time: 5.1s",,,,,"answer: right
token: 745, 148, 597
time: 10.1s","answer: right
token: 2081, 268, 1
time: 11.8s",
94,设函数 $f(x)$ 在点 $x_0$ 的某邻域内有定义， 且在点 $x_0$ 处间断， 则下列函数在点 $x_0$ 处必定 间断的是 ( ).,$f^2(x)$,$f(x) \sin x$,$f(x)+\sin x$,$|f(x)|$,C,"answer: right
token: 138, 137, 1
time: 0.3s",,"answer: right
token: 138, 137, 1
time: 0.9s","answer: right
token: 142, 141, 1
time: 0.7s",,,,,"answer: wrong (A)
token: 789, 168, 621
time: 9.4s","answer: right
token: 1690, 283, 1
time: 10.6s",
95,设 $M=\int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{(1+x)^2}{1+x^2} \mathrm{~d} x， N=\int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{1+x}{\mathrm{e}^x} \mathrm{~d} x， K=\int_{-\frac{\pi}{2}}^{\frac{\pi}{2}}(1+\sqrt{\cos x}) \mathrm{d} x$， 则( ),$M>N>K$.,$M>K>N$.,$K>M>N$.,$K>N>M$.,C,"answer: wrong (B)
token: 206, 199, 7
time: 0.4s",,"answer: wrong (B)
token: 200, 199, 1
time: 1.0s","answer: wrong (D)
token: 14533, 193, 14340
time: 46.8s",,,,,"answer: right
token: 1471, 243, 1228
time: 17.9s","answer: right
token: 2028, 328, 1
time: 10.0s",
96,若函数 $f(x)=\begin{array}{ll}\frac{1-\cos \sqrt{x}}{a x}， & x>0， \\ b， & x \leqslant 0\end{array}.$ 在 $x=0$ 处连续， 则( ),$a b=\frac{1}{2}$.,$a b=-\frac{1}{2}$.,$a b=0$.,$a b=2$.,A,"answer: right
token: 155, 154, 1
time: 0.2s",,"answer: right
token: 155, 154, 1
time: 0.7s","answer: right
token: 1211, 146, 1065
time: 4.3s",,,,,"answer: wrong (B)
token: 579, 177, 402
time: 6.4s","answer: right
token: 762, 289, 1
time: 3.3s",
97,设二阶可导函数 $f(x)$ 满足 $f(1)=f(-1)=1， f(0)=-1$ 且 $f^{\prime \prime}(x)>0$， 则,$\int_{-1}^1 f(x) \mathrm{d} x>0$.,$\int_{-1}^1 f(x) \mathrm{d} x<0$.,$\int_{-1}^0 f(x) \mathrm{d} x>\int_0^1 f(x) \mathrm{d} x$.,$\int_{-1}^0 f(x) \mathrm{d} x<\int_0^1 f(x) \mathrm{d} x$.,B,"answer: right
token: 215, 214, 1
time: 0.3s",,"answer: right
token: 215, 214, 1
time: 0.7s","answer: wrong (A)
token: 9163, 204, 8959
time: 34.0s",,,,,"answer: wrong (A)
token: 1239, 258, 981
time: 19.5s","answer: right
token: 7980, 340, 1
time: 54.1s",
98,设数列 ${x_n}$ 收敛， 则,当 $\lim _{n \rightarrow \infty} \sin x_n=0$ 时， $\lim _{n \rightarrow \infty} x_n=0$.,当 $\lim _{n \rightarrow \infty}(x_n+\sqrt{|x_n|})=0$ 时， $\lim _{n \rightarrow \infty} x_n=0$.,当 $\lim _{n \rightarrow \infty}\left(x_n+x_n^2\right)=0$ 时， $\lim _{n \rightarrow \infty} x_n=0$.,当 $\lim _{n \rightarrow \infty}(x_n+\sin x_n\right)=0$ 时， $\lim _{n \rightarrow \infty} x_n=0$.,D,"answer: wrong (B)
token: 238, 237, 1
time: 0.3s",,"answer: wrong (B)
token: 238, 237, 1
time: 1.3s","answer: wrong (B)
token: 226, 225, 1
time: 0.7s",,,,,"answer: wrong (A)
token: 1265, 307, 958
time: 15.3s","answer: right
token: 2316, 359, 1
time: 13.9s",
99,微分方程 $y^{\prime \prime}-4 y^{\prime}+8 y=\mathrm{e}^{2 x}(1+\cos 2 x)$ 的特解可设为 $y*=$,$A \mathrm{e}^{2 x}+\mathrm{e}^{2 x}(B \cos 2 x+C \sin 2 x)$.,$A x \mathrm{e}^{2 x}+\mathrm{e}^{2 x}(B \cos 2 x+C \sin 2 x)$.,$A \mathrm{e}^{2 x}+x \mathrm{e}^{2 x}(B \cos 2 x+C \sin 2 x)$.,$A x \mathrm{e}^{2 x}+x \mathrm{e}^{2 x}(B \cos 2 x+C \sin 2 x)$.,C,"answer: right
token: 245, 244, 1
time: 0.3s",,"answer: right
token: 245, 244, 1
time: 1.5s","answer: wrong (B)
token: 228, 227, 1
time: 0.6s",,,,,"answer: wrong (A)
token: 838, 317, 521
time: 8.2s","answer: right
token: 1988, 362, 1
time: 10.1s",
100,设 $f(x， y)$ 具有一阶偏导数， 且对任意的 $(x， y)$， 都有 $\frac{\partial f(x， y)}{\partial x}>0， \frac{\partial f(x， y)}{\partial y}<0$， 则,$f(0，0)>f(1，1)$.,$f(0，0)<f(1，1)$.,$f(0，1)>f(1，0)$.,$f(0，1)<f(1，0)$.,D,"answer: wrong (A)
token: 173, 172, 1
time: 0.2s",,"answer: wrong (C)
token: 173, 172, 1
time: 1.3s","answer: wrong (A)
token: 4339, 168, 4171
time: 10.6s",,,,,"answer: wrong (A)
token: 614, 199, 415
time: 8.2s","answer: right
token: 1658, 314, 1
time: 8.9s",
101,若 $\lim _{x \rightarrow 0}\left(\mathrm{e}^x+a x^2+b x\right)^{\frac{1}{x^2}}=1$，则,$a=\frac{1}{2}， b=-1$.,$a=-\frac{1}{2}， b=-1$.,$a=\frac{1}{2}， b=1$,$a=-\frac{1}{2}， b=1$.,B,"answer: wrong (A)
token: 158, 157, 1
time: 0.2s",,"answer: right
token: 158, 157, 1
time: 1.0s","answer: wrong (A)
token: 5379, 150, 5229
time: 16.0s",,,,,"answer: wrong (A)
token: 894, 181, 713
time: 10.4s","answer: right
token: 1550, 294, 3
time: 8.4s",
102,下列函数中，在 $x=0$ 处不可导的是,$f(x)=|x| \sin |x|$.,$f(x)=|x| \sin \sqrt{|x|}$.,$f(x)=\cos |x|$.,$f(x)=\cos \sqrt{|x|}$.,D,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 0.9s","answer: wrong (A)
token: 1755, 121, 1634
time: 6.7s",,,,,"answer: wrong (A)
token: 966, 144, 822
time: 11.9s","answer: right
token: 1688, 265, 3
time: 11.2s",
103,设函数 $f(x)=\left\{\begin{array}{ll}-1， & x<0， \\ 1， & x \geqslant 0，\end{array} g(x)=\left\{\begin{array}{ll}x， & -1<x<0， \\ x-b， & x \geqslant 0 .\end{array}\right.\right.$ 若 $f(x)+g(x)$ 在 $\mathbf{R}$ 上连续， 则 ( ),$a=3， b=1$.,$a=3， b=2$.,$a=-3， b=1$.,$a=-3， b=2$.,D,"answer: right
token: 203, 202, 1
time: 0.2s",,"answer: wrong (C)
token: 203, 202, 1
time: 2.3s","answer: wrong (A)
token: 8969, 194, 8775
time: 28.9s",,,,,"answer: wrong (A)
token: 1226, 234, 992
time: 15.9s","answer: right
token: 25619, 329, 1
time: 185.3s",
104,设函数 $f(x)$ 在 $[0，1]$ 上二阶可导， 且 $\int_0^1 f(x) \mathrm{d} x=0$，则,当 $f^{\prime}(x)<0$ 时， $f\left(\frac{1}{2}\right)<0$.,当 $f^{\prime \prime}(x)<0$ 时， $f\left(\frac{1}{2}\right)<0$.,当 $f^{\prime}(x)>0$ 时， $f\left(\frac{1}{2}\right)<0$.,当 $f^{\prime \prime}(x)>0$ 时， $f\left(\frac{1}{2}\right)<0$.,D,"answer: wrong (B)
token: 220, 219, 1
time: 0.2s",,"answer: right
token: 220, 219, 1
time: 0.6s","answer: right
token: 2055, 209, 1846
time: 5.2s",,,,,"answer: wrong (A)
token: 1238, 258, 980
time: 16.3s","answer: right
token: 1418, 350, 1
time: 7.9s",
