,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
94,羊进行药浴的目的是,肥育,防治疥癣病,提高净毛率,驱除内寄生虫,B,"answer: right
token: 99, 90, 9
time: 0.4s",,"answer: right
token: 91, 90, 1
time: 2.3s","answer: right
token: 83, 82, 1
time: 0.5s","answer: right
token: 343, 82, 1
time: 2.6s",,"answer: right
token: 108, 104, 4
time: 3.2s","answer: right
token: 205, 104, 101
time: 1.8s","answer: right
token: 108, 104, 4
time: 2.3s","answer: right
token: 482, 235, 1
time: 2.3s","answer: right
token: 248, 247, 1
time: 0.7s"
95,信贷资金的基本特征是,效益性,固定性,强制性,有偿性,D,"answer: right
token: 86, 80, 6
time: 0.3s",,"answer: right
token: 81, 80, 1
time: 1.3s","answer: right
token: 73, 72, 1
time: 0.7s","answer: right
token: 686, 72, 1
time: 4.3s",,"answer: right
token: 96, 92, 4
time: 2.5s","answer: right
token: 96, 92, 4
time: 0.7s","answer: right
token: 96, 92, 4
time: 1.8s","answer: right
token: 633, 224, 1
time: 8.4s","answer: right
token: 237, 236, 1
time: 0.7s"
96,家禽对光照的反应很敏感，光照长度的递增对公鸡精子的生成有,促进作用,抑制作用,刺激作用,杀灭作用,A,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: right
token: 96, 95, 1
time: 0.5s","answer: right
token: 92, 91, 1
time: 0.6s","answer: right
token: 701, 91, 1
time: 4.3s",,"answer: right
token: 124, 120, 4
time: 2.5s","answer: right
token: 124, 120, 4
time: 0.8s","answer: right
token: 124, 120, 4
time: 1.5s","answer: right
token: 879, 242, 1
time: 5.6s","answer: right
token: 255, 254, 1
time: 0.8s"
97,下列哪种能源属自然辅助能,降水,石油,天然气,化肥,A,"answer: right
token: 79, 78, 1
time: 0.2s",,"answer: right
token: 79, 78, 1
time: 1.1s","answer: right
token: 74, 73, 1
time: 0.5s","answer: right
token: 381, 73, 1
time: 2.5s",,"answer: right
token: 96, 92, 4
time: 3.4s","answer: right
token: 203, 92, 111
time: 1.7s","answer: right
token: 96, 92, 4
time: 1.7s","answer: right
token: 637, 225, 1
time: 10.1s","answer: right
token: 238, 237, 1
time: 0.6s"
98,需要改变原有品种主要生产力的方向时，宜采用,三元杂交,级进杂交,轮回杂交,二元杂交,B,"answer: right
token: 102, 94, 8
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 1.9s","answer: right
token: 85, 84, 1
time: 0.7s","answer: right
token: 512, 84, 1
time: 3.2s",,"answer: right
token: 115, 111, 4
time: 2.8s","answer: right
token: 115, 111, 4
time: 0.7s","answer: right
token: 115, 111, 4
time: 3.3s","answer: wrong (C)
token: 2056, 236, 1
time: 19.8s","answer: right
token: 249, 248, 1
time: 0.7s"
99,饲料中的有机物质在动物体外或体内燃烧后所产生的热量称为,消化能,净能,总能,代谢能,C,"answer: right
token: 94, 89, 5
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 0.6s","answer: right
token: 86, 85, 1
time: 0.7s","answer: right
token: 364, 85, 1
time: 2.3s",,"answer: right
token: 113, 109, 4
time: 2.7s","answer: right
token: 113, 109, 4
time: 0.8s","answer: right
token: 113, 109, 4
time: 1.6s","answer: right
token: 655, 238, 1
time: 6.3s","answer: right
token: 251, 250, 1
time: 0.7s"
100,植物体内产生的生理活性物质，称为,植物生长调节剂,植物激素,类激素物质,植物生长促进剂,B,"answer: right
token: 98, 91, 7
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 0.8s","answer: right
token: 77, 76, 1
time: 0.6s","answer: right
token: 479, 76, 1
time: 3.3s",,"answer: right
token: 113, 109, 4
time: 2.3s","answer: right
token: 252, 109, 143
time: 1.6s","answer: right
token: 113, 109, 4
time: 2.3s","answer: right
token: 466, 233, 1
time: 2.2s","answer: right
token: 246, 245, 1
time: 0.8s"
101,以下几种禽类中哪种需要弱光照,10日龄的肉仔鸡,2日龄的肉仔鸡,30周龄的产蛋鸡,2日龄的皱鸡,A,"answer: wrong (C)
token: 102, 101, 1
time: 0.2s",,"answer: wrong (C)
token: 102, 101, 1
time: 2.0s","answer: wrong (C)
token: 100, 99, 1
time: 0.6s","answer: right
token: 664, 99, 1
time: 4.3s",,"answer: right
token: 135, 131, 4
time: 2.6s","answer: wrong (B)
token: 135, 131, 4
time: 0.9s","answer: right
token: 135, 131, 4
time: 2.5s","answer: wrong (D)
token: 841, 249, 1
time: 9.1s","answer: wrong (B)
token: 262, 261, 1
time: 0.7s"
102,在下列描述中，错误的是,杂种一代的产量和产量因素一般较双亲高(多),杂种一代的生长势和营养体一般较双亲旺,杂种一代的生育期一般较双亲长,杂种一代的抗逆性和适应性一般较双亲强,C,"answer: right
token: 124, 123, 1
time: 0.2s",,"answer: right
token: 124, 123, 1
time: 1.9s","answer: right
token: 122, 121, 1
time: 1.0s","answer: right
token: 557, 121, 1
time: 3.0s",,"answer: right
token: 165, 161, 4
time: 2.7s","answer: wrong (A)
token: 471, 161, 310
time: 2.7s","answer: wrong (A)
token: 404, 161, 243
time: 5.2s","answer: right
token: 1285, 271, 1
time: 8.0s","answer: right
token: 284, 283, 1
time: 0.9s"
103,下列蛋白质中，属于乙烯受体的是,ETR1,TIR1,GID1,CRE1,A,"answer: right
token: 80, 79, 1
time: 0.2s",,"answer: right
token: 80, 79, 1
time: 1.3s","answer: right
token: 77, 76, 1
time: 0.8s","answer: right
token: 268, 76, 1
time: 1.9s",,"answer: right
token: 101, 97, 4
time: 2.7s","answer: right
token: 101, 97, 4
time: 0.8s","answer: right
token: 101, 97, 4
time: 1.9s","answer: right
token: 396, 227, 1
time: 1.7s","answer: right
token: 240, 239, 1
time: 0.6s"
104,植物细胞内活性氧产生的主要部位是,线粒体和液泡,叶绿体和细胞核,叶绿体和线粒体,叶绿体和液泡,C,"answer: right
token: 110, 100, 10
time: 0.3s",,"answer: right
token: 101, 100, 1
time: 1.3s","answer: right
token: 90, 89, 1
time: 0.6s","answer: right
token: 557, 89, 1
time: 3.4s",,"answer: right
token: 127, 123, 4
time: 2.5s","answer: right
token: 127, 123, 4
time: 0.8s","answer: right
token: 127, 123, 4
time: 2.4s","answer: right
token: 460, 245, 1
time: 2.1s","answer: right
token: 258, 257, 1
time: 0.6s"
105,玉米一生中，生长发育最旺盛、形成穗粒数的重要时期是,拔节—抽雄,出苗—拔节,开花—成熟,抽雄—开花,A,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 1.5s","answer: wrong (D)
token: 95, 94, 1
time: 0.3s","answer: right
token: 463, 94, 1
time: 2.9s",,"answer: wrong (D)
token: 130, 126, 4
time: 2.8s","answer: right
token: 130, 126, 4
time: 2.1s","answer: right
token: 130, 126, 4
time: 2.5s","answer: right
token: 923, 246, 1
time: 5.3s","answer: right
token: 259, 258, 1
time: 0.9s"
106,棉花需水临界期是,苗期,花铃期,吐絮期,蕾期,B,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 1.1s","answer: right
token: 77, 76, 1
time: 0.5s","answer: right
token: 383, 76, 1
time: 2.7s",,"answer: right
token: 97, 93, 4
time: 2.3s","answer: right
token: 150, 93, 57
time: 1.4s","answer: right
token: 97, 93, 4
time: 2.3s","answer: right
token: 457, 230, 1
time: 2.3s","answer: right
token: 243, 242, 1
time: 0.7s"
107,某周的日平均气温分别为9°C、11°C、12°C、14°C、10°C、11°C、9°C，则对水稻而言，这一周的有效积温为,48°C,58°C,8°C,76°C,C,"answer: wrong (B)
token: 123, 117, 6
time: 0.3s",,"answer: wrong (A)
token: 118, 117, 1
time: 2.5s","answer: wrong (B)
token: 130, 129, 1
time: 0.6s","answer: right
token: 3447, 129, 1
time: 17.9s",,"answer: right
token: 400, 136, 264
time: 6.9s","answer: right
token: 451, 136, 315
time: 2.7s","answer: right
token: 393, 136, 257
time: 5.4s","answer: right
token: 885, 257, 1
time: 4.4s","answer: wrong (D)
token: 270, 269, 1
time: 0.7s"
108,以下哪个不是农业对国民经济的作用,争取外汇,积累生产要素,提供食品和工业原料,输送高科技人才,D,"answer: right
token: 90, 84, 6
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 1.7s","answer: right
token: 83, 82, 1
time: 0.6s","answer: right
token: 443, 82, 1
time: 2.7s",,"answer: right
token: 116, 112, 4
time: 2.5s","answer: right
token: 210, 112, 98
time: 1.3s","answer: right
token: 116, 112, 4
time: 2.5s","answer: right
token: 463, 233, 1
time: 2.3s","answer: right
token: 246, 245, 1
time: 0.7s"
109,太阳辐射中能被植物光合作用直接利用，具有光合效益的是,红外光,紫外光,可见光,远红外光,C,"answer: right
token: 101, 95, 6
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 2.6s","answer: right
token: 88, 87, 1
time: 0.3s","answer: right
token: 344, 87, 1
time: 2.3s",,"answer: right
token: 114, 110, 4
time: 2.4s","answer: right
token: 114, 110, 4
time: 0.7s","answer: right
token: 114, 110, 4
time: 2.4s","answer: right
token: 419, 238, 1
time: 1.8s","answer: right
token: 251, 250, 1
time: 0.7s"
110,根据生产力的发展水平，一般可以把经济划分为自然经济和,市场经济,商品经济,农业经济,计划经济,B,"answer: right
token: 92, 88, 4
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 1.5s","answer: right
token: 82, 81, 1
time: 0.5s","answer: right
token: 336, 81, 1
time: 2.3s",,"answer: right
token: 114, 110, 4
time: 3.7s","answer: right
token: 114, 110, 4
time: 0.9s","answer: right
token: 114, 110, 4
time: 1.7s","answer: right
token: 528, 231, 1
time: 2.9s","answer: right
token: 244, 243, 1
time: 0.7s"
111,既能补充钙又能补充磷的饲料是,贝壳粉,磷酸氢钙,碳酸钙,石粉,B,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 2.3s","answer: right
token: 83, 82, 1
time: 0.7s","answer: right
token: 268, 82, 1
time: 1.8s",,"answer: right
token: 112, 108, 4
time: 3.4s","answer: right
token: 112, 108, 4
time: 0.8s","answer: right
token: 112, 108, 4
time: 2.3s","answer: right
token: 452, 234, 1
time: 2.5s","answer: right
token: 247, 246, 1
time: 0.7s"
112,现代化养鸡生产中，蛋鸡的饲养周期一般为,2年,72周,1年,64周,D,"answer: wrong (B)
token: 95, 89, 6
time: 0.3s",,"answer: wrong (B)
token: 90, 89, 1
time: 2.6s","answer: right
token: 85, 84, 1
time: 0.4s","answer: wrong (B)
token: 517, 84, 1
time: 3.3s",,"answer: wrong (B)
token: 106, 102, 4
time: 2.6s","answer: wrong (B)
token: 106, 102, 4
time: 0.7s","answer: wrong (B)
token: 106, 102, 4
time: 2.4s","answer: wrong (B)
token: 660, 233, 1
time: 4.1s","answer: wrong (B)
token: 246, 245, 1
time: 0.6s"
113,产绒的羊种是,细毛羊,半毛羊,山羊,肉羊,C,"answer: right
token: 85, 80, 5
time: 0.3s",,"answer: right
token: 81, 80, 1
time: 2.2s","answer: wrong (A)
token: 74, 73, 1
time: 0.7s","answer: right
token: 463, 73, 0
time: 3.1s",,"answer: right
token: 97, 93, 4
time: 2.7s","answer: wrong (A)
token: 244, 93, 151
time: 3.0s","answer: right
token: 97, 93, 4
time: 2.6s","answer: right
token: 1341, 226, 1
time: 10.5s","answer: wrong (A)
token: 239, 238, 1
time: 0.6s"
114,环境中的生物会发生竞争，凡在竞争中以其“量”取胜的，则称为,r-对策者,K-对策者,r-K连续体,CAM-对策者,A,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: right
token: 96, 95, 1
time: 1.8s","answer: wrong (B)
token: 98, 97, 1
time: 0.5s","answer: right
token: 430, 97, 1
time: 2.7s",,"answer: right
token: 123, 119, 4
time: 3.2s","answer: right
token: 123, 119, 4
time: 0.8s","answer: right
token: 242, 119, 123
time: 5.5s","answer: right
token: 514, 247, 1
time: 2.5s","answer: right
token: 260, 259, 1
time: 0.6s"
115,精液保存的技术关键是,减少精子能量损失,扩大利用率,延长保存时间,便于运输,A,"answer: right
token: 85, 84, 1
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 2.7s","answer: wrong (C)
token: 79, 78, 1
time: 0.5s","answer: right
token: 520, 78, 1
time: 3.6s",,"answer: right
token: 106, 102, 4
time: 2.9s","answer: right
token: 106, 102, 4
time: 0.8s","answer: right
token: 106, 102, 4
time: 2.4s","answer: wrong (C)
token: 451, 231, 1
time: 2.7s","answer: wrong (C)
token: 244, 243, 1
time: 0.9s"
116,在我国对农业生产资料的管理主要表现在,城市,农村,生产领域,流通领域,D,"answer: right
token: 88, 82, 6
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 1.6s","answer: right
token: 76, 75, 1
time: 0.5s","answer: right
token: 779, 75, 1
time: 4.8s",,"answer: right
token: 102, 98, 4
time: 2.4s","answer: wrong (C)
token: 102, 98, 4
time: 1.2s","answer: right
token: 102, 98, 4
time: 2.2s","answer: right
token: 592, 226, 1
time: 3.5s","answer: right
token: 239, 238, 1
time: 0.6s"
117,母猪泌乳量在产后日渐上升，泌乳量达到最高峰是在,21—23天,7—10天,15—17天,30—35天,A,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 1.6s","answer: wrong (B)
token: 102, 101, 1
time: 0.8s","answer: right
token: 437, 101, 1
time: 3.1s",,"answer: right
token: 118, 114, 4
time: 3.0s","answer: right
token: 118, 114, 4
time: 0.8s","answer: right
token: 118, 114, 4
time: 2.3s","answer: right
token: 583, 246, 1
time: 3.0s","answer: right
token: 259, 258, 1
time: 0.6s"
118,由于日照的增长和温度的升高刺激性机能而进行配种的动物是,猪、犬,禽、兔,牛、羊,马、骡,D,"answer: wrong (C)
token: 101, 95, 6
time: 0.3s",,"answer: wrong (C)
token: 96, 95, 1
time: 1.6s","answer: wrong (B)
token: 90, 89, 1
time: 0.6s","answer: right
token: 1141, 89, 1
time: 6.8s",,"answer: wrong (C)
token: 119, 115, 4
time: 3.1s","answer: wrong (B)
token: 402, 115, 287
time: 3.1s","answer: right
token: 119, 115, 4
time: 2.3s","answer: right
token: 934, 243, 1
time: 6.1s","answer: wrong (C)
token: 256, 255, 1
time: 0.7s"
119,我国下列家免中不属于引入品种的是,新西兰兔,哈白兔,加利福尼亚兔,青紫兰兔,B,"answer: right
token: 96, 89, 7
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 2.5s","answer: wrong (D)
token: 82, 81, 1
time: 0.6s","answer: right
token: 417, 81, 1
time: 2.5s",,"answer: right
token: 115, 111, 4
time: 2.6s","answer: wrong (D)
token: 169, 111, 58
time: 1.3s","answer: right
token: 115, 111, 4
time: 2.3s","answer: right
token: 2031, 234, 1
time: 20.3s","answer: right
token: 247, 246, 1
time: 0.8s"
120,工厂化养兔多用全进全出方法，一般多少日龄断奶,45～50,20～28,40～45,28～35,D,"answer: wrong (B)
token: 110, 102, 8
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 2.8s","answer: wrong (B)
token: 99, 98, 1
time: 0.7s","answer: right
token: 506, 98, 0
time: 3.8s",,"answer: right
token: 110, 106, 4
time: 2.4s","answer: right
token: 110, 106, 4
time: 0.9s","answer: right
token: 110, 106, 4
time: 2.3s","answer: right
token: 575, 240, 1
time: 3.2s","answer: wrong (B)
token: 253, 252, 1
time: 0.7s"
121,促进植物气孔张开最有效的光是,远红光,绿光,蓝光,黄光,C,"answer: right
token: 89, 83, 6
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 3.3s","answer: right
token: 79, 78, 1
time: 0.5s","answer: right
token: 510, 78, 1
time: 3.2s",,"answer: right
token: 100, 96, 4
time: 2.8s","answer: right
token: 100, 96, 4
time: 1.0s","answer: right
token: 100, 96, 4
time: 1.6s","answer: right
token: 466, 229, 1
time: 2.5s","answer: right
token: 242, 241, 1
time: 0.7s"
122,在扦插繁殖时，下列描述中错误的是,插条年龄大的较小的容易生根,主轴上的枝条较侧枝上的容易生根,在灌木中匍匐型较直立型容易生根,灌木比乔木容易生根,A,"answer: right
token: 116, 115, 1
time: 0.2s",,"answer: right
token: 116, 115, 1
time: 2.0s","answer: right
token: 111, 110, 1
time: 0.8s","answer: right
token: 1000, 110, 1
time: 6.6s",,"answer: right
token: 454, 149, 305
time: 6.5s","answer: right
token: 464, 149, 315
time: 2.9s","answer: right
token: 395, 149, 246
time: 5.9s","answer: right
token: 782, 266, 1
time: 4.6s","answer: right
token: 279, 278, 1
time: 0.9s"
123,在描述塑料大棚内气体变化的下列方式中，正确的是,白天CO_{2}低，O_{2}低,白天CO_{2}高，O_{2}低,夜间CO_{2}低，O_{2}高,夜间CO_{2}高，O_{2}低,D,"answer: right
token: 129, 128, 1
time: 0.2s",,"answer: right
token: 129, 128, 1
time: 2.4s","answer: right
token: 122, 121, 1
time: 0.4s","answer: right
token: 493, 121, 1
time: 2.7s",,"answer: wrong (A)
token: 426, 147, 279
time: 7.0s","answer: wrong (A)
token: 399, 147, 252
time: 2.0s","answer: wrong (A)
token: 421, 147, 274
time: 5.4s","answer: right
token: 827, 275, 1
time: 4.8s","answer: right
token: 288, 287, 1
time: 0.8s"
124,属于气候资源的是,降水,土壤,地下水,地表水,A,"answer: right
token: 78, 77, 1
time: 0.2s",,"answer: right
token: 78, 77, 1
time: 2.0s","answer: right
token: 72, 71, 1
time: 0.7s","answer: right
token: 407, 71, 1
time: 2.5s",,"answer: right
token: 91, 87, 4
time: 2.8s","answer: right
token: 167, 87, 80
time: 1.4s","answer: right
token: 91, 87, 4
time: 2.3s","answer: right
token: 458, 223, 1
time: 2.5s","answer: right
token: 236, 235, 1
time: 0.9s"
125,果品产生的特有气味和芳香主要决定于果实内的,挥发性有机物,糖分,糖酸比,硬度,A,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 2.1s","answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 343, 86, 1
time: 2.3s",,"answer: right
token: 112, 108, 4
time: 2.6s","answer: right
token: 112, 108, 4
time: 0.8s","answer: right
token: 112, 108, 4
time: 2.5s","answer: right
token: 401, 239, 1
time: 1.6s","answer: right
token: 252, 251, 1
time: 1.3s"
126,我国必须走资源节约、技术密集的农业发展道路，这决定于我国的,人口素质,经济发展速度,改革环境,基本国情,D,"answer: right
token: 96, 95, 1
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 1.8s","answer: right
token: 89, 88, 1
time: 0.3s","answer: right
token: 403, 88, 1
time: 2.5s",,"answer: right
token: 119, 115, 4
time: 2.5s","answer: right
token: 119, 115, 4
time: 1.1s","answer: right
token: 119, 115, 4
time: 2.8s","answer: right
token: 513, 236, 1
time: 2.5s","answer: right
token: 249, 248, 1
time: 0.7s"
127,下列不是国民收入再分配的经济杠杆是,服务收费,财政,信贷,法律,D,"answer: right
token: 86, 81, 5
time: 0.2s",,"answer: right
token: 82, 81, 1
time: 1.8s","answer: wrong (A)
token: 76, 75, 1
time: 0.7s","answer: right
token: 775, 75, 1
time: 4.6s",,"answer: right
token: 102, 98, 4
time: 2.7s","answer: right
token: 227, 98, 129
time: 1.7s","answer: right
token: 102, 98, 4
time: 2.6s","answer: right
token: 1278, 224, 1
time: 9.0s","answer: wrong (A)
token: 237, 236, 1
time: 0.7s"
128,下列植物激素中，能诱导多种逆境蛋白合成的是,细胞分裂素,赤霉素,生长素,脱落酸,D,"answer: right
token: 96, 89, 7
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 2.0s","answer: right
token: 84, 83, 1
time: 0.6s","answer: right
token: 418, 83, 1
time: 2.5s",,"answer: right
token: 117, 113, 4
time: 2.4s","answer: right
token: 192, 113, 79
time: 1.2s","answer: right
token: 117, 113, 4
time: 2.7s","answer: right
token: 467, 236, 1
time: 2.1s","answer: right
token: 249, 248, 1
time: 0.6s"
129,商品蛋鸡的产量期一般是指,21—72周龄,20—78周龄,22—80周龄,18—64周龄,A,"answer: right
token: 99, 98, 1
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 2.6s","answer: right
token: 96, 95, 1
time: 0.7s","answer: right
token: 975, 95, 1
time: 5.7s",,"answer: right
token: 112, 108, 4
time: 3.2s","answer: wrong (B)
token: 112, 108, 4
time: 0.7s","answer: right
token: 112, 108, 4
time: 2.5s","answer: right
token: 2098, 238, 1
time: 12.9s","answer: right
token: 251, 250, 1
time: 0.6s"
130,农业生态系统养分循环的三个主要养分库是,水体库、土壤库、生物库,土壤有效养分库、土壤矿物库、土壤有机物库,植物库、动物库、土壤库,土壤库、岩石库、生物库,C,"answer: wrong (B)
token: 121, 120, 1
time: 0.4s",,"answer: wrong (B)
token: 121, 120, 1
time: 1.6s","answer: wrong (A)
token: 113, 112, 1
time: 0.5s","answer: wrong (B)
token: 1456, 112, 1
time: 8.3s",,"answer: wrong (B)
token: 152, 148, 4
time: 3.0s","answer: wrong (A)
token: 430, 148, 282
time: 2.4s","answer: wrong (B)
token: 152, 148, 4
time: 1.8s","answer: wrong (B)
token: 2863, 264, 1
time: 21.4s","answer: wrong (A)
token: 277, 276, 1
time: 0.6s"
131,秋天，落叶树的叶片会发生脱落，在这一过程中植物感受的主要环境信号和感受这一信号的部位分别是,短日照、叶片,水分供应减少、叶片,水分供应减少、芽,短日照、芽,A,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 1.4s","answer: right
token: 109, 108, 1
time: 0.3s","answer: right
token: 2542, 108, 1
time: 15.5s",,"answer: right
token: 490, 149, 341
time: 7.8s","answer: wrong (D)
token: 414, 149, 265
time: 3.2s","answer: wrong (D)
token: 153, 149, 4
time: 2.4s","answer: wrong (D)
token: 757, 260, 1
time: 4.9s","answer: wrong (D)
token: 273, 272, 1
time: 0.8s"
132,精子有各种运动形态，其中正常的运动形态是,原地摆动,直线前进运动,尾部摆动,回旋转圈,B,"answer: right
token: 99, 92, 7
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 1.7s","answer: right
token: 84, 83, 1
time: 0.8s","answer: right
token: 451, 83, 1
time: 3.3s",,"answer: right
token: 115, 111, 4
time: 3.2s","answer: right
token: 115, 111, 4
time: 1.4s","answer: right
token: 115, 111, 4
time: 2.9s","answer: right
token: 436, 236, 1
time: 3.2s","answer: right
token: 249, 248, 1
time: 0.6s"
133,叶肉细胞的细胞质基质中的无机磷酸（Pi）可以调节光合产物在叶绿体和细胞质基质间的分配，下列说法正确的是,当Pi浓度低时，有利于叶绿体基质中蔗糖的积累,当Pi浓度高时，有利于光合产物在叶绿体中积累,当Pi浓度高时，有利于光合产物向细胞质基质转移,当Pi浓度低时，有利于细胞质基质中淀粉的积累,C,"answer: right
token: 160, 159, 1
time: 0.2s",,"answer: right
token: 160, 159, 1
time: 2.5s","answer: right
token: 161, 160, 1
time: 0.8s","answer: right
token: 828, 160, 1
time: 4.5s",,"answer: wrong (A)
token: 703, 227, 476
time: 10.9s","answer: wrong (A)
token: 758, 227, 531
time: 4.5s","answer: wrong (A)
token: 600, 227, 373
time: 7.7s","answer: right
token: 942, 310, 1
time: 4.7s","answer: right
token: 323, 322, 1
time: 0.7s"
134,全价配合饲料是由浓缩饲料与下列哪种饲料配合而成的,添加剂,蛋白质饲料,预混料,能量饲料,D,"answer: right
token: 96, 90, 6
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 1.8s","answer: right
token: 89, 88, 1
time: 0.5s","answer: right
token: 393, 88, 1
time: 2.3s",,"answer: right
token: 122, 118, 4
time: 3.0s","answer: right
token: 214, 118, 96
time: 1.5s","answer: right
token: 122, 118, 4
time: 2.4s","answer: right
token: 684, 240, 1
time: 23.8s","answer: right
token: 253, 252, 1
time: 0.7s"
135,农业生产外延的扩大再生产是（）引起的生产规模的扩大,管理水平的提高,科学技术水平的提高,生产要素数量的增加,劳动生产率的提高,C,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 1.5s","answer: right
token: 95, 94, 1
time: 0.6s","answer: right
token: 421, 94, 1
time: 2.6s",,"answer: right
token: 133, 129, 4
time: 3.0s","answer: right
token: 133, 129, 4
time: 0.8s","answer: right
token: 133, 129, 4
time: 2.4s","answer: right
token: 453, 242, 1
time: 2.2s","answer: right
token: 255, 254, 1
time: 0.6s"
136,羊的妊娠期是,280天,114天,150天,30天,C,"answer: wrong (B)
token: 91, 84, 7
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 1.1s","answer: right
token: 81, 80, 1
time: 0.6s","answer: right
token: 261, 80, 1
time: 1.7s",,"answer: right
token: 89, 85, 4
time: 2.9s","answer: wrong (B)
token: 155, 85, 70
time: 1.3s","answer: right
token: 89, 85, 4
time: 2.3s","answer: right
token: 411, 224, 1
time: 2.6s","answer: wrong (B)
token: 237, 236, 1
time: 0.6s"
137,果树繁殖的方法有有性繁殖和无性繁殖两种。通过种子繁殖的苗木称为,实生苗,自根苗,嫁接苗,萌生苗,A,"answer: right
token: 96, 95, 1
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 3.0s","answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 335, 90, 0
time: 2.4s",,"answer: right
token: 131, 127, 4
time: 2.8s","answer: right
token: 131, 127, 4
time: 0.9s","answer: right
token: 131, 127, 4
time: 1.6s","answer: right
token: 448, 246, 1
time: 2.6s","answer: right
token: 259, 258, 1
time: 0.8s"
138,适合于精子正常运动和存活的渗透压是,高渗,低渗,筹渗,偏低渗,C,"answer: right
token: 91, 85, 6
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 2.9s","answer: right
token: 81, 80, 1
time: 0.6s","answer: right
token: 599, 80, 1
time: 4.3s",,"answer: right
token: 105, 101, 4
time: 2.7s","answer: right
token: 228, 101, 127
time: 2.0s","answer: right
token: 105, 101, 4
time: 3.3s","answer: right
token: 622, 232, 1
time: 3.5s","answer: wrong (D)
token: 245, 244, 1
time: 0.9s"
139,常温保存精液的温度是,10～30°C,15～25°C,5～25°C,10～25°C,D,"answer: right
token: 104, 95, 9
time: 0.2s",,"answer: wrong (B)
token: 96, 95, 1
time: 7.7s","answer: wrong (A)
token: 95, 94, 1
time: 0.5s","answer: wrong (B)
token: 1021, 94, 1
time: 6.1s",,"answer: wrong (B)
token: 102, 98, 4
time: 2.9s","answer: wrong (B)
token: 102, 98, 4
time: 0.7s","answer: wrong (B)
token: 102, 98, 4
time: 2.9s","answer: wrong (B)
token: 1807, 235, 1
time: 18.4s","answer: right
token: 248, 247, 1
time: 0.9s"
140,羊在春季剪毛和抓绒后应进行药浴，其目的是,防治感冒,防治皮肤伤,防治传染病,防治疥癣病,D,"answer: right
token: 108, 99, 9
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 8.1s","answer: right
token: 91, 90, 1
time: 0.6s","answer: right
token: 398, 90, 1
time: 2.8s",,"answer: right
token: 123, 119, 4
time: 2.9s","answer: right
token: 123, 119, 4
time: 0.7s","answer: right
token: 123, 119, 4
time: 2.4s","answer: right
token: 554, 242, 1
time: 2.8s","answer: right
token: 255, 254, 1
time: 0.8s"
141,下列哪类国家选择的是劳动集约型的农业现代化发展道路,美国,法国、德国,日本,加拿大,C,"answer: right
token: 92, 88, 4
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 3.2s","answer: right
token: 80, 79, 1
time: 0.6s","answer: right
token: 675, 79, 1
time: 4.1s",,"answer: right
token: 112, 108, 4
time: 2.8s","answer: right
token: 112, 108, 4
time: 0.7s","answer: right
token: 112, 108, 4
time: 1.5s","answer: right
token: 772, 230, 1
time: 5.5s","answer: right
token: 243, 242, 1
time: 0.7s"
