,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
73,下列哪一选项不属于我国在2018年取得的成就,港珠澳大桥正式通车,诞生世界上首台超越早期经典计算机的光量子计算机,实现了人类首次肺脏再生,“慧眼”硬X射线调制望远镜正式投入使用,B,"answer: wrong (C)
token: 118, 117, 1
time: 0.2s",,"answer: wrong (C)
token: 118, 117, 1
time: 1.0s","answer: wrong (C)
token: 115, 114, 1
time: 0.5s","answer: right
token: 492, 114, 1
time: 3.0s",,"answer: right
token: 299, 160, 139
time: 4.7s","answer: wrong (A)
token: 384, 160, 224
time: 2.3s","answer: right
token: 164, 160, 4
time: 1.6s"
74,据了解，最能代表首都建筑风格的北京四合院在旧时没有任意两个是完全一模一样的，因为每一个四合院的生成都有其独特性，承载了包括家庭习惯、工匠意图、人文传统等多重历史信息。“而现在的四合院几乎一模一样，仿佛一条生产线上下来，与建筑传统。”填入划横线部分最恰当的一项是,大相径庭,天壤之别,南辕北辙,背道而驰,D,"answer: right
token: 173, 165, 8
time: 0.3s",,"answer: right
token: 166, 165, 1
time: 1.0s","answer: right
token: 161, 160, 1
time: 0.6s","answer: right
token: 1161, 160, 1
time: 6.9s",,"answer: wrong (A)
token: 561, 229, 332
time: 8.3s","answer: wrong (A)
token: 616, 229, 387
time: 3.9s","answer: right
token: 233, 229, 4
time: 2.3s"
75,甲乘坐公交车时因到站未停与司机发生争执，一怒之下抢夺正在行驶的公交车方向盘，致公交车失控撞到路边电线杆，乘客及行人受伤、公交车严重受损。甲的行为构成,交通肇事罪,寻衅滋事罪,以危险方法危害公共安全罪,危险驾驶罪,C,"answer: right
token: 139, 129, 10
time: 0.3s",,"answer: right
token: 130, 129, 1
time: 0.9s","answer: right
token: 134, 133, 1
time: 0.6s","answer: right
token: 813, 133, 1
time: 4.9s",,"answer: right
token: 196, 192, 4
time: 3.2s","answer: wrong (A)
token: 614, 192, 422
time: 3.8s","answer: right
token: 196, 192, 4
time: 2.4s"
76,科学家做了一个为期8周的实验：三批实验鼠在白天灯光照射16小时后，再在黑夜里分别处于全黑、暗光和开灯状态8小时，每日如此。实验期间，所有实验鼠的食物类别及食量都完全相同。结果发现，夜间处于暗光环境、开灯环境的老鼠都出现体重增加的现象。据此，研究人员得出结论：西方人的普遍肥胖与晚上灯火通明的街景和电脑、电视机的光密切相关。以下各项如果为真，最能质疑上述结论的是,实验时间仅8周，对幼鼠来说太过短暂，应延长实验时间,黑夜处于暗光、开灯环境的实验鼠和黑夜处于黑暗环境的实验鼠不一样，前者在夜间进食，而夜晚鼠类新陈代谢率低，能量消耗少，容易增重,据统计，在晚上街景灯火通明的西方城市中，那些经常接受电脑、电视机光照射的人大部分并不肥胖,西方人并不是普遍肥胖，中等及以上收入的人群非常重视体重问题，时常进行健身等身材管理,B,"answer: right
token: 291, 290, 1
time: 0.2s",,"answer: right
token: 291, 290, 1
time: 1.5s","answer: right
token: 304, 303, 1
time: 0.6s","answer: wrong (A)
token: 6404, 303, 417
time: 36.7s",,"answer: wrong (A)
token: 1013, 474, 539
time: 10.5s","answer: wrong (A)
token: 958, 474, 484
time: 4.6s","answer: right
token: 478, 474, 4
time: 2.7s"
77,为什么狗睡觉是把嘴藏在前肢下面，而猫睡觉是把耳朵挤在前肢下面?动物用感觉器官来察觉周围环境变化，并对不同变化产生不同反应。狗的嗅觉特别灵敏，它靠嗅觉来识别一些物体，军犬还依靠嗅觉来判断敌情和识别路径。对狗来说，它的鼻子最宝贵，所以当它睡觉时，把嘴和鼻子用前肢藏起来保护好，同时用鼻子警惕周围动静，一旦有情况，立即用鼻子来识别，也可用狂叫来示威。猫的听觉特别灵敏，它用听觉来察觉周围的变化，当它捕鼠时，就用听觉来探知老鼠所在地点。对猫来说，它的耳朵最宝贵，所以当它睡觉时，把耳朵挤在前肢下面，一方面把耳朵保护好，另一方面把耳朵贴在地面，一旦听到声音，就可以立刻采取行动。进入人类家庭后，猫狗也依旧保持着这样的睡姿。下列选项对这段文字理解正确的是,猫狗的独特睡姿有利于时刻保持警觉并保护自己最宝贵的感觉器官,猫狗睡姿不同，从根本上说是因为它们对不同变化有不同的反应,猫狗进入人类家庭后虽不需要时刻保持警觉，但仍保持特别的睡姿,就听觉来说，猫强于狗;就嗅觉来说，狗强于猫,A,"answer: right
token: 360, 359, 1
time: 0.3s",,"answer: right
token: 360, 359, 1
time: 1.0s","answer: right
token: 364, 363, 1
time: 0.3s","answer: right
token: 1383, 363, 1
time: 6.7s",,"answer: right
token: 1086, 615, 471
time: 8.5s","answer: right
token: 1102, 615, 487
time: 3.6s","answer: right
token: 619, 615, 4
time: 2.1s"
78,家庭式迁移是指家庭成员以户为单位跟随主要生产要素离开原居住地迁往目标地的人口单向性流动现象。根据上述定义，下列属于家庭式迁移的是,因工作调动，小王夫妇举家迁往工作城市,老李夫妇常年在沿海城市打工，只有春节才能回老家和家人团聚,老伴去世后，老刘被在澳门工作的独生女儿接到当地一家养老机构安度晚年,老张一家结束多年的在外打工生活，回乡定居一段时间后，发现家乡适合搞养殖,A,"answer: right
token: 181, 180, 1
time: 0.2s",,"answer: right
token: 181, 180, 1
time: 1.1s","answer: right
token: 178, 177, 1
time: 0.5s","answer: right
token: 1040, 177, 1
time: 5.8s",,"answer: right
token: 699, 269, 430
time: 8.7s","answer: right
token: 682, 269, 413
time: 3.1s","answer: right
token: 570, 269, 301
time: 7.5s"
79,下列关于我国脱贫攻坚工作说法准确的是,动员全党全国全社会力量，坚持精准扶贫，精准脱贫,坚持先扶志，再扶智，后扶技的顺序,坚持中央统筹省负总责县乡抓落实的工作机制,强化行政一把手负总责的责任制,A,"answer: right
token: 126, 125, 1
time: 0.3s",,"answer: right
token: 126, 125, 1
time: 1.1s","answer: right
token: 127, 126, 1
time: 0.6s","answer: right
token: 646, 126, 1
time: 3.4s",,"answer: right
token: 181, 177, 4
time: 2.1s","answer: right
token: 181, 177, 4
time: 1.1s","answer: right
token: 181, 177, 4
time: 2.5s"
80,由于一种新的电池技术装置的出现，手机在几分钟内充满电很快就会变成现实。这种新装置是一种超级电容器，它储存电流的方式是通过让带电离子聚集到多孔材料表面，而非像传统电池那样通过化学反应储存这些离子。因此这种超级电容器能在几分钟内储满电。研究人员认为这种技术装置将会替代传统电池。以下哪项如果为真，不能支持上述结论,超级电容器充电时所耗电能比传统电池少90%，但供电时间比后者长10倍,超级电容器能循环使用数百万次，相比之下传统电池只能使用数千次,超级电容器可嵌入汽车底盘为汽车提供动力，可更方便地进行无线充电,超级电容器能够储存大量电能，保证长时间正常运行,C,"answer: wrong (A)
token: 240, 239, 1
time: 0.3s",,"answer: right
token: 240, 239, 1
time: 0.6s","answer: wrong (D)
token: 230, 229, 1
time: 0.6s","answer: right
token: 2251, 229, 1
time: 13.5s",,"answer: wrong (A)
token: 741, 350, 391
time: 8.6s","answer: wrong (A)
token: 779, 350, 429
time: 4.4s","answer: right
token: 354, 350, 4
time: 2.4s"
81,话说当时住持真人对洪大尉说道：“太尉不知，此殿中当初是祖老天师洞玄真人传下法符，嘱付道：‘此殿内镇锁着三十六员天罡星，七十二座地煞星，共是一百单八个魔君在里面，上立石碑，凿着龙章凤篆天符，镇住在此，若还放他出世，必恼下方生灵。’如今大尉放他走了，怎生是好？”关于这段文字所属著作，下列说法正确的是,以北宋末年为故事背景,其作者与曹雪芹生活在同一时期,“白帝城托孤”是书中的一个情节,是我国古代著名的长篇神魔小说,A,"answer: right
token: 219, 218, 1
time: 0.3s",,"answer: right
token: 219, 218, 1
time: 1.7s","answer: wrong (D)
token: 218, 217, 1
time: 0.6s","answer: right
token: 896, 217, 1
time: 4.0s",,"answer: right
token: 641, 300, 341
time: 7.6s","answer: right
token: 614, 300, 314
time: 2.5s","answer: right
token: 304, 300, 4
time: 2.2s"
82,关于党在新时代的强军目标，下列说法正确的是,到2035年把人民军队全面建成世界一流军队,确保到2020年全面实现机械化,建设一支听党指挥、能打胜仗、作风优良的人民军队,力争到本世纪中叶基本实现国防和军队现代化,C,"answer: right
token: 132, 131, 1
time: 0.2s",,"answer: right
token: 132, 131, 1
time: 1.1s","answer: right
token: 126, 125, 1
time: 0.6s","answer: right
token: 715, 125, 1
time: 3.8s",,"answer: right
token: 173, 169, 4
time: 2.4s","answer: right
token: 173, 169, 4
time: 1.3s","answer: right
token: 173, 169, 4
time: 2.5s"
83,6岁的小凡身高1.05米，某日他瞒着父母独自去商场，购买了一台价值4000元的平板电脑。当天，其父母将一切完好的平板电脑带回商场要求退还全款。商场以“电子商品一经使用，只换不退”为由拒绝。根据相关法律，下列说法正确的是,商场做法正确，电子产品只换不退,商场既不用退货退款，也不用换货,商场做法缺少法律依据，应全额退款,商场应收取平板电脑原价50%的折旧费,C,"answer: right
token: 182, 181, 1
time: 0.3s",,"answer: right
token: 182, 181, 1
time: 2.0s","answer: right
token: 189, 188, 1
time: 0.5s","answer: right
token: 708, 188, 1
time: 3.8s",,"answer: right
token: 581, 248, 333
time: 8.2s","answer: wrong (A)
token: 667, 248, 419
time: 4.1s","answer: right
token: 252, 248, 4
time: 2.4s"
84,下列说法符合生活实际的是,芒种时节，我国南方居民发现春困的感觉有所加剧,雨水过后我国西部蚊蝇所传播的疾病开始明显增多,小满时节，我国东部由低温导致呼吸疾病明显增多,处暑时节，我国北方医院里中暑病人相对有所减少,D,"answer: right
token: 126, 125, 1
time: 0.2s",,"answer: right
token: 126, 125, 1
time: 0.9s","answer: right
token: 126, 125, 1
time: 0.6s","answer: right
token: 558, 125, 1
time: 3.6s",,"answer: right
token: 443, 182, 261
time: 6.7s","answer: wrong (A)
token: 597, 182, 415
time: 4.1s","answer: wrong (A)
token: 576, 182, 394
time: 8.3s"
85,下列与现代通讯科技有关的说法错误的是,高密度无线网络技术是5G移动通讯技术的关键之一,无线局域网利用射频技术进行通信连接,路由器可以根据信道情况自动选择和设定路由,计算机通信的基本原理是将逻辑信号转换为电信号,C,"answer: wrong (D)
token: 124, 123, 1
time: 0.3s",,"answer: wrong (D)
token: 124, 123, 1
time: 1.6s","answer: wrong (D)
token: 115, 114, 1
time: 0.7s","answer: wrong (D)
token: 1915, 114, 1
time: 11.6s",,"answer: wrong (A)
token: 530, 172, 358
time: 6.8s","answer: wrong (A)
token: 541, 172, 369
time: 3.7s","answer: wrong (D)
token: 176, 172, 4
time: 2.6s"
86,下列与成语有关的描述错误的是,“叶落归根”是因为地球表面的物体会受到重力的作用,“青出于蓝”描述的是传统植物染料的提取过程,“沙里淘金”中的“金”属于金属单质,“囊萤映雪”中“囊萤”和“映雪”包含的光学原理相同,D,"answer: right
token: 133, 132, 1
time: 0.2s",,"answer: right
token: 133, 132, 1
time: 1.5s","answer: wrong (B)
token: 131, 130, 1
time: 0.6s","answer: right
token: 982, 130, 1
time: 5.6s",,"answer: wrong (A)
token: 509, 176, 333
time: 6.7s","answer: wrong (A)
token: 556, 176, 380
time: 3.0s","answer: right
token: 180, 176, 4
time: 2.5s"
87,徐悲鸿一生致力于国画的创新实践，他认为革新中国绘画的要旨在于：“古法之佳者，守之；不佳者，改之；垂绝者，继之；未足者，增之．”这给我们文化创新的启示是,面向世界，博采众长,要体现时代精神,继承传统，推陈出新,要立足于传统文化,C,"answer: right
token: 148, 147, 1
time: 0.2s",,"answer: right
token: 148, 147, 1
time: 1.5s","answer: right
token: 143, 142, 1
time: 0.7s","answer: right
token: 755, 142, 1
time: 4.4s",,"answer: right
token: 190, 186, 4
time: 2.8s","answer: wrong (A)
token: 504, 186, 318
time: 3.2s","answer: right
token: 190, 186, 4
time: 2.6s"
88,对下列诗词蕴含的化学原理解释错误的是,洪炉照破夜沉沉——燃烧释放二氧化碳,日照香炉生紫烟——多环芳香烃的升华,蜡烛成灰泪始干——烃类的不完全燃烧,爆竹声中一岁除——爆炸产生二氧化硫,B,"answer: right
token: 127, 126, 1
time: 0.2s",,"answer: right
token: 127, 126, 1
time: 1.5s","answer: wrong (D)
token: 125, 124, 1
time: 0.7s","answer: right
token: 608, 124, 1
time: 3.5s",,"answer: wrong (A)
token: 603, 182, 421
time: 9.1s","answer: wrong (A)
token: 569, 182, 387
time: 3.3s","answer: right
token: 186, 182, 4
time: 2.3s"
89,下列俗语与对应的成语，二者本意所指属于同一物理现象的是,酒香不怕巷子深——近朱者赤,近水楼台先得月——海市蜃楼,小小秤砣压千斤——举重若轻,宝剑锋从磨砺出——百炼成钢,A,"answer: wrong (B)
token: 129, 128, 1
time: 0.2s",,"answer: wrong (D)
token: 129, 128, 1
time: 0.7s","answer: wrong (C)
token: 124, 123, 1
time: 0.7s","answer: right
token: 1651, 123, 1
time: 9.4s",,"answer: right
token: 593, 164, 429
time: 10.3s","answer: right
token: 602, 164, 438
time: 4.0s","answer: right
token: 500, 164, 336
time: 8.2s"
90,根据生产要素在各产业中的相对密集度，可以将产业划分为不同类型。下列对应错误的是,技术密集型产业——微电子工业、现代制药业,土地密集型产业——畜牧业、采掘业,劳动密集型产业——钢铁业、化工业,资本密集型产业——重型机械工业、电力工业,C,"answer: right
token: 135, 134, 1
time: 0.2s",,"answer: right
token: 135, 134, 1
time: 3.0s","answer: right
token: 128, 127, 1
time: 0.5s","answer: right
token: 444, 127, 1
time: 2.7s",,"answer: wrong (A)
token: 528, 181, 347
time: 6.6s","answer: wrong (A)
token: 513, 181, 332
time: 2.5s","answer: right
token: 185, 181, 4
time: 2.5s"
91,医务人员在给病人打针前，往往会将已经注入注射筒的药水往外推射少许，主要是因为,可以用此方式检测注射针管等有无异物堵塞，保证注射安全,用药瓶存放的药水难免产生沉淀，用推射的方式能减少沉淀,从药瓶抽取药水难免会抽入少量空气，往外推射药水可以将空气挤出,从药瓶抽取药水可能会产生一些泡沫，往外推射药水可以将泡沫挤出,C,"answer: wrong (A)
token: 170, 169, 1
time: 0.2s",,"answer: right
token: 170, 169, 1
time: 0.8s","answer: right
token: 170, 169, 1
time: 0.6s","answer: right
token: 384, 169, 1
time: 2.6s",,"answer: right
token: 398, 240, 158
time: 5.3s","answer: right
token: 244, 240, 4
time: 0.7s","answer: right
token: 244, 240, 4
time: 2.0s"
92,下列选项最可能是赝品的是,制作于明代末年，起矫正视力作用的眼镜,拍摄于19世纪70年代的展示沙俄宫廷生活的照片,战国时期记录如何制作青花瓷的竹筒,3000年前西亚赫梯人使用的铁器,C,"answer: right
token: 125, 124, 1
time: 0.2s",,"answer: right
token: 125, 124, 1
time: 0.8s","answer: right
token: 123, 122, 1
time: 0.7s","answer: right
token: 516, 122, 1
time: 3.3s",,"answer: right
token: 344, 168, 176
time: 5.7s","answer: wrong (A)
token: 581, 168, 413
time: 3.5s","answer: right
token: 172, 168, 4
time: 2.4s"
93,下列言论中涉及到的人才选拔制度，按出现顺序先后排列正确的是：a学通行修，经中博士；b宗师非有军功论，不得为属籍；c九品访人，唯问中正；d风吹金榜落凡世，三十三人名字香,cbda,bacd,bdac,acbd,B,"answer: wrong (C)
token: 135, 131, 4
time: 0.3s",,"answer: right
token: 132, 131, 1
time: 0.9s","answer: wrong (A)
token: 131, 130, 1
time: 0.5s","answer: right
token: 757, 130, 1
time: 5.1s",,"answer: wrong (A)
token: 542, 164, 378
time: 9.3s","answer: wrong (A)
token: 638, 164, 474
time: 3.8s","answer: wrong (A)
token: 517, 164, 353
time: 7.8s"
94,消费者善意是指消费者基于自身直接经历或者主观上的认知而产生的对某一国家的喜爱、共鸣乃至情感依恋，而这种情感会让消费者对有关该国产品的消费决策产生影响。根据上述定义，下列属于消费者善意的是,张教授早年留学美国，儿子受他的影响也选择去美国留学,德国人以严谨著称，小马非常认可，买电器产品一定要选德国品牌,在南美旅游时喝了当地的马黛茶后，小林再也喝不惯国内的马黛茶,老刘因从小喜欢俄罗斯歌曲而喜欢上俄罗斯，在选择旅游目的地时，选择了俄罗斯,B,"answer: right
token: 192, 191, 1
time: 0.3s",,"answer: right
token: 192, 191, 1
time: 1.1s","answer: wrong (D)
token: 193, 192, 1
time: 0.7s","answer: right
token: 8128, 192, 1
time: 48.1s",,"answer: wrong (A)
token: 783, 314, 469
time: 8.2s","answer: wrong (A)
token: 760, 314, 446
time: 3.4s","answer: wrong (D)
token: 318, 314, 4
time: 1.6s"
95,我国古代著名科学家沈括和郭守敬在下列哪些领域中作出了卓越贡献?,天文和数学,天文和历法,历法和数学,数学和水利,B,"answer: right
token: 107, 99, 8
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 0.5s","answer: wrong (A)
token: 96, 95, 1
time: 0.6s","answer: right
token: 628, 95, 1
time: 3.9s",,"answer: right
token: 129, 125, 4
time: 2.4s","answer: right
token: 275, 125, 150
time: 2.1s","answer: right
token: 129, 125, 4
time: 2.4s"
96,近几年．我国积极倡导绿色生活方式，鼓励消费者购买和使用节能环保产品、节能省地住宅，减少使用一次性用品。下列不属于绿色生活方式的是,使用商场提供的购物袋或使用超薄塑料购物袋,杜绝随意丢弃垃圾，自觉进行垃圾分类,倡导绿色、环保、简约、实用的装修理念，抵制奢华、过度装修住宅,鼓励网上购物、视频会议、无纸化办公，珍爱野生动植物,A,"answer: right
token: 156, 155, 1
time: 0.2s",,"answer: right
token: 156, 155, 1
time: 0.9s","answer: right
token: 159, 158, 1
time: 0.6s","answer: right
token: 488, 158, 1
time: 2.7s",,"answer: right
token: 593, 253, 340
time: 6.4s","answer: right
token: 257, 253, 4
time: 0.9s","answer: right
token: 257, 253, 4
time: 1.6s"
97,有3个大人、2个小孩要一次同时过河，渡口有大船、中船、小船各一只，大船最多能载l个大人、2个小孩，中船最多能载大人、小孩各l人，小船最多能载大人l人，为了安全，小孩需大人陪同'则乘船的方式有多少种?,18,12,6,24,A,"answer: right
token: 147, 146, 1
time: 0.2s",,"answer: wrong (C)
token: 147, 146, 1
time: 0.7s","answer: wrong (C)
token: 145, 144, 1
time: 0.4s","answer: right
token: 16334, 144, 598
time: 85.3s",,"answer: wrong (C)
token: 797, 178, 619
time: 12.8s","answer: right
token: 1089, 178, 911
time: 6.9s","answer: right
token: 877, 178, 699
time: 15.1s"
98,团队学习行为是指团队成员为了满足团队和个人的发展需求，在分享各自经验的基础上，通过知识和信息交流等途径提出问题、寻求反馈、进行试验、反思结果、对失误或未预期结果进行讨论，促进团队与个人知识或技能水平不断提高，进而实现团队层面知识与技能相对持久变化。根据上述定义，下列属于团队学习行为的是,小王为了今后的发展，在上班期间抽空和其他几位同事一起学习英语,为了获得奖学金，某宿舍全体女生约定大家相互监督，晚上一起自习,某项目组为了在项目攻关阶段发挥团队的凝聚力和战斗力，每周末都举行野外拓展训练,销售部为提高部门整体业绩，推选优秀代表定期与大家分享销售经验,D,"answer: right
token: 215, 214, 1
time: 0.3s",,"answer: right
token: 215, 214, 1
time: 0.8s","answer: right
token: 222, 221, 1
time: 0.6s","answer: right
token: 707, 221, 1
time: 3.9s",,"answer: wrong (A)
token: 832, 356, 476
time: 9.5s","answer: wrong (A)
token: 820, 356, 464
time: 3.8s","answer: wrong (A)
token: 711, 356, 355
time: 15.3s"
99,有些海蚀洞的“天花板”上还有个大窟窿，阳光照进来，就像罗马的万神殿一样。这可能是因为顶部岩石本身质地脆弱，更易被__。也可能是海水挤入岩石裂隙时，原本在里面的空气被压缩，水填满洞隙下方，压缩空气便__洞顶，直至将洞顶击穿，形成天窗。依次填入划横线部分最恰当的一项是,侵蚀冲击,腐蚀入侵,腐化充盈,侵袭攻击,A,"answer: right
token: 176, 171, 5
time: 0.3s",,"answer: right
token: 172, 171, 1
time: 1.2s","answer: right
token: 175, 174, 1
time: 0.7s","answer: right
token: 696, 174, 1
time: 3.9s",,"answer: right
token: 615, 254, 361
time: 9.0s","answer: right
token: 725, 254, 471
time: 4.5s","answer: right
token: 258, 254, 4
time: 2.5s"
100,某饮料厂生产的A、B两种饮料均需加入某添加剂，A饮料每瓶需加该添加剂4克，B饮料每瓶需加3克。已知370克该添加剂恰好生产了两种饮料共计100瓶，则A、B两种饮料各生产了多少瓶?,70、30,40、60,30、70,50、50,A,"answer: wrong (B)
token: 148, 147, 1
time: 0.2s",,"answer: right
token: 148, 147, 1
time: 0.7s","answer: right
token: 826, 151, 675
time: 2.5s","answer: right
token: 594, 151, 1
time: 3.0s",,"answer: right
token: 372, 184, 188
time: 4.2s","answer: right
token: 398, 184, 214
time: 1.9s","answer: right
token: 508, 184, 324
time: 5.4s"
101,下列哪种情形最可能实行一审终审,基层人民法院审理夫妻双方争夺子女抚养权的离婚案件,基层人民法院审理被告提出反诉的买卖合同纠纷案件,基层人民法院审理权利义务关系明确的租赁合同纠纷案件,中级人民法院审理在本辖区有重大影响的合同纠纷案件,C,"answer: right
token: 128, 127, 1
time: 0.2s",,"answer: right
token: 128, 127, 1
time: 1.5s","answer: right
token: 134, 133, 1
time: 0.6s","answer: right
token: 1124, 133, 1
time: 6.4s",,"answer: right
token: 453, 195, 258
time: 6.5s","answer: wrong (A)
token: 557, 195, 362
time: 3.6s","answer: right
token: 199, 195, 4
time: 2.6s"
102,确认偏差是指人一旦产生某个信念，就会努力寻找与它相符的例子，并无视那些不符的。根据上述定义，下列属于确认偏差的是,小东听到某个所谓的“预言家”断定自己会遭遇车祸后时常感到担忧，某天他突然发生车祸，于是他更相信那位“预言家”了,股票经理人告诉客户小明某股票会涨的同时又背着小明告诉其他客户该股票会跌，结果该股票大涨，从此小明对该经理人十分信任,小刚认为终有一天会天降横财，便痴迷于彩票，尽管从未中奖，他还是整日游手好闲，甚至贷款买彩票,尽管别人告诉小黄所有泡菜坛里的泡菜原料、泡制时间都一样，但小黄仍认为用黄色泡坛里的泡菜烹饪鱼香肉丝会更可口,D,"answer: wrong (A)
token: 249, 248, 1
time: 0.2s",,"answer: wrong (A)
token: 249, 248, 1
time: 0.6s","answer: wrong (A)
token: 256, 255, 1
time: 0.6s","answer: wrong (A)
token: 2413, 255, 1
time: 13.8s",,"answer: wrong (A)
token: 885, 381, 504
time: 10.3s","answer: wrong (A)
token: 755, 381, 374
time: 3.7s","answer: wrong (C)
token: 385, 381, 4
time: 1.6s"
103,关于现阶段我国教育工作，下列表述错误的是,要构建以普惠性资源为主的学前教育公共服务体系,坚持以人民为中心发展教育，坚持把教师队伍建设作为基础工作,要努力构建“德能勤绩”全面培养的教育体系，形高水平的培养体系,以培养社会主义建设者和接班人作为根本任务,C,"answer: right
token: 134, 133, 1
time: 0.2s",,"answer: right
token: 134, 133, 1
time: 8.4s","answer: right
token: 133, 132, 1
time: 0.7s","answer: right
token: 581, 132, 1
time: 3.3s",,"answer: right
token: 458, 195, 263
time: 6.0s","answer: right
token: 483, 195, 288
time: 3.0s","answer: right
token: 199, 195, 4
time: 5.6s"
104,将下列各项按所表示年龄大小顺序排列，正确的顺序应是。a不惑；b垂髫；c花甲；d加冠；e而立；f古稀；g半百,fecbdga,bdagecf,bdeagcf,dbcfage,C,"answer: right
token: 121, 115, 6
time: 0.4s",,"answer: right
token: 116, 115, 1
time: 6.8s","answer: wrong (B)
token: 114, 113, 1
time: 0.5s","answer: right
token: 712, 113, 1
time: 4.2s",,"answer: wrong (A)
token: 426, 144, 282
time: 6.6s","answer: wrong (B)
token: 342, 144, 198
time: 2.1s","answer: wrong (A)
token: 560, 144, 416
time: 7.6s"
105,因张三不偿还一年前的十万元现金借款(利率5%)，李四将其诉至法院，但李四丢失了借条原件，面临败诉的风险，最后在法院的调解下，张三自愿偿还李四现金十万元，李四主动放弃利息的诉讼请求，下列法院内涵最能体现这一调解精神的是,无救济，即无权利,举证之所在，败诉之所在,法者，定纷止争也,善良的心，是最好的法律,D,"answer: wrong (C)
token: 178, 167, 11
time: 0.3s",,"answer: wrong (C)
token: 168, 167, 1
time: 2.1s","answer: wrong (C)
token: 173, 172, 1
time: 0.6s","answer: right
token: 1476, 172, 1
time: 9.9s",,"answer: wrong (A)
token: 616, 225, 391
time: 9.2s","answer: wrong (A)
token: 627, 225, 402
time: 3.8s","answer: wrong (A)
token: 572, 225, 347
time: 8.7s"
106,以下说法不正确的一项是,21世纪高技术的核心是生物技术,核电站利用核能发电用的是钛,磁悬浮列车是一种利用磁极间吸引力和排斥力的高科技交通工具,医生使用的听诊器的工作原理是使心脏振动的振幅增加，响度增大,B,"answer: right
token: 124, 123, 1
time: 0.2s",,"answer: right
token: 124, 123, 1
time: 0.9s","answer: wrong (D)
token: 123, 122, 1
time: 0.7s","answer: right
token: 8737, 122, 1
time: 49.2s",,"answer: right
token: 178, 174, 4
time: 2.2s","answer: wrong (A)
token: 543, 174, 369
time: 3.0s","answer: right
token: 178, 174, 4
time: 1.7s"
107,事实充分表明，制度的效用不仅取决于制度本身的科学性、合理性和适用性。更取决于制度执行的好坏。近年来，中央和各省市制定了许多反腐倡廉制度，但在一些地区和部门执行效果却不尽相同。一个重要原因就在于执行意识和执行力度不同。古人讲“徒法不足以自行”．一项制度如果得不到执行，那么再多再好的制度最终也是摆设。这段文字意在说明,制度的生命在于执行,反腐倡廉重在实际行动,要加大对领导干部的监督力度,须严格执行制度责任制,A,"answer: right
token: 176, 175, 1
time: 0.2s",,"answer: right
token: 176, 175, 1
time: 0.6s","answer: right
token: 187, 186, 1
time: 0.6s","answer: right
token: 535, 186, 1
time: 3.3s",,"answer: right
token: 610, 279, 331
time: 7.7s","answer: right
token: 658, 279, 379
time: 4.2s","answer: right
token: 283, 279, 4
time: 7.8s"
108,一跨国企业计划7月份在全球两个大城市同期举办大型室外活动。为避免降雨影响活动效果，选择下列哪两个城市最为合理,上海和伦敦,北京和纽约,东京和马德里,罗马和洛杉矶,D,"answer: right
token: 110, 109, 1
time: 0.2s",,"answer: right
token: 110, 109, 1
time: 1.3s","answer: wrong (A)
token: 107, 106, 1
time: 0.8s","answer: right
token: 692, 106, 1
time: 4.6s",,"answer: wrong (A)
token: 525, 154, 371
time: 7.2s","answer: wrong (A)
token: 500, 154, 346
time: 3.2s","answer: wrong (A)
token: 468, 154, 314
time: 7.3s"
109,人工智能无所不在地潜藏、萌发、产生和应用于人们生活的各个方面和各个角落，凡有人类足迹和活动的地方，都可能出现人工智能。人工智能似乎必然会与人产生激烈的竞争，随后形成事实上出乎人的意志的结果——人工智能对人类造成威胁，并可能最终战胜人。以下各项如果为真，最不能支持上述论证的是,会思考的人工智能机器可能会不断进化，从而摆脱人类控制,以人工智能为基础的机器人可代替人类从事探测、排爆等危险工作,无成本的复制和持续的演化能力是人工智能相对于人类智能的优势,人工智能可以发展出与人类完全冲突的自我意志,B,"answer: right
token: 193, 192, 1
time: 0.2s",,"answer: right
token: 193, 192, 1
time: 0.7s","answer: right
token: 202, 201, 1
time: 0.7s","answer: right
token: 716, 201, 1
time: 3.9s",,"answer: wrong (A)
token: 763, 324, 439
time: 8.4s","answer: wrong (A)
token: 700, 324, 376
time: 3.0s","answer: right
token: 328, 324, 4
time: 3.3s"
110,下列唐诗所描写的内容与对应的体育项目不相符的是,上弦明月半，激箭流星远——射箭,御马牵来亲自试，珠球到处玉蹄知——马球,杨桴击节雷阗阗，乱流齐进声轰然——游泳,壮徒恒贾勇，拔拒抵长河——拔河,C,"answer: right
token: 137, 136, 1
time: 0.3s",,"answer: right
token: 137, 136, 1
time: 1.8s","answer: right
token: 138, 137, 1
time: 0.7s","answer: right
token: 862, 137, 1
time: 4.9s",,"answer: right
token: 324, 184, 140
time: 6.3s","answer: wrong (A)
token: 496, 184, 312
time: 3.2s","answer: wrong (A)
token: 555, 184, 371
time: 8.9s"
