,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
94,下列句中，名词作状语表示工具或凭借的一句是,鄒忌修八尺有餘，形貌昳麗。朝服衣冠，窥鏡。,每字爲一印，火烧令堅。,夫山居而谷汲者，腰臘而相遗以水。,童子隅坐而執燭。,B,"answer: right
token: 135, 134, 1
time: 0.2s",,"answer: right
token: 135, 134, 1
time: 1.0s","answer: right
token: 132, 131, 1
time: 0.7s","answer: right
token: 756, 131, 1
time: 4.1s",,"answer: wrong (A)
token: 342, 172, 170
time: 6.5s","answer: wrong (A)
token: 587, 172, 415
time: 3.8s","answer: wrong (A)
token: 492, 172, 320
time: 8.8s","answer: right
token: 1603, 285, 1
time: 11.1s",
95,下列句子，属于被动句的一句是,故不能推車而及。,父母唯其疾之憂。,夫戰，勇氣也。,豕人立而啼。,A,"answer: wrong (B)
token: 99, 98, 1
time: 0.4s",,"answer: right
token: 99, 98, 1
time: 0.8s","answer: right
token: 98, 97, 1
time: 0.6s","answer: right
token: 8121, 97, 1
time: 48.1s",,"answer: wrong (B)
token: 124, 120, 4
time: 2.7s","answer: right
token: 368, 120, 248
time: 3.2s","answer: right
token: 124, 120, 4
time: 2.9s","answer: wrong (B)
token: 4133, 246, 1
time: 30.1s",
96,下列句中，不属于双宾语句的一句是,虞公弗聽，遂假之道。,輿吾共定天下者，獨卿而已。,天佑下民，作之君，作之師。,東野舆吾書。,B,"answer: wrong (A)
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.8s","answer: wrong (A)
token: 110, 109, 1
time: 0.7s","answer: right
token: 1157, 109, 1
time: 6.9s",,"answer: wrong (A)
token: 531, 138, 393
time: 8.9s","answer: wrong (A)
token: 542, 138, 404
time: 4.3s","answer: wrong (A)
token: 459, 138, 321
time: 6.9s","answer: right
token: 2479, 256, 1
time: 18.7s",
97,按照传统的“六书”体例，“保”字应属,会意,形声,指事,象形,A,"answer: right
token: 94, 89, 5
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 7.2s","answer: wrong (B)
token: 80, 79, 1
time: 0.7s","answer: right
token: 556, 79, 1
time: 3.5s",,"answer: right
token: 98, 94, 4
time: 2.4s","answer: wrong (B)
token: 289, 94, 195
time: 2.7s","answer: right
token: 98, 94, 4
time: 2.5s","answer: wrong (B)
token: 876, 232, 3
time: 7.2s",
98,下列句中，名量表示法不同于其他三句的一句是,良地一畝，用子五升，薄地三升。,我持白璧一雙，欲獻項王；玉斗一雙，欲輿亞父。,於是爲長安君約車百乘，質於齊。,食顷，吐出三升許蟲。,D,"answer: wrong (C)
token: 141, 140, 1
time: 0.2s",,"answer: wrong (C)
token: 141, 140, 1
time: 2.9s","answer: wrong (B)
token: 135, 134, 1
time: 0.6s","answer: right
token: 7099, 134, 1
time: 38.0s",,"answer: wrong (A)
token: 448, 170, 278
time: 6.9s","answer: wrong (A)
token: 556, 170, 386
time: 3.6s","answer: wrong (A)
token: 617, 170, 447
time: 7.8s","answer: right
token: 1454, 285, 1
time: 9.6s",
99,按照传统的“六书”体例，“亦”字应属,指事,会意,象形,形声,A,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 0.9s","answer: right
token: 80, 79, 1
time: 0.6s","answer: right
token: 528, 79, 1
time: 3.5s",,"answer: right
token: 99, 95, 4
time: 2.5s","answer: wrong (B)
token: 205, 95, 110
time: 1.8s","answer: right
token: 99, 95, 4
time: 2.6s","answer: right
token: 3618, 232, 1
time: 28.0s",
100,下列句中加点词使用了本义的是,天帝使我长百兽。,孟尝君顾谓冯谖。,学而时习之，不亦悦乎。,途有饿莩而不知发。,B,"answer: wrong (A)
token: 105, 104, 1
time: 0.2s",,,"answer: wrong (C)
token: 108, 107, 1
time: 0.6s","answer: right
token: 1227, 107, 1
time: 7.6s",,"answer: wrong (A)
token: 424, 131, 293
time: 8.6s","answer: wrong (A)
token: 417, 131, 286
time: 3.5s","answer: right
token: 135, 131, 4
time: 3.7s","answer: right
token: 7679, 252, 1
time: 74.1s",
101,按照传统的“六书”体例，“牟”字应属,会意,指事,形声,象形,B,"answer: wrong (A)
token: 90, 89, 1
time: 0.3s",,"answer: wrong (A)
token: 90, 89, 1
time: 2.6s","answer: wrong (C)
token: 80, 79, 1
time: 0.6s","answer: right
token: 1412, 79, 1
time: 8.8s",,"answer: wrong (D)
token: 99, 95, 4
time: 2.5s","answer: wrong (A)
token: 396, 95, 301
time: 5.5s","answer: wrong (A)
token: 209, 95, 114
time: 4.9s","answer: wrong (A)
token: 1551, 232, 1
time: 10.3s",
102,许慎所举“考、老”两字，用来说明的“六书”中的定义是,以事爲名，取譬相成,本無其字，依聲託事,畫成其物，随體詰詘,建類一首，同意相受,D,"answer: right
token: 134, 123, 11
time: 0.3s",,"answer: right
token: 124, 123, 1
time: 1.3s","answer: wrong (B)
token: 117, 116, 1
time: 0.6s","answer: right
token: 513, 116, 1
time: 3.2s",,"answer: right
token: 257, 137, 120
time: 5.5s","answer: wrong (A)
token: 141, 137, 4
time: 0.7s","answer: right
token: 141, 137, 4
time: 2.8s","answer: right
token: 789, 265, 1
time: 3.7s",
103,下列句中，含有名词作状语，表示对人的态度的一句是,田單乃起，引還，東鄉坐，師事之。,鵬之徙於南冥也，水撃三千里。,黎丘之鬼効其子之狀，扶而道苦之。,家人車戟欲往就醫。,A,"answer: right
token: 133, 132, 1
time: 0.3s",,"answer: right
token: 133, 132, 1
time: 1.2s","answer: wrong (C)
token: 130, 129, 1
time: 0.7s","answer: right
token: 807, 129, 1
time: 4.6s",,"answer: right
token: 482, 166, 316
time: 7.9s","answer: right
token: 499, 166, 333
time: 2.8s","answer: right
token: 508, 166, 342
time: 7.7s","answer: wrong (D)
token: 4740, 280, 1
time: 34.7s",
104,下列各组字，关系为通假字的是,赴—讣,陈—阵,曾—增,矢—屎,D,"answer: right
token: 95, 88, 7
time: 0.4s",,"answer: wrong (C)
token: 89, 88, 1
time: 0.5s","answer: wrong (A)
token: 83, 82, 1
time: 0.6s","answer: right
token: 2800, 82, 0
time: 16.5s",,"answer: wrong (C)
token: 105, 101, 4
time: 2.8s","answer: wrong (A)
token: 405, 101, 304
time: 3.1s","answer: wrong (B)
token: 105, 101, 4
time: 2.4s","answer: right
token: 4368, 235, 1
time: 36.1s",
105,下列形声字的结构分类正确的一项是（）a袒b崔c欣d照e路f效g霜h基,ae/cf/bg/dh,ac/ef/bd/gh,aeg/bdh/cf,acdf/befh,A,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 0.6s","answer: wrong (B)
token: 110, 109, 1
time: 0.4s","answer: right
token: 3187, 109, 0
time: 15.7s",,"answer: right
token: 492, 129, 363
time: 9.1s","answer: right
token: 732, 129, 603
time: 4.9s","answer: right
token: 702, 129, 573
time: 10.3s","answer: right
token: 22033, 258, 1
time: 177.9s",
106,下列各组字，全部属于义符相同的形声字的一组是,哀衷初,頭頸题,問聞關,幕茅草,B,"answer: wrong (D)
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 0.7s","answer: wrong (C)
token: 87, 86, 1
time: 0.6s","answer: right
token: 918, 86, 1
time: 5.2s",,"answer: wrong (A)
token: 393, 109, 284
time: 7.0s","answer: wrong (A)
token: 529, 109, 420
time: 3.9s","answer: right
token: 113, 109, 4
time: 1.7s","answer: right
token: 1574, 240, 1
time: 10.2s",
107,“無羽毛以御寒暑”这句话含有的特殊表达方式是,婉曲,互文,連類而及,變文,C,"answer: wrong (B)
token: 93, 88, 5
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 0.8s","answer: right
token: 85, 84, 1
time: 0.6s","answer: wrong (B)
token: 3999, 84, 1
time: 23.4s",,"answer: wrong (A)
token: 347, 106, 241
time: 8.5s","answer: wrong (B)
token: 259, 106, 153
time: 2.2s","answer: wrong (D)
token: 110, 106, 4
time: 2.4s","answer: wrong (B)
token: 775, 236, 1
time: 5.9s",
108,下列句子中名词作状语表示凭借的是,天下云集而响应。,秦稍蚕食魏。,太祖累书呼。,君为我呼入，吾得兄事之。,C,"answer: wrong (D)
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 0.7s","answer: right
token: 98, 97, 1
time: 0.8s","answer: right
token: 750, 97, 1
time: 4.4s",,"answer: wrong (B)
token: 131, 127, 4
time: 2.9s","answer: wrong (A)
token: 406, 127, 279
time: 3.2s","answer: right
token: 131, 127, 4
time: 2.7s","answer: right
token: 1624, 249, 1
time: 11.9s",
109,弑”和“杀”两词意义或用法的不同之处主要表现在,侧重的方面不同：“弑”侧重于腰斩；“杀”侧重于斩首。,语法功能不同：“弑”不可以带宾语；“杀”可以带宾语。,程度深浅不同：“弑”用于庄重场合，程度深；“杀”用于一般场合，程度浅。,情感色彩不同：“弑”指下杀上，含有贬义；“杀”用于泛指，是中性词。,D,"answer: right
token: 172, 171, 1
time: 0.2s",,"answer: right
token: 172, 171, 1
time: 1.0s","answer: right
token: 171, 170, 1
time: 0.7s","answer: right
token: 553, 170, 1
time: 3.2s",,"answer: right
token: 236, 232, 4
time: 3.0s","answer: right
token: 236, 232, 4
time: 0.7s","answer: wrong (A)
token: 457, 232, 225
time: 6.4s","answer: right
token: 756, 320, 1
time: 3.0s",
110,下列句子，属于无形式标志被动句的一句是,雖萬被戮，豈有悔哉?,管仲既用，任政於齊。,父母宗族，皆爲戮没。,吾長見笑於大方之家。,B,"answer: wrong (A)
token: 114, 113, 1
time: 0.2s",,"answer: right
token: 114, 113, 1
time: 0.7s","answer: wrong (A)
token: 111, 110, 1
time: 0.7s","answer: right
token: 813, 110, 1
time: 4.9s",,"answer: wrong (A)
token: 375, 141, 234
time: 6.5s","answer: wrong (A)
token: 434, 141, 293
time: 2.9s","answer: right
token: 145, 141, 4
time: 2.6s","answer: right
token: 1064, 258, 1
time: 5.6s",
111,下列句中，数字表示分数的一句是,凡詩賦百六家，千三百一十八篇。,稻苗長六七寸，陳草復起。,是乃其所以千萬臣而無數者也。,什一，去關市之徵，今茲未能。,D,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 1.0s","answer: right
token: 120, 119, 1
time: 0.4s","answer: right
token: 444, 119, 1
time: 2.7s",,"answer: wrong (A)
token: 402, 151, 251
time: 8.4s","answer: wrong (A)
token: 425, 151, 274
time: 2.8s","answer: right
token: 155, 151, 4
time: 1.6s","answer: right
token: 635, 267, 1
time: 2.7s",
112,《周易•系辞》和《说文解字》认为“八卦”为（）所作,郑樵,伏牺氏,神农氏,仓颉,B,"answer: right
token: 104, 98, 6
time: 0.6s",,,"answer: right
token: 93, 92, 1
time: 0.8s","answer: right
token: 538, 92, 1
time: 3.1s",,"answer: right
token: 117, 113, 4
time: 2.8s","answer: right
token: 229, 113, 116
time: 2.2s","answer: right
token: 117, 113, 4
time: 2.4s","answer: right
token: 639, 243, 1
time: 3.6s",
113,在“既至匈奴，置币遗单于”中，“币”用的是,本义,今义,引申义,假借义,C,"answer: wrong (D)
token: 98, 91, 7
time: 0.3s",,"answer: wrong (A)
token: 92, 91, 1
time: 7.0s","answer: wrong (A)
token: 86, 85, 1
time: 0.7s","answer: wrong (A)
token: 810, 85, 0
time: 5.3s",,"answer: wrong (A)
token: 306, 102, 204
time: 7.2s","answer: right
token: 234, 102, 132
time: 2.0s","answer: wrong (A)
token: 293, 102, 191
time: 6.5s","answer: wrong (A)
token: 925, 237, 1
time: 6.5s",
114,下列句中“孰与”与其它三句不同的是,吾孰与城北徐公美。,从天而颂之，孰与制天命而用之。,公之视廉将军孰与秦王。,百姓足，君孰与不足。,D,"answer: right
token: 116, 115, 1
time: 0.3s",,"answer: right
token: 116, 115, 1
time: 0.9s","answer: right
token: 114, 113, 1
time: 0.7s","answer: right
token: 1424, 113, 0
time: 8.4s",,"answer: wrong (A)
token: 405, 141, 264
time: 7.8s","answer: wrong (A)
token: 572, 141, 431
time: 4.1s","answer: right
token: 145, 141, 4
time: 2.4s","answer: right
token: 1855, 266, 1
time: 11.1s",
115,《逍遥游》“若夫乘天地之正，而御六气之辩。”其中“辩”用的是,本义,常用义,假借义,引申义,C,"answer: right
token: 108, 101, 7
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 0.7s","answer: right
token: 94, 93, 1
time: 0.6s","answer: right
token: 478, 93, 0
time: 3.1s",,"answer: right
token: 387, 115, 272
time: 8.3s","answer: wrong (D)
token: 288, 115, 173
time: 2.4s","answer: wrong (A)
token: 206, 115, 91
time: 4.4s","answer: right
token: 1097, 245, 1
time: 8.3s",
116,下列句中，加着重号的字与括号中的字是假借关系的一句是,民不知禮，未生其共(恭)。,其御之妻從門間而闕(窺)。,小人也者，疾(急)爲誕而欲人之信己也。,亡不越竟(境)，反不討賊。,C,"answer: wrong (B)
token: 141, 140, 1
time: 0.2s",,"answer: wrong (D)
token: 141, 140, 1
time: 1.1s","answer: right
token: 132, 131, 1
time: 0.6s","answer: wrong (A)
token: 10830, 131, 514
time: 62.8s",,"answer: wrong (A)
token: 375, 164, 211
time: 6.6s","answer: wrong (A)
token: 542, 164, 378
time: 3.5s","answer: wrong (D)
token: 168, 164, 4
time: 2.4s","answer: wrong (A)
token: 3052, 281, 1
time: 21.9s",
117,下列工具书中，可查检《论语》、《孟子》等儒家经典著作的语句出处的是,《十三经索引》,《四库全书总目提要》,《辞通》,《词诠》,A,"answer: right
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.8s","answer: right
token: 104, 103, 1
time: 0.8s","answer: right
token: 426, 103, 1
time: 2.8s",,"answer: right
token: 134, 130, 4
time: 3.2s","answer: right
token: 360, 130, 230
time: 2.6s","answer: right
token: 134, 130, 4
time: 1.8s","answer: right
token: 722, 250, 1
time: 4.2s",
118,下列句中，动宾关系属于为动关系的一句是,故君人者，勞於索之，而休於使之。,君聞而賢之。,求也退，故進之；由也兼人，故退之。,伯夷死名於首陽之下。,D,"answer: wrong (C)
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 0.5s","answer: wrong (A)
token: 121, 120, 1
time: 0.5s","answer: right
token: 1001, 120, 1
time: 5.6s",,"answer: wrong (A)
token: 374, 144, 230
time: 7.4s","answer: wrong (A)
token: 483, 144, 339
time: 3.2s","answer: right
token: 148, 144, 4
time: 2.3s","answer: right
token: 3277, 266, 1
time: 23.6s",
119,“诛—戮—弑”这组同义词在（）上有所不同。,词义轻重,使用条件,感情色彩,语法关系,C,"answer: wrong (A)
token: 91, 90, 1
time: 0.2s",,"answer: wrong (B)
token: 91, 90, 1
time: 0.6s","answer: wrong (A)
token: 88, 87, 1
time: 0.8s","answer: wrong (B)
token: 741, 87, 1
time: 4.8s",,"answer: wrong (B)
token: 113, 109, 4
time: 3.1s","answer: wrong (B)
token: 113, 109, 4
time: 0.7s","answer: wrong (B)
token: 113, 109, 4
time: 2.4s","answer: wrong (B)
token: 743, 240, 1
time: 4.1s",
120,下列句中，名词作状语表示对人态度的一句是,今先生不遠千里而庭教之。,各親其親，各子其子。,孟嘗君客我。,齊將田忌善而客待之。,D,"answer: wrong (C)
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.7s","answer: wrong (A)
token: 110, 109, 1
time: 0.6s","answer: right
token: 1128, 109, 1
time: 6.5s",,"answer: wrong (A)
token: 395, 133, 262
time: 6.9s","answer: wrong (A)
token: 396, 133, 263
time: 2.9s","answer: right
token: 137, 133, 4
time: 2.5s","answer: right
token: 5883, 258, 1
time: 48.6s",
121,下列工具书按照注音字母顺序排列的是,《经传释词》,《辞源》,《词诠》,《辞海》,C,"answer: wrong (B)
token: 92, 91, 1
time: 0.2s",,"answer: wrong (B)
token: 92, 91, 1
time: 1.0s","answer: wrong (A)
token: 85, 84, 1
time: 0.5s","answer: right
token: 578, 84, 1
time: 4.0s",,"answer: wrong (D)
token: 111, 107, 4
time: 3.1s","answer: wrong (A)
token: 267, 107, 160
time: 1.8s","answer: right
token: 111, 107, 4
time: 2.7s","answer: wrong (A)
token: 1535, 233, 1
time: 9.4s",
122,下列句子，属于婉曲这一表达方式的一句是,一旦山陵崩，長安君何以自託於趙?,葉上雨聲枝上月，何须焦尾始相知。,大夫不得造車馬。,雷霆不作，風雨不興。,A,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 0.8s","answer: wrong (B)
token: 119, 118, 1
time: 0.8s","answer: right
token: 563, 118, 1
time: 3.6s",,"answer: wrong (B)
token: 158, 154, 4
time: 3.9s","answer: right
token: 497, 154, 343
time: 3.2s","answer: right
token: 158, 154, 4
time: 1.8s","answer: right
token: 4172, 266, 1
time: 32.0s",
123,下列各组形声字，声符相同的一组是,福祈,通过,问闷,江河,C,"answer: wrong (D)
token: 86, 85, 1
time: 0.3s",,"answer: wrong (D)
token: 86, 85, 1
time: 3.5s","answer: right
token: 78, 77, 1
time: 0.7s","answer: right
token: 671, 77, 1
time: 3.6s",,"answer: right
token: 98, 94, 4
time: 2.5s","answer: wrong (A)
token: 340, 94, 246
time: 2.2s","answer: wrong (A)
token: 399, 94, 305
time: 6.8s","answer: right
token: 1476, 228, 1
time: 10.5s",
124,下列句中，与“秦時明月漢時關”所用表达方式相同的一句是,輔依車，車亦依輔。,事出於沉思，義歸乎翰藻。,賜女土地，質之以犧牲，世世子孫無相害也。,小知不及大知，小年不及大年。,B,"answer: wrong (A)
token: 137, 136, 1
time: 0.2s",,"answer: wrong (A)
token: 137, 136, 1
time: 1.5s","answer: wrong (D)
token: 133, 132, 1
time: 0.7s","answer: right
token: 1667, 132, 1
time: 10.1s",,"answer: wrong (A)
token: 566, 164, 402
time: 9.8s","answer: wrong (A)
token: 535, 164, 371
time: 3.4s","answer: wrong (A)
token: 422, 164, 258
time: 7.2s","answer: wrong (D)
token: 2626, 279, 1
time: 20.2s",
125,《礼记•王记》“南方有蛮，雕题交趾”中“题”字的意义是,题写,题目,额头,雕刻,C,"answer: right
token: 105, 99, 6
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 0.6s","answer: right
token: 91, 90, 1
time: 0.7s","answer: right
token: 460, 90, 0
time: 2.7s",,"answer: right
token: 114, 110, 4
time: 2.9s","answer: right
token: 114, 110, 4
time: 0.7s","answer: right
token: 181, 110, 71
time: 4.4s","answer: right
token: 499, 243, 1
time: 2.6s",
126,下列四组字中，全是会意字的一组是,草慎武信,现责至秉,从战天走,集泪承莫,D,"answer: right
token: 96, 95, 1
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 0.8s","answer: wrong (C)
token: 87, 86, 1
time: 0.7s","answer: right
token: 1540, 86, 1
time: 9.0s",,"answer: wrong (A)
token: 483, 104, 379
time: 9.9s","answer: wrong (A)
token: 606, 104, 502
time: 4.6s","answer: right
token: 108, 104, 4
time: 2.5s","answer: right
token: 2323, 239, 1
time: 23.2s",
127,许慎的“本无其字，依声托事”是指,形声,转注,会意,假借,D,"answer: right
token: 94, 88, 6
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 0.9s","answer: right
token: 81, 80, 1
time: 0.7s","answer: right
token: 340, 80, 1
time: 2.5s",,"answer: right
token: 97, 93, 4
time: 2.6s","answer: wrong (A)
token: 294, 93, 201
time: 2.3s","answer: right
token: 97, 93, 4
time: 2.2s","answer: right
token: 541, 233, 1
time: 3.0s",
128,“吾闻汉购我头千金，邑万户。”中的“购”意思是,买,重价收买,悬赏征求,卖,C,"answer: right
token: 95, 89, 6
time: 0.4s",,"answer: right
token: 90, 89, 1
time: 0.7s","answer: right
token: 87, 86, 1
time: 1.0s","answer: right
token: 482, 86, 1
time: 3.1s",,"answer: right
token: 111, 107, 4
time: 2.3s","answer: right
token: 111, 107, 4
time: 0.7s","answer: wrong (A)
token: 271, 107, 164
time: 6.3s","answer: right
token: 1179, 238, 1
time: 7.8s",
129,下列各组字，与“信—伸”两字间关系相同的一组是,赴—讣,予—舆,剩—賸,泪—淚,B,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: wrong (A)
token: 98, 97, 1
time: 0.8s","answer: wrong (C)
token: 94, 93, 1
time: 0.5s","answer: wrong (A)
token: 7404, 93, 0
time: 39.6s",,"answer: wrong (A)
token: 462, 111, 351
time: 9.4s","answer: wrong (A)
token: 577, 111, 466
time: 4.3s","answer: wrong (A)
token: 538, 111, 427
time: 11.7s","answer: wrong (D)
token: 8348, 244, 1
time: 66.4s",
130,许慎为“转注”下的定义是,視而可識，察而見意,比類合誼，以見指撝,建類一首，同意相受,本無其字，依聲記事,C,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 0.8s","answer: right
token: 104, 103, 1
time: 0.7s","answer: right
token: 390, 103, 1
time: 2.7s",,"answer: right
token: 124, 120, 4
time: 2.3s","answer: right
token: 124, 120, 4
time: 0.8s","answer: right
token: 124, 120, 4
time: 2.6s","answer: right
token: 966, 255, 1
time: 6.1s",
131,下列各组中完全属会意字的是,从、信、秉、亦,友、及、伐、取,炎、寒、贼、朱,莫、休、甘、武,B,"answer: right
token: 104, 103, 1
time: 0.2s",,"answer: wrong (D)
token: 104, 103, 1
time: 0.7s","answer: wrong (C)
token: 98, 97, 1
time: 0.9s","answer: right
token: 1589, 97, 0
time: 8.9s",,"answer: right
token: 122, 118, 4
time: 2.4s","answer: wrong (A)
token: 550, 118, 432
time: 4.2s","answer: right
token: 122, 118, 4
time: 1.8s","answer: wrong (D)
token: 3526, 248, 3
time: 24.7s",
132,“穆公访诸蹇叔”中的“访”意思是,拜访,征询,探望,访问,B,"answer: right
token: 89, 84, 5
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 0.9s","answer: right
token: 80, 79, 1
time: 0.7s","answer: right
token: 570, 79, 1
time: 3.6s",,"answer: right
token: 101, 97, 4
time: 2.5s","answer: right
token: 208, 97, 111
time: 1.7s","answer: right
token: 101, 97, 4
time: 2.4s","answer: right
token: 478, 232, 1
time: 2.3s",
133,《后汉书·斑超传》，“互抱超马脚不得行”句中，“脚”字的词义发展成今义，它的词义范围的变化属于,缩小了,没有变,扩大了,转移了,D,"answer: wrong (A)
token: 116, 115, 1
time: 0.2s",,"answer: wrong (A)
token: 116, 115, 1
time: 2.5s","answer: wrong (C)
token: 104, 103, 1
time: 0.6s","answer: right
token: 759, 103, 1
time: 4.6s",,"answer: wrong (A)
token: 466, 134, 332
time: 7.7s","answer: wrong (C)
token: 371, 134, 237
time: 2.8s","answer: wrong (A)
token: 269, 134, 135
time: 4.7s","answer: wrong (C)
token: 819, 255, 1
time: 5.1s",
134,《说文解字•叙》中所谓“视而可识，察而见意”，指的是“六书”中的,象形,指事,会意,转注,B,"answer: right
token: 107, 101, 6
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 2.9s","answer: wrong (C)
token: 92, 91, 1
time: 0.5s","answer: right
token: 535, 91, 1
time: 3.6s",,"answer: right
token: 114, 110, 4
time: 2.1s","answer: wrong (C)
token: 114, 110, 4
time: 0.8s","answer: right
token: 269, 110, 159
time: 6.4s","answer: wrong (C)
token: 1294, 243, 1
time: 9.7s",
135,《辞源》和《康熙字典》的部首总数分别是,214部；540部,214部；214部,540部；197部,240部；514部,B,"answer: wrong (A)
token: 115, 114, 1
time: 0.2s",,"answer: wrong (A)
token: 115, 114, 1
time: 3.4s","answer: wrong (A)
token: 112, 111, 1
time: 0.6s","answer: right
token: 2250, 111, 1
time: 11.7s",,"answer: wrong (C)
token: 113, 109, 4
time: 2.6s","answer: wrong (A)
token: 113, 109, 4
time: 0.7s","answer: wrong (A)
token: 218, 109, 109
time: 4.0s","answer: right
token: 2883, 242, 1
time: 22.7s",
136,下列句中，有名词作状语表示处所的一句是,童子隅坐而執燭。,秋水時至，百川灌河。,漁夫樵夫之舍，皆可指數。,田單兵日益多。,A,"answer: right
token: 114, 113, 1
time: 0.2s",,"answer: right
token: 114, 113, 1
time: 0.6s","answer: right
token: 108, 107, 1
time: 0.7s","answer: right
token: 809, 107, 1
time: 4.4s",,"answer: right
token: 370, 136, 234
time: 6.4s","answer: right
token: 364, 136, 228
time: 2.4s","answer: right
token: 140, 136, 4
time: 2.5s","answer: right
token: 645, 260, 1
time: 3.1s",
137,下列句中，含有双宾语的一句是,遣使向西域求之，乃得經像焉。,范增数目項王，舉所佩玉玦以示之者三。,客人不知其是商君也。,故天予之時，地生之財。,D,"answer: wrong (B)
token: 123, 122, 1
time: 0.2s",,"answer: right
token: 123, 122, 1
time: 0.8s","answer: wrong (B)
token: 122, 121, 1
time: 0.6s","answer: right
token: 829, 121, 1
time: 4.9s",,"answer: wrong (A)
token: 434, 143, 291
time: 9.0s","answer: wrong (A)
token: 494, 143, 351
time: 3.0s","answer: wrong (B)
token: 147, 143, 4
time: 2.6s","answer: right
token: 1679, 268, 1
time: 10.1s",
138,以下对汉字结构的分析完全正确的一项是,餓，从我从食，会意。,産，从生，产声，形声。,捨，从手从舍，会意。,吹，从口从欠，会意。,D,"answer: wrong (C)
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.7s","answer: wrong (B)
token: 112, 111, 1
time: 0.6s","answer: right
token: 1663, 111, 1
time: 10.0s",,"answer: wrong (A)
token: 385, 133, 252
time: 7.1s","answer: wrong (A)
token: 494, 133, 361
time: 3.4s","answer: wrong (B)
token: 137, 133, 4
time: 2.1s","answer: right
token: 2118, 252, 1
time: 15.5s",
139,下列工具书中，可查检《论语》、《孟子》等儒家经典著作的语句出处的是,《十三经索引》,《词诠》,《辞通》,《四库全书总目提要》,A,"answer: right
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.5s","answer: right
token: 104, 103, 1
time: 0.6s","answer: right
token: 462, 103, 1
time: 2.7s",,"answer: right
token: 134, 130, 4
time: 2.4s","answer: right
token: 134, 130, 4
time: 1.5s","answer: right
token: 345, 130, 215
time: 5.5s","answer: right
token: 544, 250, 1
time: 2.9s",
140,下列各组字中，象形、指事、会意、形声都具备的一组是,大春栗項,夜亦向息,本頼雷高,祭題血莫,B,"answer: right
token: 104, 103, 1
time: 0.2s",,"answer: wrong (A)
token: 104, 103, 1
time: 0.8s","answer: wrong (C)
token: 96, 95, 1
time: 0.7s","answer: right
token: 6768, 95, 226
time: 36.6s",,"answer: wrong (A)
token: 457, 116, 341
time: 8.1s","answer: wrong (A)
token: 503, 116, 387
time: 4.1s","answer: wrong (A)
token: 566, 116, 450
time: 9.3s","answer: wrong (C)
token: 2645, 247, 1
time: 22.2s",
141,下列句中，“莫”为副词的一句是,左右莫敢諫。,朝廷之臣，莫不畏王。,默然遙相許，欲往心莫遂。,我心傷悲，莫知我哀。,C,"answer: wrong (A)
token: 111, 110, 1
time: 0.2s",,"answer: right
token: 111, 110, 1
time: 0.6s","answer: right
token: 108, 107, 1
time: 0.7s","answer: right
token: 1132, 107, 1
time: 6.6s",,"answer: wrong (A)
token: 400, 138, 262
time: 6.9s","answer: wrong (A)
token: 397, 138, 259
time: 2.6s","answer: wrong (A)
token: 452, 138, 314
time: 7.4s","answer: right
token: 4007, 253, 1
time: 27.5s",
