,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
97,主动脉裂孔,迷走神经通过,在十二胸椎水平,位于中心腱内,有胸导管通过,C,"answer: wrong (D)
token: 91, 83, 8
time: 0.4s",,"answer: wrong (D)
token: 84, 83, 1
time: 1.6s","answer: wrong (B)
token: 80, 79, 1
time: 0.4s","answer: wrong (D)
token: 7824, 79, 106
time: 43.2s",,"answer: wrong (D)
token: 110, 106, 4
time: 2.5s","answer: wrong (D)
token: 110, 106, 4
time: 0.7s","answer: wrong (D)
token: 110, 106, 4
time: 2.8s","answer: wrong (B)
token: 4112, 232, 1
time: 27.4s","answer: wrong (D)
token: 245, 244, 1
time: 0.7s"
98,属脑神经特殊内脏运动核的是,展神经核,舌下神经核,面神经核,动眼神经核,C,"answer: right
token: 95, 88, 7
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 1.4s","answer: right
token: 83, 82, 1
time: 0.5s","answer: right
token: 525, 82, 1
time: 3.0s",,"answer: right
token: 108, 104, 4
time: 2.5s","answer: wrong (A)
token: 435, 104, 331
time: 3.4s","answer: right
token: 108, 104, 4
time: 3.0s","answer: right
token: 639, 234, 1
time: 12.5s","answer: wrong (B)
token: 247, 246, 1
time: 0.8s"
99,肱骨内上髁后下方的一个浅沟是,尺神经沟,结节间沟,半月切迹,桡神经沟,A,"answer: right
token: 90, 89, 1
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 1.2s","answer: right
token: 87, 86, 1
time: 0.6s","answer: right
token: 382, 86, 1
time: 2.3s",,"answer: right
token: 113, 109, 4
time: 2.5s","answer: right
token: 113, 109, 4
time: 1.7s","answer: right
token: 113, 109, 4
time: 1.8s","answer: right
token: 564, 239, 1
time: 2.5s","answer: right
token: 252, 251, 1
time: 0.7s"
100,颞横回是,视觉中枢,感觉性语言中枢,运动性语言中枢,听觉中枢,D,"answer: right
token: 91, 85, 6
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 1.3s","answer: right
token: 82, 81, 1
time: 0.8s","answer: right
token: 399, 81, 1
time: 2.3s",,"answer: right
token: 106, 102, 4
time: 2.4s","answer: right
token: 106, 102, 4
time: 0.8s","answer: right
token: 106, 102, 4
time: 2.6s","answer: right
token: 477, 233, 1
time: 2.2s","answer: right
token: 246, 245, 1
time: 0.7s"
101,组成视交叉的神经纤维是,左眼题侧半视网膜与右眼鼻侧半视网膜发出的纤维,左右眼鼻侧半视网膜发出的纤维,右眼鼻侧半视网膜与右眼题侧半视网膜发出的纤维,左右眼题侧半视网膜发出的纤维,B,"answer: right
token: 136, 135, 1
time: 0.2s",,"answer: right
token: 136, 135, 1
time: 1.9s","answer: wrong (A)
token: 128, 127, 1
time: 0.6s","answer: wrong (A)
token: 7577, 127, 302
time: 42.6s",,"answer: right
token: 185, 181, 4
time: 2.5s","answer: right
token: 510, 181, 329
time: 3.2s","answer: right
token: 185, 181, 4
time: 2.8s","answer: right
token: 929, 280, 1
time: 5.4s","answer: right
token: 293, 292, 1
time: 0.6s"
102,大隐静脉,为下肢的深静脉,起自足背静脉弓的外侧部,注入股静脉,沿小腿后面上行,C,"answer: wrong (D)
token: 92, 91, 1
time: 0.4s",,"answer: right
token: 92, 91, 1
time: 2.0s","answer: right
token: 89, 88, 1
time: 0.7s","answer: right
token: 462, 88, 1
time: 2.7s",,"answer: right
token: 116, 112, 4
time: 2.3s","answer: right
token: 116, 112, 4
time: 0.7s","answer: right
token: 116, 112, 4
time: 2.7s","answer: right
token: 663, 240, 1
time: 3.3s","answer: right
token: 253, 252, 1
time: 0.6s"
103,输卵管结扎术于输卵管（ ）进行,峡部,子宫,漏斗部,壶腹部,A,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 1.6s","answer: right
token: 83, 82, 1
time: 0.7s","answer: right
token: 350, 82, 1
time: 2.6s",,"answer: right
token: 107, 103, 4
time: 2.3s","answer: right
token: 304, 103, 201
time: 2.2s","answer: right
token: 107, 103, 4
time: 2.5s","answer: right
token: 519, 233, 1
time: 2.9s","answer: right
token: 246, 245, 1
time: 0.8s"
104,维持子宫前倾前屈的韧带是,骶子宫韧带和子宫阔韧带,子宫圆韧带和骶子宫韧带,子宫圆韧带和子宫主韧带,子宫主韧带和骶子宫韧带,B,"answer: right
token: 115, 114, 1
time: 0.3s",,"answer: right
token: 115, 114, 1
time: 2.1s","answer: wrong (C)
token: 113, 112, 1
time: 0.7s","answer: right
token: 669, 112, 1
time: 3.8s",,"answer: right
token: 154, 150, 4
time: 2.6s","answer: right
token: 439, 150, 289
time: 2.9s","answer: right
token: 154, 150, 4
time: 2.7s","answer: right
token: 833, 266, 1
time: 5.0s","answer: wrong (D)
token: 279, 278, 1
time: 0.6s"
105,血液中的单核细胞进入结缔组织后成为,巨噬细胞,成纤维细胞,肥大细胞,浆细胞,A,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 1.7s","answer: right
token: 82, 81, 1
time: 0.8s","answer: right
token: 384, 81, 1
time: 2.6s",,"answer: right
token: 116, 112, 4
time: 2.7s","answer: right
token: 116, 112, 4
time: 1.1s","answer: right
token: 116, 112, 4
time: 2.9s","answer: right
token: 409, 233, 1
time: 2.1s","answer: right
token: 246, 245, 1
time: 0.9s"
106,鼓室,外侧壁为颈静脉壁,内侧壁为迷路壁,前壁为鼓膜,是与外界不通的小腔,B,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 1.3s","answer: right
token: 86, 85, 1
time: 0.6s","answer: right
token: 324, 85, 1
time: 1.8s",,"answer: right
token: 119, 115, 4
time: 2.6s","answer: right
token: 119, 115, 4
time: 0.7s","answer: right
token: 119, 115, 4
time: 1.8s","answer: right
token: 597, 236, 1
time: 3.6s","answer: right
token: 249, 248, 1
time: 0.7s"
107,右主支气管的特点是,粗而短,细而长,粗而长,细而短,A,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 5.6s","answer: right
token: 80, 79, 1
time: 0.4s","answer: right
token: 332, 79, 1
time: 2.1s",,"answer: right
token: 95, 91, 4
time: 3.0s","answer: right
token: 190, 91, 99
time: 1.7s","answer: right
token: 95, 91, 4
time: 1.6s","answer: right
token: 414, 230, 1
time: 10.1s","answer: right
token: 243, 242, 1
time: 1.0s"
108,属于腹膜外位器官的是,升结肠,阑尾,胆囊,肾脏,D,"answer: right
token: 89, 83, 6
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 1.1s","answer: right
token: 77, 76, 1
time: 0.6s","answer: right
token: 497, 76, 0
time: 3.2s",,"answer: right
token: 100, 96, 4
time: 3.8s","answer: right
token: 241, 96, 145
time: 1.9s","answer: right
token: 100, 96, 4
time: 2.8s","answer: right
token: 3511, 228, 1
time: 26.1s","answer: right
token: 241, 240, 1
time: 0.7s"
109,与右主支气管相比，左主支气管,细而短,粗而长,粗而短,细而长,D,"answer: right
token: 96, 90, 6
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 1.6s","answer: wrong (A)
token: 85, 84, 1
time: 0.5s","answer: right
token: 462, 84, 1
time: 2.7s",,"answer: right
token: 100, 96, 4
time: 2.5s","answer: right
token: 170, 96, 74
time: 1.4s","answer: right
token: 100, 96, 4
time: 2.6s","answer: right
token: 477, 235, 1
time: 2.1s","answer: right
token: 248, 247, 1
time: 0.7s"
110,有关胸椎的说法中哪项是错误,棘突伸向后下,横突上有横突孔,椎体侧面和横突尖端的前面有助凹,共12个,B,"answer: right
token: 104, 103, 1
time: 0.2s",,"answer: right
token: 104, 103, 1
time: 3.4s","answer: right
token: 99, 98, 1
time: 0.7s","answer: right
token: 439, 98, 1
time: 3.0s",,"answer: right
token: 126, 122, 4
time: 5.3s","answer: right
token: 126, 122, 4
time: 0.7s","answer: right
token: 126, 122, 4
time: 2.6s","answer: right
token: 534, 250, 1
time: 8.8s","answer: right
token: 263, 262, 1
time: 0.8s"
111,胸导管,长1～1.5cm,起于乳糜池,收集右颈干,注入右静脉角,B,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 82, 81, 1
time: 0.6s","answer: right
token: 289, 81, 1
time: 1.9s",,"answer: right
token: 103, 99, 4
time: 3.1s","answer: right
token: 223, 99, 124
time: 2.1s","answer: right
token: 103, 99, 4
time: 2.6s","answer: right
token: 564, 235, 1
time: 2.8s","answer: right
token: 248, 247, 1
time: 0.6s"
112,穿经内囊膝的纤维束是,内侧丘系,脊髓丘脑束,皮质核束,皮质脊髓束,C,"answer: right
token: 99, 92, 7
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 4.2s","answer: wrong (D)
token: 85, 84, 1
time: 0.4s","answer: right
token: 370, 84, 1
time: 2.7s",,"answer: right
token: 114, 110, 4
time: 2.8s","answer: right
token: 114, 110, 4
time: 0.9s","answer: right
token: 114, 110, 4
time: 2.4s","answer: right
token: 618, 237, 1
time: 11.4s","answer: wrong (D)
token: 250, 249, 1
time: 0.9s"
113,关于肾说法正确的是,长轴呈垂直状,位置右侧较左侧高,后面下部有第12肋斜过,位于腹膜后方,D,"answer: right
token: 96, 95, 1
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 0.9s","answer: right
token: 90, 89, 1
time: 0.6s","answer: right
token: 452, 89, 1
time: 2.8s",,"answer: right
token: 121, 117, 4
time: 2.5s","answer: right
token: 121, 117, 4
time: 0.7s","answer: right
token: 121, 117, 4
time: 2.3s","answer: right
token: 604, 240, 1
time: 9.3s","answer: right
token: 253, 252, 1
time: 0.8s"
114,肱三头肌受（ ）支配,桡神经,肌皮神经,尺神经,腋神经,A,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 4.0s","answer: right
token: 77, 76, 1
time: 0.7s","answer: right
token: 283, 76, 1
time: 1.5s",,"answer: right
token: 103, 99, 4
time: 2.5s","answer: right
token: 168, 99, 69
time: 1.5s","answer: right
token: 103, 99, 4
time: 1.6s","answer: right
token: 425, 231, 1
time: 1.9s","answer: right
token: 244, 243, 1
time: 0.7s"
115,下列关于椎间孔的正确叙述是,是相邻椎骨的上、下切迹围成的孔,是椎弓和椎体围成的孔,是相邻的椎弓围成的孔,容纳脊髓,A,"answer: right
token: 107, 106, 1
time: 0.2s",,"answer: right
token: 107, 106, 1
time: 9.3s","answer: right
token: 101, 100, 1
time: 0.7s","answer: right
token: 457, 100, 1
time: 2.7s",,"answer: right
token: 304, 139, 165
time: 5.3s","answer: right
token: 143, 139, 4
time: 0.7s","answer: right
token: 143, 139, 4
time: 2.5s","answer: right
token: 614, 251, 1
time: 3.7s","answer: right
token: 264, 263, 1
time: 1.1s"
116,嗅神经穿过（ ）入颅腔,筛孔,卵圆孔,颈静脉孔,圆孔,A,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 8.7s","answer: right
token: 80, 79, 1
time: 0.7s","answer: right
token: 342, 79, 1
time: 2.0s",,"answer: right
token: 110, 106, 4
time: 2.3s","answer: right
token: 151, 106, 45
time: 1.4s","answer: right
token: 110, 106, 4
time: 2.4s","answer: right
token: 427, 232, 1
time: 2.2s","answer: right
token: 245, 244, 1
time: 0.7s"
117,接受直线加速或减速运动刺激的是,螺旋器,壶腹峭,球囊斑和椭圆囊斑,球囊斑,C,"answer: right
token: 105, 93, 12
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 3.2s","answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 537, 83, 1
time: 3.5s",,"answer: right
token: 118, 114, 4
time: 2.9s","answer: right
token: 118, 114, 4
time: 0.7s","answer: right
token: 118, 114, 4
time: 2.8s","answer: right
token: 691, 239, 1
time: 3.4s","answer: right
token: 252, 251, 1
time: 1.0s"
118,鼓室,下壁为乳突壁,内侧壁为迷路壁,前壁为鼓膜,外侧壁为颈静脉壁,B,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 5.0s","answer: right
token: 85, 84, 1
time: 0.7s","answer: right
token: 414, 84, 1
time: 2.3s",,"answer: right
token: 118, 114, 4
time: 2.8s","answer: right
token: 118, 114, 4
time: 0.7s","answer: right
token: 118, 114, 4
time: 2.5s","answer: right
token: 738, 236, 1
time: 3.6s","answer: right
token: 249, 248, 1
time: 0.6s"
119,胃左动脉,起自脾动脉,分布于胃小弯侧胃壁,来源于肝总动脉,沿胃大弯走行,B,"answer: wrong (A)
token: 93, 92, 1
time: 0.2s",,,"answer: right
token: 84, 83, 1
time: 0.5s","answer: right
token: 338, 83, 1
time: 1.9s",,"answer: right
token: 117, 113, 4
time: 2.8s","answer: right
token: 229, 113, 116
time: 1.7s","answer: right
token: 117, 113, 4
time: 2.4s","answer: right
token: 569, 239, 1
time: 3.1s","answer: right
token: 252, 251, 1
time: 0.6s"
120,双侧髂嵴最高点的连线平对,第4腰椎棘突,第5腰椎棘突,第3腰椎棘突,第1骶椎棘突,A,"answer: right
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 7.7s","answer: right
token: 92, 91, 1
time: 0.6s","answer: right
token: 409, 91, 0
time: 2.5s",,"answer: right
token: 124, 120, 4
time: 2.6s","answer: right
token: 124, 120, 4
time: 0.7s","answer: right
token: 124, 120, 4
time: 2.8s","answer: right
token: 530, 243, 1
time: 2.8s","answer: wrong (B)
token: 256, 255, 1
time: 0.6s"
121,支配肱二头肌的神经是,尺神经,腋神经,肌皮神经,桡神经,C,"answer: right
token: 91, 84, 7
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 6.7s","answer: right
token: 77, 76, 1
time: 0.5s","answer: right
token: 384, 76, 1
time: 2.3s",,"answer: right
token: 102, 98, 4
time: 2.3s","answer: right
token: 152, 98, 54
time: 1.3s","answer: right
token: 102, 98, 4
time: 2.3s","answer: right
token: 437, 231, 1
time: 1.7s","answer: right
token: 244, 243, 1
time: 0.7s"
122,全身最复杂的关节是,膝关节,下颌关节,肩关节,肘关节,A,"answer: right
token: 81, 80, 1
time: 0.2s",,"answer: right
token: 81, 80, 1
time: 1.8s","answer: wrong (C)
token: 73, 72, 1
time: 0.6s","answer: right
token: 376, 72, 1
time: 2.9s",,"answer: right
token: 99, 95, 4
time: 2.3s","answer: wrong (C)
token: 99, 95, 4
time: 0.7s","answer: right
token: 99, 95, 4
time: 1.6s","answer: wrong (B)
token: 509, 226, 1
time: 2.8s","answer: wrong (B)
token: 239, 238, 1
time: 0.6s"
123,关于肋的组成下列哪项是正确的,真肋：1—5肋，假肋：6—10肋；浮肋：11—12肋,真肋：1—7肋，假肋：8—12肋,真肋：1—8肋，假肋：9—12肋,真肋：1—7肋，假肋：8—10肋；浮肋：11—12肋,D,"answer: wrong (B)
token: 161, 160, 1
time: 0.2s",,"answer: right
token: 161, 160, 1
time: 1.2s","answer: right
token: 149, 148, 1
time: 0.8s","answer: right
token: 1342, 148, 1
time: 7.7s",,"answer: right
token: 186, 182, 4
time: 2.3s","answer: right
token: 186, 182, 4
time: 0.7s","answer: right
token: 186, 182, 4
time: 2.4s","answer: right
token: 887, 317, 1
time: 4.6s","answer: right
token: 330, 329, 1
time: 0.8s"
124,男性生殖腺是,前列腺,精囊腺,尿道球腺,睾丸,D,"answer: right
token: 83, 82, 1
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 1.3s","answer: right
token: 75, 74, 1
time: 0.6s","answer: right
token: 203, 74, 1
time: 1.3s",,"answer: right
token: 99, 95, 4
time: 3.5s","answer: right
token: 99, 95, 4
time: 0.9s","answer: right
token: 99, 95, 4
time: 1.6s","answer: right
token: 365, 228, 1
time: 1.7s","answer: right
token: 241, 240, 1
time: 0.6s"
125,肝门静脉收集的范围包括,腹腔内除肝以外所有脏器的静脉血,腹腔内所有脏器的静脉血,胃、小肠、大肠(齿状线以下肛管除外)、胰、胆囊、脾、食道下段等脏器的静脉血,腹腔内不成对脏器的静脉血,C,"answer: right
token: 141, 140, 1
time: 0.2s",,"answer: right
token: 141, 140, 1
time: 1.0s","answer: right
token: 134, 133, 1
time: 0.7s","answer: right
token: 1370, 133, 1
time: 8.8s",,"answer: right
token: 184, 180, 4
time: 2.3s","answer: wrong (A)
token: 453, 180, 273
time: 2.8s","answer: right
token: 184, 180, 4
time: 2.6s","answer: right
token: 691, 284, 1
time: 3.2s","answer: right
token: 297, 296, 1
time: 0.7s"
126,射精管开口于,尿道膜部,尿道前列腺部,尿道球部,精囊腺,B,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 0.7s","answer: right
token: 82, 81, 1
time: 0.5s","answer: right
token: 371, 81, 1
time: 2.3s",,"answer: right
token: 102, 98, 4
time: 2.5s","answer: right
token: 102, 98, 4
time: 0.8s","answer: right
token: 102, 98, 4
time: 2.9s","answer: right
token: 485, 232, 1
time: 2.8s","answer: wrong (A)
token: 245, 244, 1
time: 0.8s"
127,不属于骶丛的神经是,臀下神经,股神经,坐骨神经,臀上神经,B,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 1.9s","answer: right
token: 78, 77, 1
time: 0.8s","answer: right
token: 395, 77, 0
time: 2.3s",,"answer: right
token: 102, 98, 4
time: 2.5s","answer: right
token: 206, 98, 108
time: 2.0s","answer: right
token: 102, 98, 4
time: 3.9s","answer: right
token: 500, 231, 1
time: 2.5s","answer: right
token: 244, 243, 1
time: 0.7s"
128,支配三角肌的神经是,尺神经,肌皮神经,腋神经,桡神经,C,"answer: right
token: 88, 82, 6
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 1.8s","answer: right
token: 75, 74, 1
time: 0.6s","answer: right
token: 355, 74, 1
time: 2.4s",,"answer: right
token: 100, 96, 4
time: 2.8s","answer: right
token: 100, 96, 4
time: 0.7s","answer: right
token: 100, 96, 4
time: 2.7s","answer: right
token: 428, 228, 1
time: 2.2s","answer: right
token: 241, 240, 1
time: 0.9s"
129,下列哪个神经损伤出现“爪形手”,正中神经,桡神经,肌皮神经,尺神经,D,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 4.2s","answer: right
token: 79, 78, 1
time: 0.5s","answer: right
token: 334, 78, 1
time: 2.1s",,"answer: right
token: 108, 104, 4
time: 2.5s","answer: right
token: 203, 104, 99
time: 1.9s","answer: right
token: 108, 104, 4
time: 2.9s","answer: right
token: 478, 230, 1
time: 2.5s","answer: right
token: 243, 242, 1
time: 0.8s"
130,胸导管常注入,右静脉角,左静脉角,上腔静脉,左颈内静,B,"answer: right
token: 82, 81, 1
time: 0.2s",,"answer: right
token: 82, 81, 1
time: 1.3s","answer: right
token: 77, 76, 1
time: 0.5s","answer: right
token: 435, 76, 1
time: 2.7s",,"answer: right
token: 100, 96, 4
time: 2.1s","answer: right
token: 100, 96, 4
time: 0.7s","answer: right
token: 100, 96, 4
time: 2.7s","answer: right
token: 566, 231, 1
time: 4.1s","answer: right
token: 244, 243, 1
time: 0.7s"
131,甲状腺上动脉一般来自,甲状颈干,颈内动脉,颈外动脉,颈总动脉,C,"answer: right
token: 90, 83, 7
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 3.0s","answer: right
token: 79, 78, 1
time: 0.6s","answer: right
token: 377, 78, 1
time: 2.5s",,"answer: right
token: 109, 105, 4
time: 2.3s","answer: right
token: 109, 105, 4
time: 0.7s","answer: right
token: 109, 105, 4
time: 2.5s","answer: right
token: 442, 235, 1
time: 2.5s","answer: wrong (A)
token: 248, 247, 1
time: 0.8s"
132,使肩关节外展的肌是,三角肌,斜方肌,背阔肌,胸大肌,A,"answer: right
token: 85, 84, 1
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 2.0s","answer: right
token: 75, 74, 1
time: 0.5s","answer: right
token: 345, 74, 1
time: 2.1s",,"answer: right
token: 102, 98, 4
time: 2.4s","answer: right
token: 102, 98, 4
time: 0.9s","answer: right
token: 102, 98, 4
time: 1.5s","answer: right
token: 408, 230, 1
time: 1.9s","answer: right
token: 243, 242, 1
time: 0.6s"
133,关于食管裂孔,有迷走神经通过,平第十胸椎水平,有胸导管通过,位于中心腱上,C,"answer: wrong (A)
token: 88, 87, 1
time: 0.2s",,"answer: wrong (A)
token: 88, 87, 1
time: 3.5s","answer: wrong (A)
token: 82, 81, 1
time: 0.7s","answer: wrong (A)
token: 6728, 81, 1
time: 39.2s",,"answer: wrong (A)
token: 111, 107, 4
time: 2.3s","answer: wrong (A)
token: 468, 107, 361
time: 4.1s","answer: wrong (A)
token: 111, 107, 4
time: 1.7s","answer: wrong (B)
token: 2879, 233, 1
time: 21.8s","answer: right
token: 246, 245, 1
time: 0.6s"
134,属于面颅骨的是,蝶骨,枕骨,额骨,下鼻甲,D,"answer: right
token: 84, 79, 5
time: 0.2s",,"answer: right
token: 80, 79, 1
time: 3.3s","answer: right
token: 74, 73, 1
time: 0.7s","answer: right
token: 324, 73, 1
time: 2.2s",,"answer: right
token: 99, 95, 4
time: 2.4s","answer: right
token: 295, 95, 200
time: 2.2s","answer: right
token: 99, 95, 4
time: 2.5s","answer: right
token: 534, 225, 1
time: 2.8s","answer: wrong (A)
token: 238, 237, 1
time: 0.9s"
135,下列哪块肌参与大腿后伸,臀大肌,大收肌,梨状肌,股四头肌,A,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 3.4s","answer: right
token: 82, 81, 1
time: 0.4s","answer: right
token: 287, 81, 1
time: 2.1s",,"answer: right
token: 106, 102, 4
time: 2.3s","answer: right
token: 209, 102, 107
time: 3.0s","answer: right
token: 106, 102, 4
time: 2.7s","answer: right
token: 561, 233, 1
time: 2.7s","answer: right
token: 246, 245, 1
time: 0.7s"
136,肾蒂内的主要结构从前至后依次是,肾静脉、肾盂、肾动脉,肾静脉、肾动脉、肾盂,肾动脉、肾静脉、肾盂,肾动脉、肾盂、肾静脉,B,"answer: right
token: 111, 110, 1
time: 0.2s",,"answer: right
token: 111, 110, 1
time: 0.7s","answer: wrong (C)
token: 108, 107, 1
time: 0.8s","answer: right
token: 422, 107, 1
time: 2.5s",,"answer: right
token: 154, 150, 4
time: 2.4s","answer: right
token: 295, 150, 145
time: 2.2s","answer: right
token: 154, 150, 4
time: 1.6s","answer: right
token: 564, 266, 1
time: 2.5s","answer: right
token: 279, 278, 1
time: 0.6s"
137,有关小隐静脉的说法，正确的是,经外踝后方,最后注入股静脉,沿小腿外侧上行,在足背内侧缘起于足背静脉弓,A,"answer: right
token: 99, 98, 1
time: 0.2s",,"answer: right
token: 99, 98, 1
time: 1.8s","answer: wrong (D)
token: 99, 98, 1
time: 0.9s","answer: right
token: 572, 98, 1
time: 3.0s",,"answer: right
token: 129, 125, 4
time: 2.7s","answer: right
token: 592, 125, 467
time: 4.3s","answer: right
token: 129, 125, 4
time: 1.5s","answer: right
token: 1114, 251, 1
time: 6.0s","answer: wrong (D)
token: 264, 263, 1
time: 0.7s"
138,输精管壶腹位于,盆部,腹股沟部,精索部,睾丸部,A,"answer: right
token: 84, 83, 1
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 1.0s","answer: right
token: 78, 77, 1
time: 0.4s","answer: right
token: 335, 77, 1
time: 2.2s",,"answer: right
token: 98, 94, 4
time: 2.5s","answer: right
token: 160, 94, 66
time: 1.3s","answer: right
token: 98, 94, 4
time: 2.4s","answer: right
token: 457, 230, 1
time: 3.3s","answer: right
token: 243, 242, 1
time: 0.9s"
139,成对的脑颅骨有,蝶骨,枕骨,顶骨,颧骨,C,"answer: right
token: 84, 79, 5
time: 0.3s",,"answer: right
token: 80, 79, 1
time: 0.9s","answer: right
token: 75, 74, 1
time: 0.8s","answer: right
token: 578, 74, 1
time: 3.5s",,"answer: right
token: 99, 95, 4
time: 2.4s","answer: wrong (D)
token: 99, 95, 4
time: 0.8s","answer: right
token: 99, 95, 4
time: 3.4s","answer: right
token: 537, 228, 1
time: 2.9s","answer: right
token: 241, 240, 1
time: 0.8s"
140,肺下界的体表投影在腋中线相交于,第8肋,第6肋,第5肋,第7肋,A,"answer: right
token: 90, 85, 5
time: 0.3s",,"answer: right
token: 86, 85, 1
time: 1.5s","answer: right
token: 82, 81, 1
time: 0.6s","answer: right
token: 389, 81, 1
time: 2.5s",,"answer: right
token: 105, 101, 4
time: 2.3s","answer: wrong (B)
token: 105, 101, 4
time: 0.7s","answer: right
token: 105, 101, 4
time: 2.5s","answer: right
token: 728, 237, 1
time: 4.5s","answer: wrong (D)
token: 250, 249, 1
time: 0.7s"
141,不属于颈外动脉的分支是,面动脉,脑膜中动脉,舌动脉,颞浅动脉,B,"answer: right
token: 86, 85, 1
time: 0.3s",,"answer: right
token: 86, 85, 1
time: 0.5s","answer: right
token: 78, 77, 1
time: 0.7s","answer: right
token: 791, 77, 1
time: 4.4s",,"answer: right
token: 109, 105, 4
time: 2.4s","answer: right
token: 274, 105, 169
time: 2.5s","answer: right
token: 109, 105, 4
time: 2.5s","answer: right
token: 552, 235, 1
time: 2.6s","answer: right
token: 248, 247, 1
time: 0.6s"
142,右主支气管的特点是,粗而短,粗而长,细而短,细而长,A,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 1.5s","answer: right
token: 80, 79, 1
time: 0.4s","answer: right
token: 339, 79, 1
time: 2.4s",,"answer: right
token: 95, 91, 4
time: 2.3s","answer: right
token: 95, 91, 4
time: 0.7s","answer: right
token: 95, 91, 4
time: 2.6s","answer: right
token: 472, 230, 1
time: 2.2s","answer: right
token: 243, 242, 1
time: 0.6s"
143,子宫动脉在距子宫颈外侧约2cm 处行于,输尿管的前上方,输尿管的后下方,输尿管的外侧,输卵管前下方,A,"answer: right
token: 99, 98, 1
time: 0.2s",,"answer: right
token: 99, 98, 1
time: 1.1s","answer: wrong (B)
token: 98, 97, 1
time: 0.6s","answer: right
token: 516, 97, 1
time: 3.1s",,"answer: right
token: 126, 122, 4
time: 2.8s","answer: wrong (B)
token: 257, 122, 135
time: 2.2s","answer: right
token: 126, 122, 4
time: 2.7s","answer: right
token: 692, 248, 1
time: 3.6s","answer: wrong (B)
token: 261, 260, 1
time: 0.8s"
144,下列结构中，哪个不属于屈光装置,虹膜,晶状体,角膜,玻璃体,A,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 0.9s","answer: right
token: 79, 78, 1
time: 0.7s","answer: right
token: 357, 78, 1
time: 2.2s",,"answer: right
token: 105, 101, 4
time: 2.4s","answer: right
token: 182, 101, 81
time: 1.7s","answer: right
token: 105, 101, 4
time: 2.7s","answer: right
token: 543, 230, 1
time: 2.7s","answer: wrong (D)
token: 243, 242, 1
time: 0.6s"
145,直接注入下腔静脉的有,脾静脉,肾静脉,肠系膜下静脉,左睾丸静脉,B,"answer: right
token: 93, 87, 6
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 0.7s","answer: right
token: 83, 82, 1
time: 0.5s","answer: right
token: 391, 82, 1
time: 2.1s",,"answer: right
token: 111, 107, 4
time: 2.1s","answer: right
token: 239, 107, 132
time: 1.5s","answer: right
token: 111, 107, 4
time: 2.9s","answer: right
token: 606, 236, 1
time: 2.9s","answer: right
token: 249, 248, 1
time: 0.8s"
