,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
96,甲创作恶话剧剧本?秋日的私语?于2022 年发表，乙话剧团经甲许可获得该剧本的表演权。2022 年丙话剧团,应经甲与乙话剧团共同许可，并向甲、乙话剧团支付报酬,无须经甲或乙话剧团许可，并向甲、乙话剧团支付报酬,应经甲许可并支付报酬,应经乙话剧团许可并支付报酬,B,"answer: wrong (C)
token: 159, 158, 1
time: 0.2s",,"answer: wrong (C)
token: 159, 158, 1
time: 0.8s","answer: wrong (C)
token: 164, 163, 1
time: 2.4s",,,,"answer: wrong (C)
token: 223, 219, 4
time: 0.7s","answer: wrong (C)
token: 223, 219, 4
time: 2.7s","answer: wrong (D)
token: 3629, 312, 1
time: 18.7s",
97,甲委托乙公司将一批货物运往A地。后甲将运输途中的货物卖给丙，双方对风险的承担没有约定。甲、丙签订买卖合同后，该批货物毁损、灭失的风险,自货物运抵A地时起由丙承担,自货物交付给乙公司时起由丙承担,自货款付清时起由丙承担,自买卖合同成立时起由丙承担,D,"answer: right
token: 157, 146, 11
time: 0.3s",,"answer: right
token: 147, 146, 1
time: 0.7s","answer: right
token: 148, 147, 1
time: 2.4s",,,,"answer: wrong (A)
token: 598, 203, 395
time: 4.1s","answer: right
token: 207, 203, 4
time: 2.6s","answer: right
token: 1198, 294, 1
time: 8.2s",
98,下列关于强奸罪的说法中，正确的是,强奸罪的犯罪主体不可以是女性,强奸罪的犯罪对象可以是男性,强奸引起被害人自杀的，不属于强奸“致使被害人死亡”,只要与幼女发生性关系就应以强奸罪论处,C,"answer: right
token: 119, 118, 1
time: 0.2s",,"answer: right
token: 119, 118, 1
time: 1.0s","answer: wrong (B)
token: 124, 123, 1
time: 1.6s",,,,"answer: wrong (A)
token: 557, 171, 386
time: 3.4s","answer: right
token: 175, 171, 4
time: 2.7s","answer: wrong (D)
token: 3942, 272, 1
time: 30.6s",
99,以下选项中，属于邻接权客体的是,计算机软件,即兴演讲,具有独特造型的建筑物,瑜伽录像制品,D,"answer: right
token: 98, 91, 7
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 85, 84, 1
time: 1.4s",,,,"answer: right
token: 386, 115, 271
time: 2.9s","answer: right
token: 119, 115, 4
time: 2.3s","answer: right
token: 834, 237, 1
time: 6.6s",
100,在创造专利申请文件中，确定专利权保护范围的主要依据是,说明书,说明书摘要,请求书,权利要求书,D,"answer: right
token: 92, 85, 7
time: 0.3s",,"answer: right
token: 86, 85, 1
time: 1.6s","answer: right
token: 81, 80, 1
time: 1.6s",,,,"answer: right
token: 115, 111, 4
time: 0.7s","answer: right
token: 115, 111, 4
time: 2.6s","answer: right
token: 457, 233, 1
time: 2.5s",
101,关于我国刑法溯及力的适用，下列表述中正确的是（ ）。,司法解释应适用从新兼从轻原则,处刑较轻是指法院判处的宣告刑较轻,应以“审判时”作为新旧法选择适用的判断基础,按照审判监督程序重新审判的案件适用行为时的法律,D,"answer: right
token: 135, 134, 1
time: 0.2s",,"answer: right
token: 135, 134, 1
time: 0.8s","answer: right
token: 129, 128, 1
time: 1.6s",,,,"answer: wrong (A)
token: 590, 179, 411
time: 3.5s","answer: right
token: 183, 179, 4
time: 3.0s","answer: wrong (C)
token: 1379, 276, 1
time: 8.8s",
102,犯罪分子为日后向甲勒索财物，用枪威逼甲杀死一名路人并录像。甲的杀人行为属于（ ）。,正当防卫,紧急避险,自救行为,犯罪行为,D,"answer: right
token: 115, 108, 7
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 1.2s","answer: right
token: 105, 104, 1
time: 1.5s",,,,"answer: right
token: 144, 140, 4
time: 0.9s","answer: right
token: 144, 140, 4
time: 2.8s","answer: right
token: 659, 252, 1
time: 5.9s",
103,下列情形，应当认定为入户抢劫的是（ ）。,甲冒充煤气抄表员进入受害人家中实施抢劫,客户服务员乙进入客人入住的酒店房间实施抢劫,丙入户盗窃后将追赶的失主在公寓楼道内打成重伤,丁在房屋中介人员带领其进入他人居住的出租房内查看时发现贵重财物，实施抢劫,A,"answer: right
token: 141, 140, 1
time: 0.2s",,"answer: right
token: 141, 140, 1
time: 0.6s","answer: right
token: 150, 149, 1
time: 1.5s",,,,"answer: right
token: 645, 211, 434
time: 3.3s","answer: right
token: 730, 211, 519
time: 10.1s","answer: right
token: 1100, 299, 1
time: 7.1s",
104,下列关于包庇罪的表述，正确的是（ ）。,行为方式必须是作为,行为主体必须是特殊主体,行为时间必须发生在审查起诉之后,行为对象必须是判决确定的犯罪分子,A,"answer: right
token: 107, 106, 1
time: 0.3s",,"answer: right
token: 107, 106, 1
time: 0.7s","answer: wrong (B)
token: 104, 103, 1
time: 1.5s",,,,"answer: right
token: 527, 145, 382
time: 3.5s","answer: right
token: 149, 145, 4
time: 2.5s","answer: right
token: 2145, 249, 1
time: 16.0s",
105,我国刑法规定，故意杀人，情节较轻的，处三年以上十年以下有期徒刑，本条规定属于故意杀人罪的（ ）。,修正的犯罪构成,标准的犯罪构成,加重的犯罪构成,减轻的犯罪构成,D,"answer: right
token: 119, 111, 8
time: 0.3s",,"answer: right
token: 112, 111, 1
time: 1.0s","answer: right
token: 111, 110, 1
time: 1.5s",,,,"answer: right
token: 492, 161, 331
time: 3.0s","answer: right
token: 165, 161, 4
time: 2.7s","answer: right
token: 665, 257, 1
time: 3.9s",
106,下列选项中，应认定为敲诈勒索罪的是（ ）。,冒充人民警察敲诈他人巨额财物,敲诈勒索亲属财物但获得对方谅解,以在网上发贴相要挟获得职务晋升,以公开不雅视频相要挟向他人借巨款后无力偿还,A,"answer: right
token: 125, 124, 1
time: 0.2s",,"answer: right
token: 125, 124, 1
time: 0.8s","answer: right
token: 129, 128, 1
time: 1.6s",,,,"answer: right
token: 589, 175, 414
time: 4.3s","answer: right
token: 179, 175, 4
time: 3.4s","answer: wrong (D)
token: 3634, 276, 1
time: 31.8s",
107,下列关于管制的描述，不正确的是（ ）。,在劳动中同工同酬,依法实行社区矫正,可同时适用禁止令,刑期从判决宣告之日起计算,D,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 0.7s","answer: wrong (A)
token: 97, 96, 1
time: 1.5s",,,,"answer: wrong (A)
token: 447, 130, 317
time: 2.9s","answer: wrong (A)
token: 134, 130, 4
time: 2.5s","answer: right
token: 1099, 244, 1
time: 7.5s",
