,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
115,位于巴西里约热内卢（西经43°12'，南纬22°54'）的一位天文爱好者，在清晨大约6点抬头看到月亮位于头顶正上方，这天最可能是农历的,十七,初九,廿三,廿八,C,"answer: wrong (A)
token: 121, 120, 1
time: 0.2s",,"answer: right
token: 121, 120, 1
time: 0.7s","answer: wrong (A)
token: 121, 120, 1
time: 0.6s",,,"answer: right
token: 431, 149, 282
time: 7.7s","answer: wrong (B)
token: 570, 149, 421
time: 4.5s","answer: right
token: 364, 149, 215
time: 7.9s"
116,2019年8月，业余天文学家杰纳迪·鲍里索夫发现了一个类似彗星的天体，经确认它是目前已知的第（）个来自太阳系之外的天体,二,三,四,一,A,"answer: right
token: 114, 113, 1
time: 0.2s",,"answer: right
token: 114, 113, 1
time: 0.6s","answer: wrong (C)
token: 106, 105, 1
time: 0.6s",,,"answer: right
token: 141, 137, 4
time: 3.9s","answer: wrong (D)
token: 141, 137, 4
time: 0.8s","answer: right
token: 141, 137, 4
time: 2.7s"
117,在中国古典神话故事《西游记》中，孙悟空手持一根如意金箍棒，重一万三千五百斤。平时孙悟空会把金箍棒变成“绣花针”大小放在耳朵里。与这根“绣花针”的密度最为接近的天体是,参宿四,天狼星伴星,织女星,蟹状星云中心星,B,"answer: right
token: 139, 138, 1
time: 0.3s",,"answer: right
token: 139, 138, 1
time: 0.8s","answer: right
token: 144, 143, 1
time: 0.6s",,,"answer: wrong (A)
token: 546, 186, 360
time: 9.2s","answer: wrong (A)
token: 556, 186, 370
time: 3.8s","answer: wrong (A)
token: 734, 186, 548
time: 9.8s"
118,使用一台口径为90mm，焦距为900mm的折射望远镜观测月球，配套以下哪个目镜能够恰好使整个月球充满视野,视野为60°的25mm目镜,视野为40°的10mm目镜,视野为40°的25mm目镜,视野为40°的6.5mm目镜,B,"answer: right
token: 149, 148, 1
time: 0.3s",,"answer: right
token: 149, 148, 1
time: 0.7s","answer: wrong (D)
token: 145, 144, 1
time: 0.6s",,,"answer: wrong (A)
token: 647, 166, 481
time: 9.5s","answer: wrong (A)
token: 726, 166, 560
time: 4.0s","answer: wrong (A)
token: 632, 166, 466
time: 8.4s"
119,通常认为白矮星的质量上限为1.44个太阳质量，而稳定恒星的质量上限约为（）个太阳质量,8,190,150,290,C,"answer: right
token: 107, 101, 6
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 0.7s","answer: right
token: 100, 99, 1
time: 0.7s",,,"answer: right
token: 122, 118, 4
time: 2.8s","answer: wrong (B)
token: 122, 118, 4
time: 0.7s","answer: right
token: 122, 118, 4
time: 1.7s"
120,在火星上观测地球与太阳的距离最大时可达,46,26,36,76,A,"answer: wrong (D)
token: 86, 81, 5
time: 0.3s",,"answer: wrong (D)
token: 82, 81, 1
time: 1.3s","answer: wrong (B)
token: 82, 81, 1
time: 0.7s",,,"answer: right
token: 419, 92, 327
time: 8.3s","answer: wrong (C)
token: 367, 92, 275
time: 2.9s","answer: right
token: 258, 92, 166
time: 4.7s"
121,已知当前的宇宙背景辐射温度为273K，那么红移为5的地方的宇宙背景辐射温度约为,1092K,1638K,273K,1365K,B,"answer: wrong (A)
token: 116, 108, 8
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 0.7s","answer: wrong (A)
token: 104, 103, 1
time: 0.7s",,,"answer: right
token: 273, 122, 151
time: 4.2s","answer: right
token: 280, 122, 158
time: 1.9s","answer: wrong (A)
token: 259, 122, 137
time: 4.6s"
122,三月份的哪个时段适合观测水星,黎明时分,日落后3小时,午夜,黄昏时分,D,"answer: wrong (B)
token: 91, 85, 6
time: 0.2s",,"answer: wrong (A)
token: 86, 85, 1
time: 0.9s","answer: wrong (A)
token: 82, 81, 1
time: 0.8s",,,"answer: right
token: 107, 103, 4
time: 2.6s","answer: wrong (A)
token: 207, 103, 104
time: 1.5s","answer: right
token: 107, 103, 4
time: 2.5s"
123,2018年1月31日除发生了月全食外，还上演了谷神星冲日天象，下一次谷神星冲日将发生在,12/10/2018,31/05/2019,09/09/2020,25/03/2020,D,"answer: wrong (B)
token: 141, 140, 1
time: 0.2s",,"answer: right
token: 141, 140, 1
time: 0.6s","answer: wrong (B)
token: 138, 137, 1
time: 0.7s",,,"answer: wrong (A)
token: 326, 136, 190
time: 5.9s","answer: wrong (A)
token: 514, 136, 378
time: 3.2s","answer: wrong (B)
token: 140, 136, 4
time: 2.6s"
124,春季大三角、夏季大三角、冬季大三角的9颗亮星中，与北天极角距离最小的是,参宿四,织女星,大角星,天津四,D,"answer: wrong (B)
token: 106, 101, 5
time: 0.2s",,"answer: wrong (B)
token: 102, 101, 1
time: 0.6s","answer: wrong (B)
token: 97, 96, 1
time: 0.6s",,,"answer: right
token: 385, 120, 265
time: 7.4s","answer: wrong (A)
token: 515, 120, 395
time: 3.8s","answer: wrong (A)
token: 404, 120, 284
time: 6.1s"
125,宇宙微波背景辐射的谱线轮廓形状是,正弦曲线,黑体谱,幂律谱,抛物线,B,"answer: right
token: 93, 87, 6
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 3.0s","answer: right
token: 83, 82, 1
time: 0.7s",,,"answer: right
token: 114, 110, 4
time: 2.7s","answer: right
token: 114, 110, 4
time: 0.7s","answer: right
token: 114, 110, 4
time: 2.4s"
126,2018年1月31日的月全食发生期间，以下梅西叶天体中与月球角距离最近的是,M37,M47,M76,M44,B,"answer: wrong (D)
token: 106, 101, 5
time: 0.3s",,"answer: wrong (D)
token: 102, 101, 1
time: 2.9s","answer: wrong (A)
token: 99, 98, 1
time: 0.6s",,,"answer: wrong (A)
token: 407, 108, 299
time: 8.6s","answer: wrong (D)
token: 501, 108, 393
time: 3.6s","answer: wrong (D)
token: 112, 108, 4
time: 2.6s"
127,北斗一（天枢）与北极星的角距离大约是,70°,30°,50°,10°,B,"answer: wrong (A)
token: 96, 90, 6
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 3.4s","answer: wrong (D)
token: 88, 87, 1
time: 0.7s",,,"answer: right
token: 171, 96, 75
time: 3.9s","answer: wrong (C)
token: 100, 96, 4
time: 0.7s","answer: right
token: 100, 96, 4
time: 2.5s"
128,1850年，普森注意到，星等和亮度(单位面积上接受到的辐射能)有一定的关系---星等按等差级数增长时，亮度按等比级数减小。根据这一规律，1等星应当比6等星大概亮(),100000倍,5倍,100倍,32倍,C,"answer: right
token: 146, 139, 7
time: 0.3s",,"answer: right
token: 140, 139, 1
time: 0.7s","answer: wrong (A)
token: 137, 136, 1
time: 0.7s",,,"answer: right
token: 316, 162, 154
time: 5.4s","answer: right
token: 405, 162, 243
time: 3.3s","answer: wrong (A)
token: 345, 162, 183
time: 4.6s"
129,由欧空局主导研制的GAIA探测器是由以下哪种火箭发射入轨的,美国Falcon火箭,中国长征火箭,欧洲Ariane火箭,俄罗斯Soyuz火箭,D,"answer: wrong (C)
token: 113, 103, 10
time: 0.3s",,"answer: right
token: 104, 103, 1
time: 0.8s","answer: wrong (C)
token: 94, 93, 1
time: 0.6s",,,"answer: right
token: 141, 137, 4
time: 2.4s","answer: wrong (C)
token: 141, 137, 4
time: 0.7s","answer: right
token: 141, 137, 4
time: 2.4s"
130,以下哪个项目不是我国重大科技基础设施建设“十三五”规划项目,高精度地基授时系统,12米级口径光学/红外望远镜,500米口径球面射电望远镜,空间环境地基监测网,C,"answer: right
token: 116, 115, 1
time: 0.2s",,"answer: right
token: 116, 115, 1
time: 0.8s","answer: wrong (A)
token: 112, 111, 1
time: 0.6s",,,"answer: right
token: 262, 142, 120
time: 4.1s","answer: wrong (A)
token: 378, 142, 236
time: 2.0s","answer: right
token: 146, 142, 4
time: 2.5s"
131,一位天文学家和一位同学相约观测织女星。某天晚上的某个时刻，天文学家在格林尼治天文台观测到了织女星上中天，那么此后多久这位同学将在北京天文馆（116°20′E，39°56′N）观测到织女星上中天,16小时15分,8小时15分,7小时44分,16小时12分,A,"answer: wrong (C)
token: 164, 156, 8
time: 0.2s",,"answer: wrong (C)
token: 157, 156, 1
time: 0.7s","answer: wrong (C)
token: 159, 158, 1
time: 0.8s",,,"answer: wrong (D)
token: 533, 183, 350
time: 8.8s","answer: wrong (C)
token: 533, 183, 350
time: 3.3s","answer: right
token: 649, 183, 466
time: 10.9s"
132,到目前为止，在距离我们太阳系10pc的范围之内，天文观测已经证实存在的数目最多的是以下哪类恒星,O型,G型,M型,褐矮星,C,"answer: right
token: 101, 97, 4
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 0.5s","answer: right
token: 95, 94, 1
time: 0.6s",,,"answer: right
token: 128, 124, 4
time: 2.3s","answer: right
token: 128, 124, 4
time: 0.8s","answer: right
token: 128, 124, 4
time: 2.5s"
133,2020年一颗广受关注的大彗星——新智彗星C/2020F3(NEOWISE)，其公转周期约为7000，则它的轨道半长径最接近（）au,3.6,36,360,3600,C,"answer: wrong (B)
token: 130, 125, 5
time: 0.3s",,"answer: right
token: 126, 125, 1
time: 0.6s","answer: wrong (D)
token: 124, 123, 1
time: 0.7s",,,"answer: wrong (A)
token: 283, 134, 149
time: 4.7s","answer: wrong (A)
token: 271, 134, 137
time: 1.7s","answer: wrong (A)
token: 278, 134, 144
time: 4.5s"
134,以下说法不正确的是,由中国运载火箭技术研究院研制的长征五号系列运载火箭属于无毒、无污染、高性能、大推力的大型液体运载火箭,选择在中午发射“胖五”的原因之一是考虑到卫星太阳帆板与太阳光线的相对关系，即有利于卫星充电,2019年12月27日，昵称“胖五”的长征五号遥三运载火箭升空，在星箭成功分离后顺利将实践二十号卫星送入预定轨道,发射“胖五”的文昌是我国纬度最低、唯一靠海的发射场，也是我国首个低纬度发射场,B,"answer: wrong (C)
token: 198, 197, 1
time: 0.2s",,"answer: right
token: 198, 197, 1
time: 2.2s","answer: right
token: 202, 201, 1
time: 0.7s",,,"answer: wrong (A)
token: 530, 287, 243
time: 6.0s","answer: wrong (A)
token: 725, 287, 438
time: 3.6s","answer: right
token: 291, 287, 4
time: 2.5s"
135,M15中所包含的恒星最可能是（）的恒星,低金属丰度且年轻,低金属丰度且年老,高金属丰度且年轻,高金属丰度且年老,B,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 0.8s","answer: right
token: 97, 96, 1
time: 0.8s",,,"answer: right
token: 129, 125, 4
time: 2.3s","answer: right
token: 360, 125, 235
time: 2.8s","answer: right
token: 129, 125, 4
time: 3.5s"
136,以下哪项英文缩写不属于三大国际天文奥林匹克赛事,APAO,AAO,IAO,IOAA,B,"answer: wrong (A)
token: 80, 79, 1
time: 0.3s",,"answer: right
token: 80, 79, 1
time: 0.7s","answer: wrong (A)
token: 80, 79, 1
time: 0.7s",,,"answer: right
token: 107, 103, 4
time: 2.4s","answer: right
token: 313, 103, 210
time: 2.1s","answer: wrong (A)
token: 107, 103, 4
time: 2.7s"
137,已知一颗恒星的光度是太阳的4倍，从地球上探测到这颗恒星的流量密度为3.05×10^{-14}W/m2，则这颗恒星到地球的距离约为,4×10^{15m},1×10^{18}m,6×10^{19}m,8×10^{24}m,C,"answer: wrong (B)
token: 159, 147, 12
time: 0.3s",,"answer: wrong (B)
token: 148, 147, 1
time: 2.9s","answer: wrong (D)
token: 2934, 147, 2787
time: 10.3s",,,"answer: wrong (D)
token: 681, 169, 512
time: 9.2s","answer: wrong (D)
token: 580, 169, 411
time: 2.8s","answer: wrong (A)
token: 636, 169, 467
time: 8.0s"
138,如果星团中包含的恒星在有效温度约5500K时脱离主序，那么星团的年龄最接近,1000万年,1亿年,100亿年,1000亿年,C,"answer: wrong (B)
token: 117, 111, 6
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 3.1s","answer: right
token: 110, 109, 1
time: 0.7s",,,"answer: right
token: 358, 123, 235
time: 5.8s","answer: right
token: 415, 123, 292
time: 2.8s","answer: wrong (A)
token: 297, 123, 174
time: 7.8s"
139,下列星座中不相邻的是,室女座与后发座,宝瓶座与南鱼座,英仙座与飞马座,天龙座与武仙座,C,"answer: wrong (D)
token: 98, 97, 1
time: 0.3s",,"answer: wrong (D)
token: 98, 97, 1
time: 3.7s","answer: wrong (D)
token: 92, 91, 1
time: 0.8s",,,"answer: right
token: 120, 116, 4
time: 2.3s","answer: wrong (A)
token: 363, 116, 247
time: 2.4s","answer: right
token: 120, 116, 4
time: 1.5s"
140,北极圈的纬度为北纬,66°34′,73°26′,63°26′,76°34′,A,"answer: right
token: 97, 96, 1
time: 0.2s",,"answer: right
token: 97, 96, 1
time: 1.2s","answer: right
token: 93, 92, 1
time: 0.6s",,,"answer: right
token: 100, 96, 4
time: 3.0s","answer: right
token: 100, 96, 4
time: 0.7s","answer: right
token: 100, 96, 4
time: 2.6s"
141,岁差现象最早是古希腊的喜帕恰斯发现的，在中国古代也有人独立发现，他是,张子信,秦九韶,虞喜,张衡,C,"answer: right
token: 103, 97, 6
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 0.8s","answer: right
token: 92, 91, 1
time: 0.6s",,,"answer: right
token: 127, 123, 4
time: 2.4s","answer: right
token: 127, 123, 4
time: 0.8s","answer: right
token: 127, 123, 4
time: 2.0s"
142,要在农历十六观测到月掩昴星团，以下四个月份中只可能发生在,11月,5月,2月,8月,A,"answer: right
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 2.0s","answer: right
token: 90, 89, 1
time: 0.5s",,,"answer: right
token: 499, 106, 393
time: 11.5s","answer: right
token: 573, 106, 467
time: 4.7s","answer: right
token: 286, 106, 180
time: 5.5s"
143,2022年年中，欧洲宇航局计划发射的木星冰质卫星探测器是,JUICE,JUNO,HALO,DART,A,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.4s","answer: right
token: 87, 86, 1
time: 0.5s",,,"answer: right
token: 109, 105, 4
time: 2.6s","answer: right
token: 109, 105, 4
time: 1.5s","answer: right
token: 109, 105, 4
time: 2.6s"
144,恒星核反应耗尽其内部燃料所需的时间叫核时标，取决于恒星的质量和光度。已知太阳的核时标约为2.5×10^{10}年，一颗主序星的质量是太阳的10倍，光度是太阳的300倍，其核时标约为,7.5×10^{8}年,7.5×10^{10}年,8.3×10^{8}年,8.3×10^{10}年,C,"answer: wrong (A)
token: 178, 177, 1
time: 0.2s",,"answer: right
token: 178, 177, 1
time: 1.5s","answer: right
token: 175, 174, 1
time: 0.6s",,,"answer: right
token: 455, 205, 250
time: 5.8s","answer: right
token: 643, 205, 438
time: 3.4s","answer: right
token: 389, 205, 184
time: 5.0s"
145,2022年3月从天宫空间站返回的3名航天员不包括,翟志刚,聂海胜,王亚平,叶光富,B,"answer: wrong (A)
token: 99, 98, 1
time: 0.2s",,"answer: right
token: 99, 98, 1
time: 1.7s","answer: right
token: 92, 91, 1
time: 0.8s",,,"answer: right
token: 113, 109, 4
time: 2.5s","answer: right
token: 238, 109, 129
time: 1.8s","answer: right
token: 113, 109, 4
time: 1.8s"
146,中国古人用测量正午时太阳影长的方式来确定二十四节气的日期，请问在哪一个节气观测到的日影长度最短,秋分,夏至,立冬,冬至,B,"answer: right
token: 107, 102, 5
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 1.1s","answer: right
token: 95, 94, 1
time: 0.6s",,,"answer: right
token: 133, 129, 4
time: 2.4s","answer: right
token: 177, 129, 48
time: 1.1s","answer: right
token: 133, 129, 4
time: 2.4s"
147,使用2块凸透镜可以制作一架开普勒式望远镜。在物镜和目镜之间插入一块凹透镜能够进一步提高望远镜的放大倍数。使用这架望远镜观察远处正立的字母p，在目镜中看到的形状是,q,p,b,d,D,"answer: wrong (A)
token: 124, 123, 1
time: 0.2s",,"answer: right
token: 124, 123, 1
time: 0.8s","answer: right
token: 122, 121, 1
time: 0.4s",,,"answer: right
token: 450, 160, 290
time: 6.9s","answer: right
token: 546, 160, 386
time: 3.9s","answer: wrong (A)
token: 584, 160, 424
time: 10.6s"
148,以下彗星中2018年回归近日点的是,62P/Tsuchinshanl,C/2016R2,2P/Encke,1P/Halley,C,"answer: right
token: 108, 100, 8
time: 0.3s",,"answer: wrong (A)
token: 101, 100, 1
time: 1.9s","answer: wrong (A)
token: 99, 98, 1
time: 0.7s",,,"answer: right
token: 114, 110, 4
time: 2.2s","answer: wrong (A)
token: 312, 110, 202
time: 2.8s","answer: wrong (A)
token: 114, 110, 4
time: 2.6s"
149,太阳位于银河系中的哪个组成部分里,银盘,银心,核球,银晕,C,"answer: wrong (A)
token: 84, 83, 1
time: 0.3s",,"answer: wrong (A)
token: 84, 83, 1
time: 1.6s","answer: wrong (A)
token: 78, 77, 1
time: 0.7s",,,"answer: wrong (A)
token: 100, 96, 4
time: 2.6s","answer: wrong (A)
token: 100, 96, 4
time: 0.9s","answer: wrong (A)
token: 100, 96, 4
time: 1.7s"
150,以下哪一架望远镜没有用来做与搜寻地外文明有关的项目,绿堤(GreenBank)望远镜,阿雷西沃(Arecibo)望远镜,FAST望远镜,SOHO望远镜,D,"answer: right
token: 110, 109, 1
time: 0.2s",,"answer: right
token: 110, 109, 1
time: 0.6s","answer: right
token: 106, 105, 1
time: 0.7s",,,"answer: right
token: 142, 138, 4
time: 2.1s","answer: right
token: 241, 138, 103
time: 1.6s","answer: right
token: 142, 138, 4
time: 2.5s"
151,美国航天局（NASA）于2019年宣布超期服役的火星探测器结束使命，它的名字是,机遇号,朱雀号,勇气号,水手1号,A,"answer: right
token: 106, 105, 1
time: 0.2s",,"answer: right
token: 106, 105, 1
time: 0.6s","answer: right
token: 98, 97, 1
time: 0.4s",,,"answer: right
token: 124, 120, 4
time: 2.2s","answer: right
token: 212, 120, 92
time: 1.3s","answer: right
token: 124, 120, 4
time: 2.5s"
152,在木星轨道位置可以观测到4颗类地行星凌日，那么发生凌日时下列哪一个的视直径最大,火星,水星,地球,金星,C,"answer: right
token: 104, 99, 5
time: 0.2s",,"answer: wrong (D)
token: 100, 99, 1
time: 0.9s","answer: wrong (D)
token: 92, 91, 1
time: 0.6s",,,"answer: right
token: 610, 120, 490
time: 10.2s","answer: right
token: 501, 120, 381
time: 4.3s","answer: wrong (A)
token: 587, 120, 467
time: 10.4s"
153,以下恒星中看上去最暗的是,织女星,大角星,北落师门,天狼星,C,"answer: right
token: 90, 83, 7
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 1.4s","answer: right
token: 78, 77, 1
time: 0.6s",,,"answer: right
token: 100, 96, 4
time: 2.8s","answer: right
token: 281, 96, 185
time: 2.2s","answer: right
token: 100, 96, 4
time: 2.7s"
154,中国古代曾发展出自己独特的天文体系，我们现在所说的“农历”就是指过去数千年来我国一直沿用的历法系统，“农历”是什么类型的历法,阳历,阴历,阴阳合历,和现在的公历相同,C,"answer: right
token: 120, 112, 8
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 3.0s","answer: right
token: 112, 111, 1
time: 0.6s",,,"answer: right
token: 250, 152, 98
time: 4.5s","answer: right
token: 254, 152, 102
time: 2.0s","answer: right
token: 156, 152, 4
time: 3.1s"
155,下列选项中，在地球表面观测，使用天文望远镜无法看到的是,水星相位,太阳日冕,月面莫斯科海,火星卫星,C,"answer: wrong (D)
token: 97, 96, 1
time: 0.2s",,"answer: right
token: 97, 96, 1
time: 2.9s","answer: wrong (D)
token: 89, 88, 1
time: 0.7s",,,"answer: wrong (B)
token: 123, 119, 4
time: 2.1s","answer: wrong (A)
token: 404, 119, 285
time: 3.0s","answer: wrong (A)
token: 470, 119, 351
time: 9.6s"
156,下列哪个选项不是大爆炸宇宙学理论的证据,轻元素的比例,宇宙微波背景辐射,哈勃定律,暴胀理论,D,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 8.0s","answer: right
token: 84, 83, 1
time: 0.3s",,,"answer: right
token: 280, 122, 158
time: 4.9s","answer: wrong (A)
token: 391, 122, 269
time: 2.9s","answer: right
token: 126, 122, 4
time: 3.0s"
157,超新星爆发后光度会缓慢下降，这个过程中光度能量的主要来源是,核裂变,放射性元素衰变,周围物质散射超新星爆发时的光,核聚变,B,"answer: right
token: 117, 108, 9
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 3.3s","answer: right
token: 97, 96, 1
time: 0.3s",,,"answer: right
token: 135, 131, 4
time: 2.4s","answer: right
token: 135, 131, 4
time: 0.7s","answer: right
token: 135, 131, 4
time: 2.4s"
158,以下说法不正确的是,欧洲南方天文台将在夏威夷建设欧洲极大望远镜（E-ELT），其建成后将成为世界上最大的光学/红外波段望远镜,中国计划于2020年发射火星探测卫星，预计2021年抵达火星,不久前，天文学家利用凌星法发现40光年外有7颗类地行星在围绕着TRAPPIST-1恒星运动,2016年9月，欧洲空间局发布了盖亚天文卫星的第一批数据，其中包含了超过十亿颗恒星的位置信息,A,"answer: right
token: 189, 188, 1
time: 0.2s",,"answer: right
token: 189, 188, 1
time: 2.8s","answer: wrong (B)
token: 187, 186, 1
time: 0.7s",,,"answer: right
token: 651, 260, 391
time: 7.5s","answer: right
token: 576, 260, 316
time: 3.3s","answer: right
token: 264, 260, 4
time: 2.4s"
159,南河三和北河三分别位于天球上那个大圆的两侧,银道,其他三个选项都不正确,天赤道,黄道,D,"answer: wrong (C)
token: 100, 94, 6
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 0.5s","answer: wrong (C)
token: 86, 85, 1
time: 0.6s",,,"answer: right
token: 114, 110, 4
time: 2.3s","answer: right
token: 430, 110, 320
time: 4.3s","answer: right
token: 114, 110, 4
time: 2.2s"
160,以下流星雨中，2018年极大期间的月相最有利于观测的是,英仙座流星雨,宝瓶座η流星雨,双子座流星雨,小熊座流星雨,A,"answer: wrong (C)
token: 104, 103, 1
time: 0.2s",,"answer: right
token: 104, 103, 1
time: 1.0s","answer: wrong (C)
token: 102, 101, 1
time: 0.6s",,,"answer: right
token: 424, 128, 296
time: 7.3s","answer: right
token: 455, 128, 327
time: 3.2s","answer: right
token: 422, 128, 294
time: 7.1s"
161,瑞典皇家科学院将2017年诺贝尔奖授予美国科学家雷纳·韦斯、巴里·巴里什和吉普·索恩，以表彰他们对探测（）做出的贡献,暗能量,暗物质,引力波,中微子,C,"answer: right
token: 120, 119, 1
time: 0.2s",,"answer: right
token: 120, 119, 1
time: 1.1s","answer: right
token: 113, 112, 1
time: 0.6s",,,"answer: right
token: 159, 155, 4
time: 2.8s","answer: right
token: 159, 155, 4
time: 0.7s","answer: right
token: 159, 155, 4
time: 2.5s"
162,以下关于双子座流星雨说法错误的是,流量大且稳定,极大出现在12月中旬,2017年月光对观测的影响不大,流星体速度较快,D,"answer: wrong (C)
token: 101, 100, 1
time: 0.2s",,"answer: right
token: 101, 100, 1
time: 1.3s","answer: wrong (B)
token: 96, 95, 1
time: 0.7s",,,"answer: right
token: 126, 122, 4
time: 2.6s","answer: wrong (C)
token: 458, 122, 336
time: 3.2s","answer: right
token: 126, 122, 4
time: 2.7s"
163,大角星的视星等为,-1等,1等,0等,2等,C,"answer: wrong (A)
token: 80, 79, 1
time: 0.2s",,"answer: wrong (A)
token: 80, 79, 1
time: 3.2s","answer: wrong (B)
token: 76, 75, 1
time: 0.5s",,,"answer: right
token: 88, 84, 4
time: 2.4s","answer: wrong (B)
token: 119, 84, 35
time: 1.0s","answer: right
token: 88, 84, 4
time: 2.6s"
164,使用一架赤道式望远镜开启自动跟踪观测正东方地平线附近一颗恒星。经过一段时间发现在望远镜视场内星像向北侧漂移。若将望远镜指向正南附近一颗恒星，经过一段时间视场内星像在南北方向几乎没有偏移。这说明望远镜极轴指向偏,低,左,高,右,C,"answer: wrong (A)
token: 143, 142, 1
time: 0.2s",,"answer: wrong (A)
token: 143, 142, 1
time: 0.9s","answer: wrong (A)
token: 137, 136, 1
time: 0.5s",,,"answer: wrong (A)
token: 603, 193, 410
time: 9.9s","answer: wrong (B)
token: 656, 193, 463
time: 4.4s","answer: wrong (A)
token: 412, 193, 219
time: 6.8s"
