,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
158,下列句子有语病的一句是,学习了《小学生守则》后，我受到了深刻的教育。,烤着火，大家的手逐渐温暖起来。,我虽然这么用功，但是成绩仍然不如你。,爸爸在外语学院工作，会说三四国的英语。,A,"answer: wrong (D)
token: 121, 120, 1
time: 0.6s",,"answer: wrong (D)
token: 121, 120, 1
time: 0.9s","answer: wrong (D)
token: 118, 117, 1
time: 0.7s",,,,"answer: wrong (D)
token: 287, 163, 124
time: 1.9s",
159,被誉为“东方之珠”的是下列哪座城市,南京,澳门,上海,香港,D,"answer: right
token: 92, 86, 6
time: 0.6s",,"answer: right
token: 87, 86, 1
time: 1.2s","answer: right
token: 75, 74, 1
time: 0.9s",,,,"answer: right
token: 101, 97, 4
time: 0.8s",
160,下列哪篇童话不是出自《安徒生童话集》,《白雪公主》,《皇帝的新装》,《海的女儿》,《丑小鸭》,A,"answer: right
token: 95, 94, 1
time: 0.4s",,"answer: right
token: 95, 94, 1
time: 1.7s","answer: right
token: 92, 91, 1
time: 0.8s",,,,"answer: right
token: 166, 120, 46
time: 1.0s",
161,“熄火连三月，家书抵万金”古代书信通过邮驿传递。唐代管理这类工作的中央管理机构是,中书省,尚书省,下书省,门下省,B,"answer: right
token: 107, 101, 6
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 0.8s","answer: right
token: 100, 99, 1
time: 0.7s",,,,"answer: right
token: 324, 125, 199
time: 2.7s",
162,与“暮色”对仗最为工整的词是,朝阳,朝晖,朝霞,清晨,B,"answer: wrong (A)
token: 84, 83, 1
time: 0.4s",,"answer: right
token: 84, 83, 1
time: 1.2s","answer: right
token: 77, 76, 1
time: 0.7s",,,,"answer: wrong (A)
token: 442, 99, 343
time: 3.4s",
163,“已是悬崖百丈冰，犹有花枝俏”这两句词描写的是,秋天景色,冬天景色,夏天景色,春天景色,B,"answer: right
token: 93, 92, 1
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 1.3s","answer: right
token: 88, 87, 1
time: 0.7s",,,,"answer: right
token: 217, 116, 101
time: 1.5s",
164,我们常说的“十八般武艺”最初指的是什么,十八种技艺,使用十八种兵器的技能,十八种武术动作,十八种环境,B,"answer: right
token: 95, 94, 1
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 1.3s","answer: right
token: 89, 88, 1
time: 0.6s",,,,"answer: right
token: 121, 117, 4
time: 0.7s",
165,“会当凌绝顶，一览众山小”是杜甫的名句，诗人登上了哪座山发出了这样的感慨,泰山,黄山,衡山,华山,A,"answer: right
token: 100, 99, 1
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 2.2s","answer: right
token: 96, 95, 1
time: 0.7s",,,,"answer: right
token: 158, 122, 36
time: 0.9s",
166,下面四项中没有错别字的一项是,红军的主力度过了天险大渡河。,晨雾弥漫，仿拂给大地披上了一层沙。,道路在艰险，也挡不住我们前进的脚步。,他毫不迟疑地从座位上站了起来。,D,"answer: right
token: 121, 120, 1
time: 0.6s",,"answer: right
token: 121, 120, 1
time: 0.7s","answer: right
token: 120, 119, 1
time: 0.7s",,,,"answer: wrong (A)
token: 321, 160, 161
time: 2.0s",
167,“揭竿为旗，斩木为兵”形容的是哪一场起义,赤眉起义、义和团起义,绿林起义、黄巾起义,赤眉起义、陈胜吴广起义,黄巾起义、义和团起义,B,"answer: wrong (C)
token: 113, 112, 1
time: 0.6s",,"answer: wrong (C)
token: 113, 112, 1
time: 0.9s","answer: wrong (C)
token: 114, 113, 1
time: 0.6s",,,,"answer: wrong (C)
token: 310, 145, 165
time: 2.5s",
168,假如你的一首五绝诗被杂志社采用，按照正文部分每字5元来计算，你应得多少稿费,200元,50元,100元,500元,C,"answer: right
token: 114, 107, 7
time: 0.8s",,"answer: right
token: 108, 107, 1
time: 2.4s","answer: right
token: 105, 104, 1
time: 0.6s",,,,"answer: right
token: 230, 117, 113
time: 1.9s",
169,成语“请君入瓮”，“请”的是谁,周文王,宋襄公,周兴,来俊臣,C,"answer: wrong (D)
token: 93, 87, 6
time: 0.7s",,"answer: right
token: 88, 87, 1
time: 0.5s","answer: right
token: 79, 78, 1
time: 0.9s",,,,"answer: right
token: 106, 102, 4
time: 0.8s",
170,神话故事“夸父逐日”出自哪部书,《世说新语》,《山海经》,《搜神记》,《孟子》,B,"answer: right
token: 98, 97, 1
time: 0.5s",,"answer: right
token: 98, 97, 1
time: 1.1s","answer: right
token: 89, 88, 1
time: 0.7s",,,,"answer: right
token: 112, 108, 4
time: 0.7s",
171,“顷刻间千秋事业，方寸地万里江山；三五步行遍天下，六七人百万雄兵”描写的是,官场,下棋,戏台,战场,C,"answer: right
token: 103, 98, 5
time: 0.7s",,"answer: right
token: 99, 98, 1
time: 1.7s","answer: wrong (B)
token: 96, 95, 1
time: 0.9s",,,,"answer: right
token: 213, 121, 92
time: 1.8s",
172,请选出下列的成语主人公搭配正确的一项,乐不思蜀——刘禅, 望梅止渴——刘邦,指鹿为马——赵构,韦编三绝——老子,A,"answer: right
token: 102, 101, 1
time: 0.7s",,"answer: right
token: 102, 101, 1
time: 0.7s","answer: right
token: 99, 98, 1
time: 0.6s",,,,"answer: right
token: 133, 129, 4
time: 1.3s",
173,“少壮不努力，老大徒伤悲”出自,《短歌行》,《长歌行》,《诗经》,《长恨歌》,B,"answer: right
token: 94, 93, 1
time: 0.5s",,"answer: right
token: 94, 93, 1
time: 0.8s","answer: right
token: 87, 86, 1
time: 0.7s",,,,"answer: right
token: 114, 110, 4
time: 0.8s",
174,"按音序给""白水洋小学就是好""排列正确的一组是",白水好是就学小洋,白好就水是学小洋,白好就是水小学洋,白好水就是学小洋,C,"answer: wrong (D)
token: 111, 110, 1
time: 0.4s",,"answer: right
token: 111, 110, 1
time: 1.3s","answer: wrong (A)
token: 102, 101, 1
time: 0.6s",,,,"answer: wrong (B)
token: 440, 127, 313
time: 3.2s",
175,我国书法艺术博大精深，请问“欧体”是指谁的字体,欧阳洵,欧阳生,欧阳珣,欧阳修,A,"answer: right
token: 98, 97, 1
time: 0.6s",,"answer: right
token: 98, 97, 1
time: 0.6s","answer: right
token: 91, 90, 1
time: 0.3s",,,,"answer: right
token: 120, 116, 4
time: 0.8s",
176,水浒一百单八将中有几位女性,两位,四位,一位,三位,A,"answer: right
token: 82, 78, 4
time: 0.5s",,"answer: wrong (D)
token: 79, 78, 1
time: 1.5s","answer: right
token: 74, 73, 1
time: 0.7s",,,,"answer: wrong (D)
token: 94, 90, 4
time: 0.7s",
177,如果在华佗去世后不及，曹操还想寻找一位名医为自己治病，他可以找下列的哪一位,扁鹊,张仲景,孙思邈,李时珍,B,"answer: right
token: 103, 97, 6
time: 0.4s",,"answer: right
token: 98, 97, 1
time: 0.7s","answer: right
token: 97, 96, 1
time: 0.7s",,,,"answer: right
token: 441, 127, 314
time: 3.2s",
178,《牛郎织女》的体裁是,童话,神话,传说,寓言,C,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 1.1s","answer: right
token: 75, 74, 1
time: 0.9s",,,,"answer: right
token: 94, 90, 4
time: 0.7s",
179,“完璧归赵”这个故事发生在,秦汉时期,唐宋时期,春秋战国,三国时期,C,"answer: right
token: 89, 83, 6
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 1.2s","answer: right
token: 77, 76, 1
time: 0.6s",,,,"answer: right
token: 157, 103, 54
time: 1.3s",
180,“态生两靥之愁，娇袭一身之病”玉对黛玉的第一印象，其中“靥”是指,腮帮,酒窝,眼睛,嘴角 ,B,"answer: right
token: 106, 100, 6
time: 0.4s",,"answer: right
token: 101, 100, 1
time: 0.7s","answer: wrong (A)
token: 92, 91, 1
time: 0.7s",,,,"answer: right
token: 201, 124, 77
time: 1.6s",
181,“但愿人长久，千里共婵娟”，苏东坡借这首词表达了对谁的思念之情,妻子,朋友,父亲,兄弟,D,"answer: right
token: 99, 94, 5
time: 0.4s",,"answer: right
token: 95, 94, 1
time: 0.6s","answer: wrong (C)
token: 92, 91, 1
time: 0.7s",,,,"answer: wrong (B)
token: 322, 117, 205
time: 2.4s",
182,下面哪个诗句描写的不是古琴,寒苦不忍言，为君奏丝桐,为我一挥手，如听万壑松,欲把心事付瑶琴,一弦一柱思华年,D,"answer: right
token: 107, 106, 1
time: 0.4s",,"answer: right
token: 107, 106, 1
time: 0.6s","answer: wrong (A)
token: 104, 103, 1
time: 0.5s",,,,"answer: wrong (A)
token: 459, 134, 325
time: 3.5s",
183,下列大小形式互换完全正确的是,Gg LI ,Tt Wu,Yy Nn,Qp Rr ,C,"answer: right
token: 82, 81, 1
time: 0.4s",,"answer: right
token: 82, 81, 1
time: 0.8s","answer: right
token: 81, 80, 1
time: 0.7s",,,,"answer: wrong (A)
token: 250, 99, 151
time: 1.9s",
184,“词苑千载，群芳竞秀，盛开一枝女儿花”说的是哪位历史上的哪位才女,孟母,秦良玉,朱淑真,李清照,D,"answer: right
token: 105, 99, 6
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 1.0s","answer: wrong (B)
token: 96, 95, 1
time: 0.6s",,,,"answer: right
token: 128, 124, 4
time: 0.8s",
185,木版年画发源于四大名镇中的哪个名镇,朱仙镇,佛山镇,景德镇,汉口镇,A,"answer: right
token: 90, 89, 1
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 0.8s","answer: right
token: 85, 84, 1
time: 0.6s",,,,"answer: right
token: 112, 108, 4
time: 1.1s",
186,《西游记》里的孙悟空神通广大，他在花果山的名字叫,齐天大圣,孙行者,孙悟空,美猴王,D,"answer: right
token: 101, 94, 7
time: 0.4s",,"answer: right
token: 95, 94, 1
time: 0.7s","answer: right
token: 88, 87, 1
time: 0.8s",,,,"answer: right
token: 118, 114, 4
time: 0.8s",
187,陕西省一块著名的“无字碑”，它与哪位皇帝有关,唐玄宗,秦始皇,武则天,唐太宗,B,"answer: wrong (C)
token: 97, 91, 6
time: 0.3s",,"answer: wrong (C)
token: 92, 91, 1
time: 0.4s","answer: wrong (C)
token: 84, 83, 1
time: 0.8s",,,,"answer: wrong (C)
token: 118, 114, 4
time: 1.3s",
188,“水则载舟，水则覆舟”是谁的名言,孔子,老子,荀子,孟子,C,"answer: right
token: 93, 87, 6
time: 0.4s",,"answer: right
token: 88, 87, 1
time: 0.9s","answer: right
token: 80, 79, 1
time: 0.8s",,,,"answer: right
token: 102, 98, 4
time: 1.5s",
189,下列民间爱情故事起源年代最早的是,《白蛇传》,《梁山仙与祝英台》,《西厢记》,《唐伯虎点秋香》,B,"answer: right
token: 99, 98, 1
time: 0.4s",,"answer: right
token: 99, 98, 1
time: 1.5s","answer: right
token: 92, 91, 1
time: 1.0s",,,,"answer: right
token: 240, 122, 118
time: 1.6s",
190,我国古代有很多计量单位，比如诗句“黄河远上白云间，一片孤城万仞山”中的“仞”，一仞约相当于,一个成年人的高度,成年人一掌的长度,成年人食指的长度,成年人一臂的长度,D,"answer: wrong (A)
token: 113, 112, 1
time: 0.4s",,"answer: wrong (A)
token: 113, 112, 1
time: 1.0s","answer: right
token: 115, 114, 1
time: 0.8s",,,,"answer: wrong (A)
token: 221, 153, 68
time: 1.3s",
191,根据意思写出的词语，错误的一项是,顾不得睡觉，忘记了吃饭——废寝忘食,不顾个人安危，奋勇直前——奋不顾身,比喻居高临下，不可阻挡的形势——势如破竹,连声称赞个没完——赞不绝口,C,"answer: right
token: 126, 125, 1
time: 0.3s",,"answer: right
token: 126, 125, 1
time: 2.3s","answer: right
token: 125, 124, 1
time: 0.7s",,,,"answer: wrong (A)
token: 522, 167, 355
time: 3.0s",
192,中国人常说“五福临门”，下面哪一项是属于“五福”的,妻妾成群,子孙成群,品德高尚,两袖清风,C,"answer: wrong (B)
token: 104, 97, 7
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 0.7s","answer: right
token: 93, 92, 1
time: 0.7s",,,,"answer: wrong (A)
token: 291, 115, 176
time: 2.2s",
193,“双簧”是我们一门独特的曲艺艺术，它得名于,表演者使用的乐器叫做簧,表演者身着黄马褂,初演的两个人都姓黄,表演者巧舌如簧,C,"answer: right
token: 107, 106, 1
time: 0.4s",,"answer: right
token: 107, 106, 1
time: 0.8s","answer: wrong (D)
token: 102, 101, 1
time: 0.8s",,,,"answer: wrong (A)
token: 141, 137, 4
time: 0.7s",
194,下列哪个成语典故与项羽有关,隔岸观火,破釜沉舟,暗度陈仓,背水一战,B,"answer: right
token: 93, 92, 1
time: 0.9s",,"answer: right
token: 93, 92, 1
time: 0.8s","answer: right
token: 85, 84, 1
time: 0.6s",,,,"answer: right
token: 153, 107, 46
time: 1.2s",
195,下面四句话中，意义与其它三句不同的是,合抱之木生于毫末,一日之行在于清晨,千里之行始于足下,九层之台起于累土,B,"answer: right
token: 103, 102, 1
time: 0.6s",,"answer: right
token: 103, 102, 1
time: 0.7s","answer: right
token: 100, 99, 1
time: 0.7s",,,,"answer: wrong (A)
token: 386, 121, 265
time: 2.7s",
196,《孙子兵法》的作者是,孙策,孙武,孙尚香,孙膑,B,"answer: right
token: 81, 80, 1
time: 0.5s",,"answer: right
token: 81, 80, 1
time: 0.7s","answer: right
token: 78, 77, 1
time: 0.7s",,,,"answer: right
token: 99, 95, 4
time: 0.7s",
197,“在天愿做比翼鸟，在地愿为连理枝”这句诗描写的是谁的爱情故事,白素贞和许仙,唐明皇和杨贵妃,梁山伯和祝英台,牛郎和织女,B,"answer: right
token: 114, 113, 1
time: 0.6s",,"answer: right
token: 114, 113, 1
time: 0.5s","answer: right
token: 107, 106, 1
time: 0.6s",,,,"answer: right
token: 189, 143, 46
time: 0.9s",
198,根据句意依次填写词语最恰当的是（1）傍晚时候，上灯了，一点点黄晕的光，( )出一片安静而和平的夜。（2）我们上了轮船，离开栈桥，在一片( )的好似绿色大理石桌面的海上驶向远处。（3）汽车在望不到边际的高原上奔驰，( )你的视野的，是黄绿错综的一条大毡子。（4）沙丘的移动虽然慢，可是所到之处，森林全被( )，田园全被埋葬，城郭变成丘墟。,烘托 平静 扑入 摧毁,烘托 寂静 进入 摧毁,映衬 寂静 扑入 毁坏,映衬 平静 进入 毁坏,A,"answer: right
token: 235, 234, 1
time: 0.2s",,"answer: right
token: 235, 234, 1
time: 1.1s","answer: right
token: 227, 226, 1
time: 0.7s",,,,"answer: right
token: 780, 320, 460
time: 4.1s",
199,下列哪一个故事不是出自《伊索寓言》,狐狸和葡萄,狼和小羊,农夫与蛇,狐假虎威,D,"answer: right
token: 94, 93, 1
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 0.8s","answer: right
token: 88, 87, 1
time: 1.0s",,,,"answer: right
token: 218, 116, 102
time: 1.4s",
200,下面哪个故事不是三国故事,负荆请罪,三顾茅庐,草船借箭,赤壁大战,A,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 0.6s","answer: right
token: 79, 78, 1
time: 0.8s",,,,"answer: right
token: 177, 105, 72
time: 1.2s",
201,我国很早就有了穿木屐的相关史书记载，下面的鞋就是东晋时谢灵运发生的“谢公屐”，它当时的用途是,舞鞋,登山鞋,回家时穿的鞋,上朝穿的朝鞋,B,"answer: right
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.7s","answer: right
token: 106, 105, 1
time: 0.5s",,,,"answer: right
token: 260, 153, 107
time: 1.6s",
202,李清照词中的“绿肥红瘦”描写的是什么季节的景色,仲夏,初秋,早春,晚春,A,"answer: wrong (D)
token: 95, 89, 6
time: 0.3s",,"answer: wrong (D)
token: 90, 89, 1
time: 2.2s","answer: wrong (D)
token: 83, 82, 1
time: 1.1s",,,,"answer: wrong (D)
token: 236, 107, 129
time: 2.0s",
203,古琴最初只有五根弦，代表着金、木、水、火、土。后来又增加了两根弦，这两根弦代表,阴、阳,文、武,南、北,天、地,B,"answer: right
token: 110, 105, 5
time: 0.3s",,"answer: right
token: 106, 105, 1
time: 0.7s","answer: wrong (D)
token: 100, 99, 1
time: 1.0s",,,,"answer: right
token: 129, 125, 4
time: 0.7s",
204,依次填入下列各方框的成语与句意最贴切的一组是（1）许多年以后这一带的人们还（）地传说这当年刘家敏的奋战情形（2）小明的悟性特别好，张老师才上了第一节课，张老师讲课的样子小明就能模仿得（）（3）他所描写的事物往往给人以一种（）历历如绘须眉毕现仿佛可触可摸的印象（4）站在龛里的那两个小童和那尊柳树精塑像是那样逼真传神真称得上是（）之作,栩栩如生 活灵活现 鬼斧神工 惟妙惟肖,活灵活现 惟妙惟肖 栩栩如生 鬼斧神工,惟妙惟肖 栩栩如生 活灵活现 鬼斧神工,活灵活现 鬼斧神工 惟妙惟肖 栩栩如生,B,"answer: right
token: 276, 275, 1
time: 0.2s",,"answer: right
token: 276, 275, 1
time: 0.8s","answer: right
token: 265, 264, 1
time: 1.1s",,,,"answer: right
token: 873, 368, 505
time: 4.0s",
205,下面不是三国故事的是,草船借箭,三顾茅庐,负荆请罪,赤壁大战,C,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 1.3s","answer: right
token: 78, 77, 1
time: 0.6s",,,,"answer: right
token: 106, 102, 4
time: 0.7s",
206,为了孩子的学习环境而三迁居的是哪个历史故事,凿壁偷光,孟母教子,举案齐眉,岳母刺字,B,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.7s","answer: right
token: 88, 87, 1
time: 0.8s",,,,"answer: right
token: 120, 116, 4
time: 1.3s",
207,“鼎”的最初用途是,烹煮器具,演奏乐器,祭祀用礼器,地位象征物,A,"answer: right
token: 87, 86, 1
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.7s","answer: wrong (C)
token: 81, 80, 1
time: 0.7s",,,,"answer: right
token: 181, 103, 78
time: 1.4s",
208,“生旦净末丑”是京剧的行当，其中“净”是,老人,孩子,女角,男角,D,"answer: right
token: 95, 90, 5
time: 0.9s",,"answer: right
token: 91, 90, 1
time: 0.6s","answer: right
token: 83, 82, 1
time: 0.8s",,,,"answer: right
token: 103, 99, 4
time: 0.8s",
209,“月上柳梢头，人约黄昏后”描写的是哪个传统节日,中秋节,七夕节,端午节,元宵节,D,"answer: right
token: 97, 91, 6
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 1.4s","answer: wrong (B)
token: 86, 85, 1
time: 0.8s",,,,"answer: right
token: 205, 110, 95
time: 1.6s",
210,“一琴一鹤”所形容的是,两袖清风,淡泊名利,为政清简,平安长春,B,"answer: wrong (C)
token: 94, 87, 7
time: 0.3s",,"answer: wrong (C)
token: 88, 87, 1
time: 0.9s","answer: right
token: 81, 80, 1
time: 1.0s",,,,"answer: wrong (C)
token: 281, 100, 181
time: 2.6s",
211,下面成语中相同两字字意思相同的一组是,锐不可当 当之无愧,漠然置之 漠不关心,挑拨离间 亲密无间,风雨交加 交头接耳,C,"answer: wrong (B)
token: 112, 111, 1
time: 0.3s",,"answer: wrong (B)
token: 112, 111, 1
time: 1.2s","answer: wrong (B)
token: 105, 104, 1
time: 0.8s",,,,"answer: wrong (A)
token: 468, 131, 337
time: 2.8s",
212,“醉里挑灯看剑，梦回吹角连营”出自谁的作品,辛弃疾,陆游,岳飞,李清照,A,"answer: right
token: 92, 91, 1
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 2.5s","answer: right
token: 87, 86, 1
time: 0.6s",,,,"answer: right
token: 152, 111, 41
time: 1.1s",
213,句中的成语使用不恰当的是,五岁的小侄子戴着大檐帽，别着玩具枪，煞有介事地在房间里巡视，那模样真是让人忍俊不禁。,为了筹建南极长城站，他呕心沥血；长城站落成时，这位钢铁般的汉子也流泪了。,等得不耐烦的父亲对儿子说：“看你妈出个门还得打扮半天，真是麻烦——让她深居简出还挺不容易！”,竹筏在湍急的河流中，就像一只漂浮于水面的甲虫，船工小心翼翼地撑着筏子，惟恐它被巨浪打翻。,C,"answer: right
token: 195, 194, 1
time: 0.2s",,"answer: right
token: 195, 194, 1
time: 0.8s","answer: right
token: 207, 206, 1
time: 0.8s",,,,"answer: wrong (A)
token: 704, 291, 413
time: 3.8s",
214,“爆竹声中一岁除，春风送暖入屠苏”，这里的“屠苏”指的是,庄稼,房屋,酒,苏州,C,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.7s","answer: right
token: 87, 86, 1
time: 0.7s",,,,"answer: right
token: 119, 115, 4
time: 0.7s",
215,古人的婚礼在什么时间举行,上午,清晨,傍晚,中午,C,"answer: right
token: 83, 77, 6
time: 0.3s",,"answer: right
token: 78, 77, 1
time: 1.0s","answer: right
token: 72, 71, 1
time: 0.7s",,,,"answer: wrong (B)
token: 129, 93, 36
time: 0.9s",
216,选出下列不是同一类的一组,汉族 回族苗族 壮族,长江 黄河 银河 洞庭湖,钢笔 铅笔 圆珠笔 毛笔,汽车 火车 摩托车 自行车,A,"answer: wrong (B)
token: 127, 126, 1
time: 0.2s",,"answer: wrong (B)
token: 127, 126, 1
time: 1.5s","answer: wrong (B)
token: 107, 106, 1
time: 0.4s",,,,"answer: right
token: 377, 145, 232
time: 2.1s",
217,道家思想在我国影响深远，请问历史中的哪一时期最接近道家所主张的无为而治,光武中兴,开无盛世,贞观之治,文景之治,D,"answer: right
token: 108, 102, 6
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 1.1s","answer: right
token: 101, 100, 1
time: 0.7s",,,,"answer: right
token: 274, 123, 151
time: 2.3s",
218,草书、行书、楷书、隶书四种字体当中哪一种是其余三种的起源,行书,隶书,楷书,草书,B,"answer: right
token: 102, 96, 6
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 1.5s","answer: right
token: 88, 87, 1
time: 0.6s",,,,"answer: right
token: 160, 109, 51
time: 1.0s",
219,墨子的主要思想是“兼爱”，他所反对的“爱有差等”这一观点是哪家学派的,儒家,道家,名家,法家,A,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 0.8s","answer: right
token: 93, 92, 1
time: 0.6s",,,,"answer: right
token: 237, 116, 121
time: 1.9s",
220,我国传统表示次序的“天干”共有几个字,十一个,十个,十二个,九个,B,"answer: right
token: 91, 86, 5
time: 0.7s",,"answer: right
token: 87, 86, 1
time: 0.6s","answer: right
token: 79, 78, 1
time: 0.8s",,,,"answer: right
token: 138, 96, 42
time: 1.1s",
221,“萧萧梧叶送寒声，江上秋风动客情。”这句诗出自于,《枫桥夜泊》,《夜书所见》,《舟夜书所见》,《秋夕》,A,"answer: wrong (B)
token: 108, 107, 1
time: 0.3s",,"answer: wrong (B)
token: 108, 107, 1
time: 2.1s","answer: wrong (B)
token: 101, 100, 1
time: 0.8s",,,,"answer: wrong (C)
token: 134, 130, 4
time: 0.8s",
222,《在水一方》的歌词来源于,《诗经》,《楚辞》,《陌上桑》,《孔雀东南飞》,A,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 0.9s","answer: right
token: 84, 83, 1
time: 0.7s",,,,"answer: right
token: 113, 109, 4
time: 0.8s",
223,善良的小姑娘多萝茜被一场龙卷风刮到了一个陌生而神奇的国度——()，并迷失了回家的路。,中国,美国,英国,奥兹国,D,"answer: right
token: 110, 103, 7
time: 0.3s",,"answer: right
token: 104, 103, 1
time: 0.5s","answer: right
token: 95, 94, 1
time: 1.0s",,,,"answer: right
token: 133, 129, 4
time: 1.0s",
224,“近朱者赤，近墨者黑”所蕴含的道理和下列哪句话最相似,蓬生麻中，不扶而直,出淤泥而不染，濯清涟而不妖,公生明，偏生暗,青出于蓝，而胜于蓝,A,"answer: right
token: 120, 119, 1
time: 0.3s",,"answer: right
token: 120, 119, 1
time: 0.5s","answer: right
token: 114, 113, 1
time: 0.9s",,,,"answer: right
token: 506, 154, 352
time: 3.9s",
225,下列哪项不是端午节的习俗,喝雄黄酒,插艾蒿,挂香包,登高采菊,D,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 0.8s","answer: right
token: 84, 83, 1
time: 0.9s",,,,"answer: right
token: 109, 105, 4
time: 0.8s",
226,填入下面语段括号处最恰当的一组词语是那兴安岭上起伏不断的茫茫林海，那开满斑斓多彩的无名花儿、长满()奶油草的呼伦贝尔草原，以及举手可以接天的险峻的华山。曾给人多少有趣的遐想，曾激发多少变幻的感情。走近看时，原来是树身上布满了()的青苔，那样鲜嫩，那样可爱，使得()的苏堤更加绿了几分。,绿茸茸 绿莹莹 绿油油,绿莹莹 绿油油 绿茸茸,绿沉沉 绿莹莹 绿油油,绿油油 绿茸茸 绿莹莹,D,"answer: wrong (A)
token: 212, 211, 1
time: 0.2s",,"answer: right
token: 212, 211, 1
time: 1.0s","answer: wrong (B)
token: 216, 215, 1
time: 0.9s",,,,"answer: wrong (A)
token: 675, 309, 366
time: 3.7s",
227,“意思”在下列各句中和其它三句意义不一样的是,这个词的意思我懂了。,只有多读几遍，才能明白课文的意思。,你说的这句话是什么意思？,这本书可有意思了！,D,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 0.8s","answer: right
token: 104, 103, 1
time: 0.8s",,,,"answer: right
token: 143, 139, 4
time: 0.7s",
228,天干地支纪年始于汉代，请问这种纪年是以哪一天为起点的,立春,除夕,正月初一,春分,A,"answer: right
token: 98, 92, 6
time: 0.3s",,"answer: wrong (C)
token: 93, 92, 1
time: 2.0s","answer: wrong (C)
token: 86, 85, 1
time: 1.0s",,,,"answer: right
token: 189, 109, 80
time: 1.5s",
229,以下哪位女性的名字被用来命名外太空环形山,班昭,蔡文姬,王昭君,李清照,D,"answer: wrong (A)
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 1.8s","answer: wrong (C)
token: 82, 81, 1
time: 1.0s",,,,"answer: wrong (A)
token: 109, 105, 4
time: 0.9s",
230,鲁肃这一人物形象出自,《封神演义》,《三国演义》,《西游记》,《水浒传》,B,"answer: right
token: 92, 91, 1
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 84, 83, 1
time: 0.9s",,,,"answer: right
token: 154, 104, 50
time: 1.2s",
231,吃年糕的习俗与下列哪位历史人物有关,秦始皇,屈原,伍子胥,范蠡,C,"answer: right
token: 92, 86, 6
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.6s","answer: right
token: 82, 81, 1
time: 1.0s",,,,"answer: right
token: 172, 106, 66
time: 1.1s",
232,宣纸得名于它的,使用人群,材质,产地,用途,C,"answer: right
token: 78, 74, 4
time: 0.2s",,"answer: right
token: 75, 74, 1
time: 0.8s","answer: right
token: 72, 71, 1
time: 1.3s",,,,"answer: right
token: 123, 87, 36
time: 1.0s",
233,“洛阳纸贵”比喻作品风行一时，广为流传，这个成语与以下哪部著作有关,班固的《两都赋》,左思的《三都赋》,张衡的《二京赋》,司马相如的《长六赋》,B,"answer: right
token: 121, 120, 1
time: 0.5s",,"answer: right
token: 121, 120, 1
time: 1.0s","answer: right
token: 119, 118, 1
time: 1.5s",,,,"answer: right
token: 149, 145, 4
time: 0.8s",
234,曹植七步成诗，相传历史上还有一位三步就能成诗的人，他是,王安石,李清照,寇准,辛弃疾,C,"answer: right
token: 99, 94, 5
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 0.6s","answer: right
token: 90, 89, 1
time: 1.3s",,,,"answer: right
token: 117, 113, 4
time: 1.2s",
