,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
92,已知:$q_x^{\prime(1)}=0.12，q_x^{(2)}=0.15$。减因 1 在每一年龄终止力服从均匀分布。已知在一年内减因 2 发生的条件下，减因 2 在$t=1 / 6$发生的概率为$2 / 3$; 在$t=2 / 3$发生的概率为$1 / 3$，则$q_x^{(2)}=( )$。,0.144,0.748,0.252,0.108,A,"answer: right
token: 192, 191, 1
time: 0.2s",,"answer: wrong (D)
token: 192, 191, 1
time: 0.9s","answer: right
token: 186, 185, 1
time: 1.4s",,,,"answer: right
token: 1255, 221, 1034
time: 8.0s","answer: right
token: 1337, 221, 1116
time: 16.7s","answer: right
token: 13793, 321, 1
time: 89.7s",
93,对于一个双减因模型，已知: (1)$\mu_{20+t}^{(1)}=\frac{1}{30-t}，0 \leqslant t<30 ;$(2)$\mu_{20+t}^{(\tau)}=\frac{70-2 t}{t^2-70 t+1200}$，$0 \leqslant t<30$，则下列说法正确的有 ( )。(1) 第一种减因造成的独立终止率${ }_5 q_{20}^{\prime(1)}=0.167$;(2) 第二种减因造成的独立终止率${ }_5 q_{20}^{\prime(2)}=0.125$;(3) 总存活概率${ }_5 p_{20}^{(\tau)}=0.708$;(4) 由第一种减因造成的终止概率为${ }_5 q_{20}^{(1)}=0.156$;(5) 总损失概率${ }_5 q_{20}^{(\tau)}=0.729$。,$(1)(2)(5)$,$(1)(2)(4)(5)$,$(1)(2)(3)(4)(5)$,$(1)(2)(4)$,D,"answer: right
token: 350, 349, 1
time: 0.3s",,"answer: right
token: 350, 349, 1
time: 0.7s","answer: wrong (A)
token: 6171, 314, 5857
time: 13.2s",,,,"answer: wrong (A)
token: 1667, 398, 1269
time: 7.8s","answer: wrong (A)
token: 1567, 398, 1169
time: 14.0s","answer: right
token: 5412, 436, 3
time: 32.2s",
94,设$\mu_{x+t}^{(j)}=\mu_x^{(j)}(t \geqslant 0 ; j=1，2，\cdots，m)$，则下列说法正确的有()。(1)$f(t，j)=\mu_x^{(j)} e^{-t \cdot \mu_x^{(\tau)}}$;(2)$h(j)=\frac{\mu_x^{(j)}}{\mu_x^{(\tau)}}$;(3)$g(t)=\mu_z^{(j)} e^{-t \cdot \mu \mu_\delta^{(t)}}$;(4)T与J相互独立。,(1)(2)(3),(1)(2)(3)(4),(1)(2)(4),(1)(3)(4),C,"answer: right
token: 228, 219, 9
time: 0.3s",,"answer: right
token: 220, 219, 1
time: 0.6s","answer: right
token: 214, 213, 1
time: 1.3s",,,,"answer: right
token: 1266, 280, 986
time: 7.1s","answer: wrong (A)
token: 1128, 280, 848
time: 11.9s","answer: right
token: 1946, 348, 1
time: 12.6s",
95,给定生存分布函数为:$S(x)=\frac{80-x}{80}，0 \leqslant x \leqslant 80$，则${ }_6 m_{20}=( )$。,1/54,1/52,1/57,1/59,C,"answer: wrong (B)
token: 131, 130, 1
time: 0.2s",,"answer: wrong (A)
token: 131, 130, 1
time: 2.2s","answer: right
token: 120, 119, 1
time: 0.7s",,,,"answer: right
token: 820, 140, 680
time: 5.1s","answer: right
token: 796, 140, 656
time: 9.5s","answer: right
token: 1278, 260, 1
time: 7.2s",
96,已知$T(0)$的分布为:$F_0(t)=\left\{\begin{array}{ll}t / 100，& 0<t \leqslant 100 \\ 1，& t>100\end{array}\right.$，则新生婴儿在 30 岁和 50 岁之间死亡的概率为 ( )。,0.7,0.5,0.2,0.6,C,"answer: right
token: 163, 162, 1
time: 0.3s",,"answer: right
token: 163, 162, 1
time: 2.1s","answer: right
token: 156, 155, 1
time: 0.9s",,,,"answer: right
token: 462, 178, 284
time: 3.5s","answer: wrong (A)
token: 409, 178, 231
time: 4.6s","answer: right
token: 580, 290, 1
time: 2.5s",
97,已知在一个双减因模型中，减因 1 是退保，减因 2 是死亡，已知:$\mu_{x+t}^{(1)}=\frac{1}{x+t}，\mu_{x+t}^{(2)}=$$\frac{2}{x+t}，t \geqslant 0$。若$x=40$，则下列说法正确的有 ( )。(1) 40 岁的参保人在 70 岁时，因为死亡而退出保障的概率为 5.3\%;(2) 40 岁的参保人在 70 岁时，无论是因为死亡还是退保，退出保障的总概率只有$8 \%$;(3) 40 岁的参保人有$\frac{2}{3}$的可能是由于死亡而退出保障;(4)$h(J=2 । T=10)=\frac{1}{3}$。,$(1)(2)(3)$,$(1)(2)(4)$,$(1)(2)(3)(4)$,$(1)(3)(4)$,A,"answer: wrong (C)
token: 308, 297, 11
time: 0.5s",,"answer: wrong (D)
token: 298, 297, 1
time: 0.8s","answer: right
token: 10052, 282, 9770
time: 36.3s",,,,"answer: right
token: 1586, 366, 1220
time: 9.4s","answer: right
token: 1621, 366, 1255
time: 19.1s","answer: right
token: 21242, 412, 1
time: 149.3s",
98,已知某群体的生存函数为$S(x)=\frac{\sqrt{100-x}}{20}，0<x \leqslant 100$，则$\frac{f(75)}{F(75)}=( )$。,0.0050,0.0020,0.00667,0.0025,C,"answer: right
token: 147, 146, 1
time: 0.2s",,"answer: right
token: 147, 146, 1
time: 0.8s","answer: wrong (A)
token: 1454, 138, 1316
time: 4.9s",,,,"answer: wrong (D)
token: 738, 147, 591
time: 3.9s","answer: right
token: 663, 147, 516
time: 7.0s","answer: right
token: 817, 269, 1
time: 3.8s",
99,某保单的理赔次数N服从参数为$\Lambda$的泊松分布，已知$\Lambda$又服从均值为1/4的指数分布，则该保单组合至少发生一次理赔的概率为( )。,0.55,0.20,0.15,0.80,D,"answer: right
token: 134, 127, 7
time: 0.4s",,"answer: wrong (B)
token: 128, 127, 1
time: 1.0s","answer: wrong (A)
token: 1278, 128, 1150
time: 5.1s",,,,"answer: right
token: 596, 149, 447
time: 3.2s","answer: wrong (B)
token: 462, 149, 313
time: 6.4s","answer: wrong (B)
token: 849, 271, 3
time: 4.4s",
100,已知:$q_x^{\prime(1)}=0.015，q_x^{\prime(2)}=0.030$。减因 1 (工作中途退职) 中终止力服从均匀分布，减因 2(工作期间伤残) 在年中发生，则$p_x^{(r)}$和$q_x^{(2)}$的值分别为( )。,0.01478，0.029775,0.04455，0.029775,0.95545，0.014775,0.95545，0.029775,D,"answer: wrong (A)
token: 214, 213, 1
time: 0.2s",,"answer: right
token: 214, 213, 1
time: 2.5s","answer: wrong (A)
token: 209, 208, 1
time: 0.6s",,,,"answer: right
token: 898, 213, 685
time: 5.2s","answer: wrong (A)
token: 733, 213, 520
time: 9.2s","answer: right
token: 6571, 318, 3
time: 43.2s",
101,已知$l_x=1000(8-0.1 x)^{\frac{1}{3}}，0 \leqslant x \leqslant 80$，若设X为新生婪儿的剩余寿命，则$E(X \mid X>$$20)=____$。,65,30,40,25,A,"answer: wrong (D)
token: 142, 137, 5
time: 0.2s",,"answer: wrong (C)
token: 138, 137, 1
time: 1.4s","answer: wrong (D)
token: 131, 130, 1
time: 0.3s",,,,"answer: wrong (C)
token: 1233, 151, 1082
time: 7.2s","answer: right
token: 925, 151, 774
time: 10.6s","answer: right
token: 2430, 268, 1
time: 13.1s",
102,现年 55 岁的李先生，面临两种选择，第一种选择到澳洲安度晩年生活，第二种选择继续定居于国内。在正常情况下，55 岁至 56 岁之间的死亡概率为 0.005 ，而在国外定居，因环境的适应存在额外的风险可表示成附加一个年初值为 0.03 并均匀递减到年末值为 0 的死亡效力，则他活到 56 岁的概率为 ( )。,0.9476,0.9674,0.9576,0.9876,D,"answer: wrong (B)
token: 202, 201, 1
time: 0.2s",,"answer: wrong (C)
token: 202, 201, 1
time: 0.5s","answer: wrong (C)
token: 196, 195, 1
time: 1.0s",,,,"answer: wrong (A)
token: 1176, 242, 934
time: 7.7s","answer: wrong (A)
token: 1213, 242, 971
time: 17.3s","answer: right
token: 30311, 326, 1
time: 212.9s",
103,假设$m_{40}^{(+)}=0.2，q_{40}^{\prime(1)}=0.1$，在多减因模型中的各减因导致的减少人数服从均匀分布，则$q_{40}^{\prime(2)}=$。,2/11,1/11,9/11,5/11,B,"answer: wrong (A)
token: 142, 141, 1
time: 0.2s",,"answer: wrong (A)
token: 142, 141, 1
time: 2.3s","answer: wrong (A)
token: 133, 132, 1
time: 0.6s",,,,"answer: wrong (A)
token: 843, 153, 690
time: 4.8s","answer: wrong (A)
token: 1114, 153, 961
time: 13.2s","answer: right
token: 8732, 273, 3
time: 58.0s",
104,设$\mu_s^{(1)}=\frac{1}{a-x}(0 \leqslant x \leqslant a)$，且$\mu^{(2)}(x)=1，l_0^{(\tau)}=a$，则下列说法正确的有( )。(1)$l_x^{(\tau)}=(a-x) e^{-x}$;(2)$d_x^{(1)}=e^{-x-1}-e^{-x}$;(3)$d_x^{(2)}=(a-x-1) e^{-x}-(a-x-2) e^{-x-1}$。,(1) (2) (3),(1) (2),(1) (3),(2) (3),C,"answer: wrong (B)
token: 211, 210, 1
time: 0.2s",,"answer: right
token: 211, 210, 1
time: 0.7s","answer: wrong (A)
token: 4987, 203, 4784
time: 12.5s",,,,"answer: wrong (A)
token: 1280, 266, 1014
time: 6.8s","answer: wrong (A)
token: 1479, 266, 1213
time: 15.2s","answer: right
token: 3792, 343, 1
time: 21.9s",
105,假定X是掷5次硬币国徽面朝上的次数，然后再同时拼X次骰子。设Y是骰子显示数目的总和，则$E(Y)+\sqrt{\operatorname{Var}(Y)}=( )$。,13.50,4.75,22.60,8.75,A,"answer: wrong (B)
token: 135, 134, 1
time: 0.2s",,"answer: right
token: 135, 134, 1
time: 1.7s","answer: right
token: 2819, 130, 2689
time: 6.0s",,,,"answer: wrong (B)
token: 876, 153, 723
time: 4.8s","answer: right
token: 798, 153, 645
time: 9.7s","answer: right
token: 1016, 274, 1
time: 5.0s",
